sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100071167;SN: 2100071167;SN: 2130002605;SN: 2130002605
;SB 4000TL-20;SB 4000TL-20;SB 4000TL-21;SB 4000TL-21
;2100071167;2100071167;2130002605;2130002605
;Gesamtertrag;Leistung;Gesamtertrag;Leistung
;Counter;Analog;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW;kWh;kW
04.05.2012 00:00;9696,160;0,000;623,927;0,000
04.05.2012 00:05;9696,160;0,000;623,927;0,000
04.05.2012 00:10;9696,160;0,000;623,927;0,000
04.05.2012 00:15;9696,160;0,000;623,927;0,000
04.05.2012 00:20;9696,160;0,000;623,927;0,000
04.05.2012 00:25;9696,160;0,000;623,927;0,000
04.05.2012 00:30;9696,160;0,000;623,927;0,000
04.05.2012 00:35;9696,160;0,000;623,927;0,000
04.05.2012 00:40;9696,160;0,000;623,927;0,000
04.05.2012 00:45;9696,160;0,000;623,927;0,000
04.05.2012 00:50;9696,160;0,000;623,927;0,000
04.05.2012 00:55;9696,160;0,000;623,927;0,000
04.05.2012 01:00;9696,160;0,000;623,927;0,000
04.05.2012 01:05;9696,160;0,000;623,927;0,000
04.05.2012 01:10;9696,160;0,000;623,927;0,000
04.05.2012 01:15;9696,160;0,000;623,927;0,000
04.05.2012 01:20;9696,160;0,000;623,927;0,000
04.05.2012 01:25;9696,160;0,000;623,927;0,000
04.05.2012 01:30;9696,160;0,000;623,927;0,000
04.05.2012 01:35;9696,160;0,000;623,927;0,000
04.05.2012 01:40;9696,160;0,000;623,927;0,000
04.05.2012 01:45;9696,160;0,000;623,927;0,000
04.05.2012 01:50;9696,160;0,000;623,927;0,000
04.05.2012 01:55;9696,160;0,000;623,927;0,000
04.05.2012 02:00;9696,160;0,000;623,927;0,000
04.05.2012 02:05;9696,160;0,000;623,927;0,000
04.05.2012 02:10;9696,160;0,000;623,927;0,000
04.05.2012 02:15;9696,160;0,000;623,927;0,000
04.05.2012 02:20;9696,160;0,000;623,927;0,000
04.05.2012 02:25;9696,160;0,000;623,927;0,000
04.05.2012 02:30;9696,160;0,000;623,927;0,000
04.05.2012 02:35;9696,160;0,000;623,927;0,000
04.05.2012 02:40;9696,160;0,000;623,927;0,000
04.05.2012 02:45;9696,160;0,000;623,927;0,000
04.05.2012 02:50;9696,160;0,000;623,927;0,000
04.05.2012 02:55;9696,160;0,000;623,927;0,000
04.05.2012 03:00;9696,160;0,000;623,927;0,000
04.05.2012 03:05;9696,160;0,000;623,927;0,000
04.05.2012 03:10;9696,160;0,000;623,927;0,000
04.05.2012 03:15;9696,160;0,000;623,927;0,000
04.05.2012 03:20;9696,160;0,000;623,927;0,000
04.05.2012 03:25;9696,160;0,000;623,927;0,000
04.05.2012 03:30;9696,160;0,000;623,927;0,000
04.05.2012 03:35;9696,160;0,000;623,927;0,000
04.05.2012 03:40;9696,160;0,000;623,927;0,000
04.05.2012 03:45;9696,160;0,000;623,927;0,000
04.05.2012 03:50;9696,160;0,000;623,927;0,000
04.05.2012 03:55;9696,160;0,000;623,927;0,000
04.05.2012 04:00;9696,160;0,000;623,927;0,000
04.05.2012 04:05;9696,160;0,000;623,927;0,000
04.05.2012 04:10;9696,160;0,000;623,927;0,000
04.05.2012 04:15;9696,160;0,000;623,927;0,000
04.05.2012 04:20;9696,160;0,000;623,927;0,000
04.05.2012 04:25;9696,160;0,000;623,927;0,000
04.05.2012 04:30;9696,160;0,000;623,927;0,000
04.05.2012 04:35;9696,160;0,000;623,927;0,000
04.05.2012 04:40;9696,160;0,000;623,927;0,000
04.05.2012 04:45;9696,160;0,000;623,927;0,000
04.05.2012 04:50;9696,160;0,000;623,927;0,000
04.05.2012 04:55;9696,160;0,000;623,927;0,000
04.05.2012 05:00;9696,160;0,000;623,927;0,000
04.05.2012 05:05;9696,160;0,000;623,927;0,000
04.05.2012 05:10;9696,160;0,000;623,927;0,000
04.05.2012 05:15;9696,160;0,000;623,927;0,000
04.05.2012 05:20;9696,160;0,000;623,927;0,000
04.05.2012 05:25;9696,160;0,000;623,927;0,000
04.05.2012 05:30;9696,160;0,000;623,927;0,000
04.05.2012 05:35;9696,160;0,000;623,927;0,000
04.05.2012 05:40;9696,160;0,000;623,927;0,000
04.05.2012 05:45;9696,160;0,000;623,927;0,000
04.05.2012 05:50;9696,160;0,000;623,927;0,000
04.05.2012 05:55;9696,160;0,000;623,927;0,000
04.05.2012 06:00;9696,160;0,000;623,927;0,000
04.05.2012 06:05;9696,160;0,000;623,927;0,000
04.05.2012 06:10;9696,160;0,000;623,927;0,000
04.05.2012 06:15;9696,160;0,000;623,927;0,000
04.05.2012 06:20;9696,160;0,000;623,927;0,000
04.05.2012 06:25;9696,161;0,012;623,928;0,012
04.05.2012 06:30;9696,165;0,048;623,932;0,048
04.05.2012 06:35;9696,169;0,048;623,937;0,060
04.05.2012 06:40;9696,174;0,060;623,943;0,072
04.05.2012 06:45;9696,181;0,084;623,951;0,096
04.05.2012 06:50;9696,188;0,084;623,959;0,096
04.05.2012 06:55;9696,195;0,084;623,969;0,120
04.05.2012 07:00;9696,204;0,108;623,979;0,120
04.05.2012 07:05;9696,213;0,108;623,991;0,144
04.05.2012 07:10;9696,224;0,132;624,004;0,156
04.05.2012 07:15;9696,235;0,132;624,018;0,168
04.05.2012 07:20;9696,247;0,144;624,033;0,180
04.05.2012 07:25;9696,261;0,168;624,049;0,192
04.05.2012 07:30;9696,278;0,204;624,065;0,192
04.05.2012 07:35;9696,297;0,228;624,082;0,204
04.05.2012 07:40;9696,321;0,288;624,100;0,216
04.05.2012 07:45;9696,349;0,336;624,118;0,216
04.05.2012 07:50;9696,380;0,372;624,137;0,228
04.05.2012 07:55;9696,414;0,408;624,157;0,240
04.05.2012 08:00;9696,448;0,408;624,178;0,252
04.05.2012 08:05;9696,489;0,492;624,198;0,240
04.05.2012 08:10;9696,530;0,492;624,221;0,276
04.05.2012 08:15;9696,572;0,504;624,247;0,312
04.05.2012 08:20;9696,613;0,492;624,273;0,312
04.05.2012 08:25;9696,654;0,492;624,299;0,312
04.05.2012 08:30;9696,698;0,528;624,328;0,348
04.05.2012 08:35;9696,745;0,564;624,357;0,348
04.05.2012 08:40;9696,802;0,684;624,387;0,360
04.05.2012 08:45;9696,878;0,912;624,418;0,372
04.05.2012 08:50;9696,975;1,164;624,448;0,360
04.05.2012 08:55;9697,088;1,356;624,481;0,396
04.05.2012 09:00;9697,211;1,476;624,516;0,420
04.05.2012 09:05;9697,341;1,560;624,551;0,420
04.05.2012 09:10;9697,477;1,632;624,589;0,456
04.05.2012 09:15;9697,621;1,728;624,632;0,516
04.05.2012 09:20;9697,771;1,800;624,677;0,540
04.05.2012 09:25;9697,927;1,872;624,723;0,552
04.05.2012 09:30;9698,089;1,944;624,772;0,588
04.05.2012 09:35;9698,257;2,016;624,827;0,660
04.05.2012 09:40;9698,431;2,088;624,884;0,684
04.05.2012 09:45;9698,608;2,124;624,944;0,720
04.05.2012 09:50;9698,788;2,160;625,009;0,780
04.05.2012 09:55;9698,972;2,208;625,082;0,876
04.05.2012 10:00;9699,149;2,124;625,167;1,020
04.05.2012 10:05;9699,321;2,064;625,260;1,116
04.05.2012 10:10;9699,497;2,112;625,358;1,176
04.05.2012 10:15;9699,669;2,064;625,457;1,188
04.05.2012 10:20;9699,839;2,040;625,558;1,212
04.05.2012 10:25;9700,016;2,124;625,661;1,236
04.05.2012 10:30;9700,168;1,824;625,758;1,164
04.05.2012 10:35;9700,324;1,872;625,868;1,320
04.05.2012 10:40;9700,472;1,776;625,979;1,332
04.05.2012 10:45;9700,625;1,836;626,094;1,380
04.05.2012 10:50;9700,780;1,860;626,210;1,392
04.05.2012 10:55;9700,941;1,932;626,330;1,440
04.05.2012 11:00;9701,104;1,956;626,452;1,464
04.05.2012 11:05;9701,251;1,764;626,576;1,488
04.05.2012 11:10;9701,392;1,692;626,704;1,536
04.05.2012 11:15;9701,528;1,632;626,849;1,740
04.05.2012 11:20;9701,666;1,656;627,002;1,836
04.05.2012 11:25;9701,834;2,016;627,151;1,788
04.05.2012 11:30;9702,022;2,256;627,309;1,896
04.05.2012 11:35;9702,204;2,184;627,473;1,968
04.05.2012 11:40;9702,308;1,248;627,579;1,272
04.05.2012 11:45;9702,433;1,500;627,703;1,488
04.05.2012 11:50;9702,541;1,296;627,805;1,224
04.05.2012 11:55;9702,745;2,448;627,977;2,064
04.05.2012 12:00;9702,802;0,684;628,038;0,732
04.05.2012 12:05;9702,988;2,232;628,203;1,980
04.05.2012 12:10;9703,188;2,400;628,374;2,052
04.05.2012 12:15;9703,289;1,212;628,465;1,092
04.05.2012 12:20;9703,421;1,584;628,579;1,368
04.05.2012 12:25;9703,568;1,764;628,697;1,416
04.05.2012 12:30;9703,821;3,036;628,881;2,208
04.05.2012 12:35;9704,088;3,204;629,073;2,304
04.05.2012 12:40;9704,368;3,360;629,277;2,448
04.05.2012 12:45;9704,496;1,536;629,379;1,224
04.05.2012 12:50;9704,756;3,120;629,560;2,172
04.05.2012 12:55;9704,943;2,244;629,690;1,560
04.05.2012 13:00;9705,240;3,564;629,876;2,232
04.05.2012 13:05;9705,372;1,584;629,961;1,020
04.05.2012 13:10;9705,522;1,800;630,060;1,188
04.05.2012 13:15;9705,613;1,092;630,127;0,804
04.05.2012 13:20;9705,771;1,896;630,226;1,188
04.05.2012 13:25;9706,078;3,684;630,400;2,088
04.05.2012 13:30;9706,408;3,960;630,577;2,124
04.05.2012 13:35;9706,731;3,876;630,745;2,016
04.05.2012 13:40;9707,044;3,756;630,908;1,956
