sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100071167;SN: 2100071167;SN: 2130002605;SN: 2130002605
;SB 4000TL-20;SB 4000TL-20;SB 4000TL-21;SB 4000TL-21
;2100071167;2100071167;2130002605;2130002605
;Gesamtertrag;Leistung;Gesamtertrag;Leistung
;Counter;Analog;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW;kWh;kW
09.03.2012 00:00;8902,939;0,000;174,915;0,000
09.03.2012 00:05;8902,939;0,000;174,915;0,000
09.03.2012 00:10;8902,939;0,000;174,915;0,000
09.03.2012 00:15;8902,939;0,000;174,915;0,000
09.03.2012 00:20;8902,939;0,000;174,915;0,000
09.03.2012 00:25;8902,939;0,000;174,915;0,000
09.03.2012 00:30;8902,939;0,000;174,915;0,000
09.03.2012 00:35;8902,939;0,000;174,915;0,000
09.03.2012 00:40;8902,939;0,000;174,915;0,000
09.03.2012 00:45;8902,939;0,000;174,915;0,000
09.03.2012 00:50;8902,939;0,000;174,915;0,000
09.03.2012 00:55;8902,939;0,000;174,915;0,000
09.03.2012 01:00;8902,939;0,000;174,915;0,000
09.03.2012 01:05;8902,939;0,000;174,915;0,000
09.03.2012 01:10;8902,939;0,000;174,915;0,000
09.03.2012 01:15;8902,939;0,000;174,915;0,000
09.03.2012 01:20;8902,939;0,000;174,915;0,000
09.03.2012 01:25;8902,939;0,000;174,915;0,000
09.03.2012 01:30;8902,939;0,000;174,915;0,000
09.03.2012 01:35;8902,939;0,000;174,915;0,000
09.03.2012 01:40;8902,939;0,000;174,915;0,000
09.03.2012 01:45;8902,939;0,000;174,915;0,000
09.03.2012 01:50;8902,939;0,000;174,915;0,000
09.03.2012 01:55;8902,939;0,000;174,915;0,000
09.03.2012 02:00;8902,939;0,000;174,915;0,000
09.03.2012 02:05;8902,939;0,000;174,915;0,000
09.03.2012 02:10;8902,939;0,000;174,915;0,000
09.03.2012 02:15;8902,939;0,000;174,915;0,000
09.03.2012 02:20;8902,939;0,000;174,915;0,000
09.03.2012 02:25;8902,939;0,000;174,915;0,000
09.03.2012 02:30;8902,939;0,000;174,915;0,000
09.03.2012 02:35;8902,939;0,000;174,915;0,000
09.03.2012 02:40;8902,939;0,000;174,915;0,000
09.03.2012 02:45;8902,939;0,000;174,915;0,000
09.03.2012 02:50;8902,939;0,000;174,915;0,000
09.03.2012 02:55;8902,939;0,000;174,915;0,000
09.03.2012 03:00;8902,939;0,000;174,915;0,000
09.03.2012 03:05;8902,939;0,000;174,915;0,000
09.03.2012 03:10;8902,939;0,000;174,915;0,000
09.03.2012 03:15;8902,939;0,000;174,915;0,000
09.03.2012 03:20;8902,939;0,000;174,915;0,000
09.03.2012 03:25;8902,939;0,000;174,915;0,000
09.03.2012 03:30;8902,939;0,000;174,915;0,000
09.03.2012 03:35;8902,939;0,000;174,915;0,000
09.03.2012 03:40;8902,939;0,000;174,915;0,000
09.03.2012 03:45;8902,939;0,000;174,915;0,000
09.03.2012 03:50;8902,939;0,000;174,915;0,000
09.03.2012 03:55;8902,939;0,000;174,915;0,000
09.03.2012 04:00;8902,939;0,000;174,915;0,000
09.03.2012 04:05;8902,939;0,000;174,915;0,000
09.03.2012 04:10;8902,939;0,000;174,915;0,000
09.03.2012 04:15;8902,939;0,000;174,915;0,000
09.03.2012 04:20;8902,939;0,000;174,915;0,000
09.03.2012 04:25;8902,939;0,000;174,915;0,000
09.03.2012 04:30;8902,939;0,000;174,915;0,000
09.03.2012 04:35;8902,939;0,000;174,915;0,000
09.03.2012 04:40;8902,939;0,000;174,915;0,000
09.03.2012 04:45;8902,939;0,000;174,915;0,000
09.03.2012 04:50;8902,939;0,000;174,915;0,000
09.03.2012 04:55;8902,939;0,000;174,915;0,000
09.03.2012 05:00;8902,939;0,000;174,915;0,000
09.03.2012 05:05;8902,939;0,000;174,915;0,000
09.03.2012 05:10;8902,939;0,000;174,915;0,000
09.03.2012 05:15;8902,939;0,000;174,915;0,000
09.03.2012 05:20;8902,939;0,000;174,915;0,000
09.03.2012 05:25;8902,939;0,000;174,915;0,000
09.03.2012 05:30;8902,939;0,000;174,915;0,000
09.03.2012 05:35;8902,939;0,000;174,915;0,000
09.03.2012 05:40;8902,939;0,000;174,915;0,000
09.03.2012 05:45;8902,939;0,000;174,915;0,000
09.03.2012 05:50;8902,939;0,000;174,915;0,000
09.03.2012 05:55;8902,939;0,000;174,915;0,000
09.03.2012 06:00;8902,939;0,000;174,915;0,000
09.03.2012 06:05;8902,939;0,000;174,915;0,000
09.03.2012 06:10;8902,939;0,000;174,915;0,000
09.03.2012 06:15;8902,939;0,000;174,915;0,000
09.03.2012 06:20;8902,939;0,000;174,915;0,000
09.03.2012 06:25;8902,939;0,000;174,915;0,000
09.03.2012 06:30;8902,939;0,000;174,915;0,000
09.03.2012 06:35;8902,939;0,000;174,915;0,000
09.03.2012 06:40;8902,939;0,000;174,915;0,000
09.03.2012 06:45;8902,939;0,000;174,915;0,000
09.03.2012 06:50;8902,939;0,000;174,915;0,000
09.03.2012 06:55;8902,939;0,000;174,915;0,000
09.03.2012 07:00;8902,939;0,000;174,915;0,000
09.03.2012 07:05;8902,939;0,000;174,915;0,000
09.03.2012 07:10;8902,939;0,000;174,915;0,000
09.03.2012 07:15;8902,939;0,000;174,915;0,000
09.03.2012 07:20;8902,939;0,000;174,915;0,000
09.03.2012 07:25;8902,939;0,000;174,915;0,000
09.03.2012 07:30;8902,939;0,000;174,915;0,000
09.03.2012 07:35;8902,939;0,000;174,915;0,000
09.03.2012 07:40;8902,939;0,000;174,915;0,000
09.03.2012 07:45;8902,939;0,000;174,915;0,000
09.03.2012 07:50;8902,939;0,000;174,915;0,000
09.03.2012 07:55;8902,939;0,000;174,915;0,000
09.03.2012 08:00;8902,939;0,000;174,915;0,000
09.03.2012 08:05;8902,939;0,000;174,915;0,000
09.03.2012 08:10;8902,939;0,000;174,915;0,000
09.03.2012 08:15;8902,939;0,000;174,915;0,000
09.03.2012 08:20;8902,940;0,012;174,916;0,012
09.03.2012 08:25;8902,942;0,024;174,918;0,024
09.03.2012 08:30;8902,945;0,036;174,919;0,012
09.03.2012 08:35;8902,948;0,036;174,922;0,036
09.03.2012 08:40;8902,952;0,048;174,925;0,036
09.03.2012 08:45;8902,956;0,048;174,929;0,048
09.03.2012 08:50;8902,961;0,060;174,933;0,048
09.03.2012 08:55;8902,969;0,096;174,942;0,108
09.03.2012 09:00;8902,981;0,144;174,953;0,132
09.03.2012 09:05;8902,994;0,156;174,964;0,132
09.03.2012 09:10;8903,009;0,180;174,978;0,168
09.03.2012 09:15;8903,023;0,168;174,990;0,144
09.03.2012 09:20;8903,034;0,132;174,999;0,108
09.03.2012 09:25;8903,043;0,108;175,007;0,096
09.03.2012 09:30;8903,056;0,156;175,018;0,132
09.03.2012 09:35;8903,069;0,156;175,030;0,144
09.03.2012 09:40;8903,085;0,192;175,044;0,168
09.03.2012 09:45;8903,104;0,228;175,061;0,204
09.03.2012 09:50;8903,114;0,120;175,070;0,108
09.03.2012 09:55;8903,129;0,180;175,084;0,168
09.03.2012 10:00;8903,149;0,240;175,103;0,228
09.03.2012 10:05;8903,165;0,192;175,117;0,168
09.03.2012 10:10;8903,180;0,180;175,132;0,180
09.03.2012 10:15;8903,201;0,252;175,150;0,216
09.03.2012 10:20;8903,224;0,276;175,170;0,240
09.03.2012 10:25;8903,249;0,300;175,194;0,288
09.03.2012 10:30;8903,269;0,240;175,215;0,252
09.03.2012 10:35;8903,286;0,204;175,237;0,264
09.03.2012 10:40;8903,302;0,192;175,258;0,252
09.03.2012 10:45;8903,317;0,180;175,278;0,240
09.03.2012 10:50;8903,330;0,156;175,299;0,252
09.03.2012 10:55;8903,342;0,144;175,318;0,228
09.03.2012 11:00;8903,357;0,180;175,339;0,252
09.03.2012 11:05;8903,371;0,168;175,360;0,252
09.03.2012 11:10;8903,386;0,180;175,381;0,252
09.03.2012 11:15;8903,401;0,180;175,404;0,276
09.03.2012 11:20;8903,415;0,168;175,427;0,276
09.03.2012 11:25;8903,430;0,180;175,451;0,288
09.03.2012 11:30;8903,443;0,156;175,475;0,288
09.03.2012 11:35;8903,458;0,180;175,501;0,312
09.03.2012 11:40;8903,473;0,180;175,528;0,324
09.03.2012 11:45;8903,492;0,228;175,558;0,360
09.03.2012 11:50;8903,519;0,324;175,592;0,408
09.03.2012 11:55;8903,548;0,348;175,629;0,444
09.03.2012 12:00;8903,566;0,216;175,653;0,288
09.03.2012 12:05;8903,585;0,228;175,676;0,276
09.03.2012 12:10;8903,617;0,384;175,723;0,564
09.03.2012 12:15;8903,648;0,372;175,773;0,600
09.03.2012 12:20;8903,677;0,348;175,822;0,588
09.03.2012 12:25;8903,701;0,288;175,863;0,492
09.03.2012 12:30;8903,737;0,432;175,906;0,516
09.03.2012 12:35;8903,782;0,540;175,955;0,588
09.03.2012 12:40;8903,838;0,672;176,001;0,552
09.03.2012 12:45;8903,908;0,840;176,049;0,576
09.03.2012 12:50;8903,971;0,756;176,097;0,576
09.03.2012 12:55;8904,033;0,744;176,149;0,624
09.03.2012 13:00;8904,119;1,032;176,206;0,684
09.03.2012 13:05;8904,230;1,332;176,262;0,672
09.03.2012 13:10;8904,346;1,392;176,318;0,672
09.03.2012 13:15;8904,487;1,692;176,374;0,672
09.03.2012 13:20;8904,667;2,160;176,433;0,708
09.03.2012 13:25;8904,875;2,496;176,492;0,708
09.03.2012 13:30;8905,095;2,640;176,552;0,720
09.03.2012 13:35;8905,321;2,712;176,611;0,708
09.03.2012 13:40;8905,554;2,796;176,673;0,744
