sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100071167;SN: 2100071167;SN: 2130002605;SN: 2130002605
;SB 4000TL-20;SB 4000TL-20;SB 4000TL-21;SB 4000TL-21
;2100071167;2100071167;2130002605;2130002605
;Gesamtertrag;Leistung;Gesamtertrag;Leistung
;Counter;Analog;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW;kWh;kW
20.03.2012 00:00;9022,211;0,000;225,417;0,000
20.03.2012 00:05;9022,211;0,000;225,417;0,000
20.03.2012 00:10;9022,211;0,000;225,417;0,000
20.03.2012 00:15;9022,211;0,000;225,417;0,000
20.03.2012 00:20;9022,211;0,000;225,417;0,000
20.03.2012 00:25;9022,211;0,000;225,417;0,000
20.03.2012 00:30;9022,211;0,000;225,417;0,000
20.03.2012 00:35;9022,211;0,000;225,417;0,000
20.03.2012 00:40;9022,211;0,000;225,417;0,000
20.03.2012 00:45;9022,211;0,000;225,417;0,000
20.03.2012 00:50;9022,211;0,000;225,417;0,000
20.03.2012 00:55;9022,211;0,000;225,417;0,000
20.03.2012 01:00;9022,211;0,000;225,417;0,000
20.03.2012 01:05;9022,211;0,000;225,417;0,000
20.03.2012 01:10;9022,211;0,000;225,417;0,000
20.03.2012 01:15;9022,211;0,000;225,417;0,000
20.03.2012 01:20;9022,211;0,000;225,417;0,000
20.03.2012 01:25;9022,211;0,000;225,417;0,000
20.03.2012 01:30;9022,211;0,000;225,417;0,000
20.03.2012 01:35;9022,211;0,000;225,417;0,000
20.03.2012 01:40;9022,211;0,000;225,417;0,000
20.03.2012 01:45;9022,211;0,000;225,417;0,000
20.03.2012 01:50;9022,211;0,000;225,417;0,000
20.03.2012 01:55;9022,211;0,000;225,417;0,000
20.03.2012 02:00;9022,211;0,000;225,417;0,000
20.03.2012 02:05;9022,211;0,000;225,417;0,000
20.03.2012 02:10;9022,211;0,000;225,417;0,000
20.03.2012 02:15;9022,211;0,000;225,417;0,000
20.03.2012 02:20;9022,211;0,000;225,417;0,000
20.03.2012 02:25;9022,211;0,000;225,417;0,000
20.03.2012 02:30;9022,211;0,000;225,417;0,000
20.03.2012 02:35;9022,211;0,000;225,417;0,000
20.03.2012 02:40;9022,211;0,000;225,417;0,000
20.03.2012 02:45;9022,211;0,000;225,417;0,000
20.03.2012 02:50;9022,211;0,000;225,417;0,000
20.03.2012 02:55;9022,211;0,000;225,417;0,000
20.03.2012 03:00;9022,211;0,000;225,417;0,000
20.03.2012 03:05;9022,211;0,000;225,417;0,000
20.03.2012 03:10;9022,211;0,000;225,417;0,000
20.03.2012 03:15;9022,211;0,000;225,417;0,000
20.03.2012 03:20;9022,211;0,000;225,417;0,000
20.03.2012 03:25;9022,211;0,000;225,417;0,000
20.03.2012 03:30;9022,211;0,000;225,417;0,000
20.03.2012 03:35;9022,211;0,000;225,417;0,000
20.03.2012 03:40;9022,211;0,000;225,417;0,000
20.03.2012 03:45;9022,211;0,000;225,417;0,000
20.03.2012 03:50;9022,211;0,000;225,417;0,000
20.03.2012 03:55;9022,211;0,000;225,417;0,000
20.03.2012 04:00;9022,211;0,000;225,417;0,000
20.03.2012 04:05;9022,211;0,000;225,417;0,000
20.03.2012 04:10;9022,211;0,000;225,417;0,000
20.03.2012 04:15;9022,211;0,000;225,417;0,000
20.03.2012 04:20;9022,211;0,000;225,417;0,000
20.03.2012 04:25;9022,211;0,000;225,417;0,000
20.03.2012 04:30;9022,211;0,000;225,417;0,000
20.03.2012 04:35;9022,211;0,000;225,417;0,000
20.03.2012 04:40;9022,211;0,000;225,417;0,000
20.03.2012 04:45;9022,211;0,000;225,417;0,000
20.03.2012 04:50;9022,211;0,000;225,417;0,000
20.03.2012 04:55;9022,211;0,000;225,417;0,000
20.03.2012 05:00;9022,211;0,000;225,417;0,000
20.03.2012 05:05;9022,211;0,000;225,417;0,000
20.03.2012 05:10;9022,211;0,000;225,417;0,000
20.03.2012 05:15;9022,211;0,000;225,417;0,000
20.03.2012 05:20;9022,211;0,000;225,417;0,000
20.03.2012 05:25;9022,211;0,000;225,417;0,000
20.03.2012 05:30;9022,211;0,000;225,417;0,000
20.03.2012 05:35;9022,211;0,000;225,417;0,000
20.03.2012 05:40;9022,211;0,000;225,417;0,000
20.03.2012 05:45;9022,211;0,000;225,417;0,000
20.03.2012 05:50;9022,211;0,000;225,417;0,000
20.03.2012 05:55;9022,211;0,000;225,417;0,000
20.03.2012 06:00;9022,211;0,000;225,417;0,000
20.03.2012 06:05;9022,211;0,000;225,417;0,000
20.03.2012 06:10;9022,211;0,000;225,417;0,000
20.03.2012 06:15;9022,211;0,000;225,417;0,000
20.03.2012 06:20;9022,211;0,000;225,417;0,000
20.03.2012 06:25;9022,211;0,000;225,417;0,000
20.03.2012 06:30;9022,211;0,000;225,417;0,000
20.03.2012 06:35;9022,211;0,000;225,417;0,000
20.03.2012 06:40;9022,211;0,000;225,417;0,000
20.03.2012 06:45;9022,211;0,000;225,417;0,000
20.03.2012 06:50;9022,211;0,000;225,417;0,000
20.03.2012 06:55;9022,211;0,000;225,417;0,000
20.03.2012 07:00;9022,211;0,000;225,417;0,000
20.03.2012 07:05;9022,211;0,000;225,417;0,000
20.03.2012 07:10;9022,211;0,000;225,417;0,000
20.03.2012 07:15;9022,211;0,000;225,417;0,000
20.03.2012 07:20;9022,211;0,000;225,417;0,000
20.03.2012 07:25;9022,211;0,000;225,417;0,000
20.03.2012 07:30;9022,211;0,000;225,417;0,000
20.03.2012 07:35;9022,211;0,000;225,417;0,000
20.03.2012 07:40;9022,211;0,000;225,417;0,000
20.03.2012 07:45;9022,211;0,000;225,417;0,000
20.03.2012 07:50;9022,212;0,012;225,417;0,000
20.03.2012 07:55;9022,215;0,036;225,419;0,024
20.03.2012 08:00;9022,220;0,060;225,423;0,048
20.03.2012 08:05;9022,226;0,072;225,428;0,060
20.03.2012 08:10;9022,232;0,072;225,435;0,084
20.03.2012 08:15;9022,241;0,108;225,443;0,096
20.03.2012 08:20;9022,252;0,132;225,453;0,120
20.03.2012 08:25;9022,265;0,156;225,467;0,168
20.03.2012 08:30;9022,280;0,180;225,482;0,180
20.03.2012 08:35;9022,296;0,192;225,499;0,204
20.03.2012 08:40;9022,315;0,228;225,517;0,216
20.03.2012 08:45;9022,337;0,264;225,539;0,264
20.03.2012 08:50;9022,361;0,288;225,565;0,312
20.03.2012 08:55;9022,387;0,312;225,593;0,336
20.03.2012 09:00;9022,415;0,336;225,621;0,336
20.03.2012 09:05;9022,446;0,372;225,652;0,372
20.03.2012 09:10;9022,480;0,408;225,685;0,396
20.03.2012 09:15;9022,515;0,420;225,720;0,420
20.03.2012 09:20;9022,556;0,492;225,761;0,492
20.03.2012 09:25;9022,602;0,552;225,807;0,552
20.03.2012 09:30;9022,652;0,600;225,857;0,600
20.03.2012 09:35;9022,707;0,660;225,911;0,648
20.03.2012 09:40;9022,763;0,672;225,963;0,624
20.03.2012 09:45;9022,812;0,588;226,010;0,564
20.03.2012 09:50;9022,871;0,708;226,070;0,720
20.03.2012 09:55;9022,925;0,648;226,127;0,684
20.03.2012 10:00;9022,975;0,600;226,180;0,636
20.03.2012 10:05;9023,032;0,684;226,236;0,672
20.03.2012 10:10;9023,084;0,624;226,290;0,648
20.03.2012 10:15;9023,132;0,576;226,343;0,636
20.03.2012 10:20;9023,179;0,564;226,400;0,684
20.03.2012 10:25;9023,213;0,408;226,459;0,708
20.03.2012 10:30;9023,245;0,384;226,518;0,708
20.03.2012 10:35;9023,273;0,336;226,579;0,732
20.03.2012 10:40;9023,304;0,372;226,641;0,744
20.03.2012 10:45;9023,344;0,480;226,705;0,768
20.03.2012 10:50;9023,396;0,624;226,757;0,624
20.03.2012 10:55;9023,443;0,564;226,806;0,588
20.03.2012 11:00;9023,504;0,732;226,873;0,804
20.03.2012 11:05;9023,571;0,804;226,940;0,804
20.03.2012 11:10;9023,635;0,768;227,024;1,008
20.03.2012 11:15;9023,712;0,924;227,100;0,912
20.03.2012 11:20;9023,769;0,684;227,153;0,636
20.03.2012 11:25;9023,844;0,900;227,239;1,032
20.03.2012 11:30;9023,950;1,272;227,361;1,464
20.03.2012 11:35;9024,005;0,660;227,417;0,672
20.03.2012 11:40;9024,064;0,708;227,489;0,864
20.03.2012 11:45;9024,125;0,732;227,575;1,032
20.03.2012 11:50;9024,179;0,648;227,662;1,044
20.03.2012 11:55;9024,226;0,564;227,747;1,020
20.03.2012 12:00;9024,260;0,408;227,823;0,912
20.03.2012 12:05;9024,297;0,444;227,897;0,888
20.03.2012 12:10;9024,338;0,492;227,976;0,948
20.03.2012 12:15;9024,378;0,480;228,053;0,924
20.03.2012 12:20;9024,414;0,432;228,130;0,924
20.03.2012 12:25;9024,451;0,444;228,204;0,888
20.03.2012 12:30;9024,495;0,528;228,279;0,900
20.03.2012 12:35;9024,538;0,516;228,355;0,912
20.03.2012 12:40;9024,581;0,516;228,429;0,888
20.03.2012 12:45;9024,649;0,816;228,513;1,008
20.03.2012 12:50;9024,737;1,056;228,595;0,984
20.03.2012 12:55;9024,842;1,260;228,681;1,032
20.03.2012 13:00;9024,948;1,272;228,758;0,924
20.03.2012 13:05;9025,105;1,884;228,846;1,056
20.03.2012 13:10;9025,284;2,148;228,931;1,020
20.03.2012 13:15;9025,489;2,460;229,015;1,008
20.03.2012 13:20;9025,712;2,676;229,098;0,996
20.03.2012 13:25;9025,942;2,760;229,180;0,984
20.03.2012 13:30;9026,176;2,808;229,262;0,984
20.03.2012 13:35;9026,413;2,844;229,342;0,960
20.03.2012 13:40;9026,671;3,096;229,423;0,972
