sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100071167;SN: 2100071167;SN: 2130002605;SN: 2130002605
;SB 4000TL-20;SB 4000TL-20;SB 4000TL-21;SB 4000TL-21
;2100071167;2100071167;2130002605;2130002605
;Gesamtertrag;Leistung;Gesamtertrag;Leistung
;Counter;Analog;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW;kWh;kW
17.03.2012 00:00;8993,612;0,000;209,685;0,000
17.03.2012 00:05;8993,612;0,000;209,685;0,000
17.03.2012 00:10;8993,612;0,000;209,685;0,000
17.03.2012 00:15;8993,612;0,000;209,685;0,000
17.03.2012 00:20;8993,612;0,000;209,685;0,000
17.03.2012 00:25;8993,612;0,000;209,685;0,000
17.03.2012 00:30;8993,612;0,000;209,685;0,000
17.03.2012 00:35;8993,612;0,000;209,685;0,000
17.03.2012 00:40;8993,612;0,000;209,685;0,000
17.03.2012 00:45;8993,612;0,000;209,685;0,000
17.03.2012 00:50;8993,612;0,000;209,685;0,000
17.03.2012 00:55;8993,612;0,000;209,685;0,000
17.03.2012 01:00;8993,612;0,000;209,685;0,000
17.03.2012 01:05;8993,612;0,000;209,685;0,000
17.03.2012 01:10;8993,612;0,000;209,685;0,000
17.03.2012 01:15;8993,612;0,000;209,685;0,000
17.03.2012 01:20;8993,612;0,000;209,685;0,000
17.03.2012 01:25;8993,612;0,000;209,685;0,000
17.03.2012 01:30;8993,612;0,000;209,685;0,000
17.03.2012 01:35;8993,612;0,000;209,685;0,000
17.03.2012 01:40;8993,612;0,000;209,685;0,000
17.03.2012 01:45;8993,612;0,000;209,685;0,000
17.03.2012 01:50;8993,612;0,000;209,685;0,000
17.03.2012 01:55;8993,612;0,000;209,685;0,000
17.03.2012 02:00;8993,612;0,000;209,685;0,000
17.03.2012 02:05;8993,612;0,000;209,685;0,000
17.03.2012 02:10;8993,612;0,000;209,685;0,000
17.03.2012 02:15;8993,612;0,000;209,685;0,000
17.03.2012 02:20;8993,612;0,000;209,685;0,000
17.03.2012 02:25;8993,612;0,000;209,685;0,000
17.03.2012 02:30;8993,612;0,000;209,685;0,000
17.03.2012 02:35;8993,612;0,000;209,685;0,000
17.03.2012 02:40;8993,612;0,000;209,685;0,000
17.03.2012 02:45;8993,612;0,000;209,685;0,000
17.03.2012 02:50;8993,612;0,000;209,685;0,000
17.03.2012 02:55;8993,612;0,000;209,685;0,000
17.03.2012 03:00;8993,612;0,000;209,685;0,000
17.03.2012 03:05;8993,612;0,000;209,685;0,000
17.03.2012 03:10;8993,612;0,000;209,685;0,000
17.03.2012 03:15;8993,612;0,000;209,685;0,000
17.03.2012 03:20;8993,612;0,000;209,685;0,000
17.03.2012 03:25;8993,612;0,000;209,685;0,000
17.03.2012 03:30;8993,612;0,000;209,685;0,000
17.03.2012 03:35;8993,612;0,000;209,685;0,000
17.03.2012 03:40;8993,612;0,000;209,685;0,000
17.03.2012 03:45;8993,612;0,000;209,685;0,000
17.03.2012 03:50;8993,612;0,000;209,685;0,000
17.03.2012 03:55;8993,612;0,000;209,685;0,000
17.03.2012 04:00;8993,612;0,000;209,685;0,000
17.03.2012 04:05;8993,612;0,000;209,685;0,000
17.03.2012 04:10;8993,612;0,000;209,685;0,000
17.03.2012 04:15;8993,612;0,000;209,685;0,000
17.03.2012 04:20;8993,612;0,000;209,685;0,000
17.03.2012 04:25;8993,612;0,000;209,685;0,000
17.03.2012 04:30;8993,612;0,000;209,685;0,000
17.03.2012 04:35;8993,612;0,000;209,685;0,000
17.03.2012 04:40;8993,612;0,000;209,685;0,000
17.03.2012 04:45;8993,612;0,000;209,685;0,000
17.03.2012 04:50;8993,612;0,000;209,685;0,000
17.03.2012 04:55;8993,612;0,000;209,685;0,000
17.03.2012 05:00;8993,612;0,000;209,685;0,000
17.03.2012 05:05;8993,612;0,000;209,685;0,000
17.03.2012 05:10;8993,612;0,000;209,685;0,000
17.03.2012 05:15;8993,612;0,000;209,685;0,000
17.03.2012 05:20;8993,612;0,000;209,685;0,000
17.03.2012 05:25;8993,612;0,000;209,685;0,000
17.03.2012 05:30;8993,612;0,000;209,685;0,000
17.03.2012 05:35;8993,612;0,000;209,685;0,000
17.03.2012 05:40;8993,612;0,000;209,685;0,000
17.03.2012 05:45;8993,612;0,000;209,685;0,000
17.03.2012 05:50;8993,612;0,000;209,685;0,000
17.03.2012 05:55;8993,612;0,000;209,685;0,000
17.03.2012 06:00;8993,612;0,000;209,685;0,000
17.03.2012 06:05;8993,612;0,000;209,685;0,000
17.03.2012 06:10;8993,612;0,000;209,685;0,000
17.03.2012 06:15;8993,612;0,000;209,685;0,000
17.03.2012 06:20;8993,612;0,000;209,685;0,000
17.03.2012 06:25;8993,612;0,000;209,685;0,000
17.03.2012 06:30;8993,612;0,000;209,685;0,000
17.03.2012 06:35;8993,612;0,000;209,685;0,000
17.03.2012 06:40;8993,612;0,000;209,685;0,000
17.03.2012 06:45;8993,612;0,000;209,685;0,000
17.03.2012 06:50;8993,612;0,000;209,685;0,000
17.03.2012 06:55;8993,612;0,000;209,685;0,000
17.03.2012 07:00;8993,612;0,000;209,685;0,000
17.03.2012 07:05;8993,612;0,000;209,685;0,000
17.03.2012 07:10;8993,612;0,000;209,685;0,000
17.03.2012 07:15;8993,612;0,000;209,685;0,000
17.03.2012 07:20;8993,612;0,000;209,685;0,000
17.03.2012 07:25;8993,612;0,000;209,685;0,000
17.03.2012 07:30;8993,612;0,000;209,685;0,000
17.03.2012 07:35;8993,612;0,000;209,685;0,000
17.03.2012 07:40;8993,612;0,000;209,685;0,000
17.03.2012 07:45;8993,612;0,000;209,685;0,000
17.03.2012 07:50;8993,613;0,012;209,686;0,012
17.03.2012 07:55;8993,615;0,024;209,688;0,024
17.03.2012 08:00;8993,619;0,048;209,692;0,048
17.03.2012 08:05;8993,624;0,060;209,697;0,060
17.03.2012 08:10;8993,629;0,060;209,704;0,084
17.03.2012 08:15;8993,635;0,072;209,712;0,096
17.03.2012 08:20;8993,642;0,084;209,722;0,120
17.03.2012 08:25;8993,650;0,096;209,733;0,132
17.03.2012 08:30;8993,659;0,108;209,746;0,156
17.03.2012 08:35;8993,669;0,120;209,760;0,168
17.03.2012 08:40;8993,680;0,132;209,774;0,168
17.03.2012 08:45;8993,692;0,144;209,790;0,192
17.03.2012 08:50;8993,705;0,156;209,806;0,192
17.03.2012 08:55;8993,721;0,192;209,824;0,216
17.03.2012 09:00;8993,737;0,192;209,840;0,192
17.03.2012 09:05;8993,757;0,240;209,857;0,204
17.03.2012 09:10;8993,787;0,360;209,873;0,192
17.03.2012 09:15;8993,820;0,396;209,890;0,204
17.03.2012 09:20;8993,855;0,420;209,906;0,192
17.03.2012 09:25;8993,889;0,408;209,923;0,204
17.03.2012 09:30;8993,929;0,480;209,940;0,204
17.03.2012 09:35;8993,970;0,492;209,957;0,204
17.03.2012 09:40;8994,009;0,468;209,975;0,216
17.03.2012 09:45;8994,051;0,504;209,995;0,240
17.03.2012 09:50;8994,097;0,552;210,020;0,300
17.03.2012 09:55;8994,141;0,528;210,050;0,360
17.03.2012 10:00;8994,185;0,528;210,083;0,396
17.03.2012 10:05;8994,222;0,444;210,119;0,432
17.03.2012 10:10;8994,267;0,540;210,161;0,504
17.03.2012 10:15;8994,315;0,576;210,206;0,540
17.03.2012 10:20;8994,360;0,540;210,252;0,552
17.03.2012 10:25;8994,390;0,360;210,301;0,588
17.03.2012 10:30;8994,407;0,204;210,352;0,612
17.03.2012 10:35;8994,426;0,228;210,406;0,648
17.03.2012 10:40;8994,444;0,216;210,460;0,648
17.03.2012 10:45;8994,463;0,228;210,517;0,684
17.03.2012 10:50;8994,481;0,216;210,571;0,648
17.03.2012 10:55;8994,500;0,228;210,624;0,636
17.03.2012 11:00;8994,518;0,216;210,677;0,636
17.03.2012 11:05;8994,536;0,216;210,732;0,660
17.03.2012 11:10;8994,555;0,228;210,788;0,672
17.03.2012 11:15;8994,574;0,228;210,844;0,672
17.03.2012 11:20;8994,593;0,228;210,895;0,612
17.03.2012 11:25;8994,612;0,228;210,946;0,612
17.03.2012 11:30;8994,631;0,228;211,000;0,648
17.03.2012 11:35;8994,650;0,228;211,053;0,636
17.03.2012 11:40;8994,669;0,228;211,110;0,684
17.03.2012 11:45;8994,688;0,228;211,170;0,720
17.03.2012 11:50;8994,706;0,216;211,229;0,708
17.03.2012 11:55;8994,724;0,216;211,283;0,648
17.03.2012 12:00;8994,743;0,228;211,336;0,636
17.03.2012 12:05;8994,761;0,216;211,393;0,684
17.03.2012 12:10;8994,780;0,228;211,449;0,672
17.03.2012 12:15;8994,799;0,228;211,504;0,660
17.03.2012 12:20;8994,819;0,240;211,560;0,672
17.03.2012 12:25;8994,839;0,240;211,616;0,672
17.03.2012 12:30;8994,863;0,288;211,674;0,696
17.03.2012 12:35;8994,898;0,420;211,733;0,708
17.03.2012 12:40;8994,935;0,444;211,794;0,732
17.03.2012 12:45;8994,976;0,492;211,859;0,780
17.03.2012 12:50;8995,036;0,720;211,928;0,828
17.03.2012 12:55;8995,119;0,996;212,000;0,864
17.03.2012 13:00;8995,221;1,224;212,072;0,864
17.03.2012 13:05;8995,346;1,500;212,144;0,864
17.03.2012 13:10;8995,503;1,884;212,215;0,852
17.03.2012 13:15;8995,683;2,160;212,286;0,852
17.03.2012 13:20;8995,890;2,484;212,357;0,852
17.03.2012 13:25;8996,109;2,628;212,428;0,852
17.03.2012 13:30;8996,332;2,676;212,498;0,840
17.03.2012 13:35;8996,561;2,748;212,568;0,840
17.03.2012 13:40;8996,805;2,928;212,637;0,828
