sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100071167;SN: 2100071167;SN: 2130002605;SN: 2130002605
;SB 4000TL-20;SB 4000TL-20;SB 4000TL-21;SB 4000TL-21
;2100071167;2100071167;2130002605;2130002605
;Gesamtertrag;Leistung;Gesamtertrag;Leistung
;Counter;Analog;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW;kWh;kW
02.06.2012 00:00;10277,498;0,000;1008,238;0,000
02.06.2012 00:05;10277,498;0,000;1008,238;0,000
02.06.2012 00:10;10277,498;0,000;1008,238;0,000
02.06.2012 00:15;10277,498;0,000;1008,238;0,000
02.06.2012 00:20;10277,498;0,000;1008,238;0,000
02.06.2012 00:25;10277,498;0,000;1008,238;0,000
02.06.2012 00:30;10277,498;0,000;1008,238;0,000
02.06.2012 00:35;10277,498;0,000;1008,238;0,000
02.06.2012 00:40;10277,498;0,000;1008,238;0,000
02.06.2012 00:45;10277,498;0,000;1008,238;0,000
02.06.2012 00:50;10277,498;0,000;1008,238;0,000
02.06.2012 00:55;10277,498;0,000;1008,238;0,000
02.06.2012 01:00;10277,498;0,000;1008,238;0,000
02.06.2012 01:05;10277,498;0,000;1008,238;0,000
02.06.2012 01:10;10277,498;0,000;1008,238;0,000
02.06.2012 01:15;10277,498;0,000;1008,238;0,000
02.06.2012 01:20;10277,498;0,000;1008,238;0,000
02.06.2012 01:25;10277,498;0,000;1008,238;0,000
02.06.2012 01:30;10277,498;0,000;1008,238;0,000
02.06.2012 01:35;10277,498;0,000;1008,238;0,000
02.06.2012 01:40;10277,498;0,000;1008,238;0,000
02.06.2012 01:45;10277,498;0,000;1008,238;0,000
02.06.2012 01:50;10277,498;0,000;1008,238;0,000
02.06.2012 01:55;10277,498;0,000;1008,238;0,000
02.06.2012 02:00;10277,498;0,000;1008,238;0,000
02.06.2012 02:05;10277,498;0,000;1008,238;0,000
02.06.2012 02:10;10277,498;0,000;1008,238;0,000
02.06.2012 02:15;10277,498;0,000;1008,238;0,000
02.06.2012 02:20;10277,498;0,000;1008,238;0,000
02.06.2012 02:25;10277,498;0,000;1008,238;0,000
02.06.2012 02:30;10277,498;0,000;1008,238;0,000
02.06.2012 02:35;10277,498;0,000;1008,238;0,000
02.06.2012 02:40;10277,498;0,000;1008,238;0,000
02.06.2012 02:45;10277,498;0,000;1008,238;0,000
02.06.2012 02:50;10277,498;0,000;1008,238;0,000
02.06.2012 02:55;10277,498;0,000;1008,238;0,000
02.06.2012 03:00;10277,498;0,000;1008,238;0,000
02.06.2012 03:05;10277,498;0,000;1008,238;0,000
02.06.2012 03:10;10277,498;0,000;1008,238;0,000
02.06.2012 03:15;10277,498;0,000;1008,238;0,000
02.06.2012 03:20;10277,498;0,000;1008,238;0,000
02.06.2012 03:25;10277,498;0,000;1008,238;0,000
02.06.2012 03:30;10277,498;0,000;1008,238;0,000
02.06.2012 03:35;10277,498;0,000;1008,238;0,000
02.06.2012 03:40;10277,498;0,000;1008,238;0,000
02.06.2012 03:45;10277,498;0,000;1008,238;0,000
02.06.2012 03:50;10277,498;0,000;1008,238;0,000
02.06.2012 03:55;10277,498;0,000;1008,238;0,000
02.06.2012 04:00;10277,498;0,000;1008,238;0,000
02.06.2012 04:05;10277,498;0,000;1008,238;0,000
02.06.2012 04:10;10277,498;0,000;1008,238;0,000
02.06.2012 04:15;10277,498;0,000;1008,238;0,000
02.06.2012 04:20;10277,498;0,000;1008,238;0,000
02.06.2012 04:25;10277,498;0,000;1008,238;0,000
02.06.2012 04:30;10277,498;0,000;1008,238;0,000
02.06.2012 04:35;10277,498;0,000;1008,238;0,000
02.06.2012 04:40;10277,498;0,000;1008,238;0,000
02.06.2012 04:45;10277,498;0,000;1008,238;0,000
02.06.2012 04:50;10277,498;0,000;1008,238;0,000
02.06.2012 04:55;10277,498;0,000;1008,238;0,000
02.06.2012 05:00;10277,498;0,000;1008,238;0,000
02.06.2012 05:05;10277,498;0,000;1008,238;0,000
02.06.2012 05:10;10277,498;0,000;1008,238;0,000
02.06.2012 05:15;10277,498;0,000;1008,238;0,000
02.06.2012 05:20;10277,498;0,000;1008,238;0,000
02.06.2012 05:25;10277,498;0,000;1008,238;0,000
02.06.2012 05:30;10277,498;0,000;1008,238;0,000
02.06.2012 05:35;10277,498;0,000;1008,238;0,000
02.06.2012 05:40;10277,498;0,000;1008,238;0,000
02.06.2012 05:45;10277,498;0,000;1008,238;0,000
02.06.2012 05:50;10277,498;0,000;1008,238;0,000
02.06.2012 05:55;10277,498;0,000;1008,238;0,000
02.06.2012 06:00;10277,498;0,000;1008,238;0,000
02.06.2012 06:05;10277,498;0,000;1008,238;0,000
02.06.2012 06:10;10277,498;0,000;1008,238;0,000
02.06.2012 06:15;10277,498;0,000;1008,238;0,000
02.06.2012 06:20;10277,498;0,000;1008,238;0,000
02.06.2012 06:25;10277,498;0,000;1008,238;0,000
02.06.2012 06:30;10277,498;0,000;1008,238;0,000
02.06.2012 06:35;10277,498;0,000;1008,238;0,000
02.06.2012 06:40;10277,501;0,036;1008,239;0,012
02.06.2012 06:45;10277,506;0,060;1008,243;0,048
02.06.2012 06:50;10277,512;0,072;1008,246;0,036
02.06.2012 06:55;10277,520;0,096;1008,251;0,060
02.06.2012 07:00;10277,528;0,096;1008,254;0,036
02.06.2012 07:05;10277,537;0,108;1008,260;0,072
02.06.2012 07:10;10277,547;0,120;1008,266;0,072
02.06.2012 07:15;10277,560;0,156;1008,274;0,096
02.06.2012 07:20;10277,570;0,120;1008,281;0,084
02.06.2012 07:25;10277,581;0,132;1008,288;0,084
02.06.2012 07:30;10277,591;0,120;1008,295;0,084
02.06.2012 07:35;10277,601;0,120;1008,302;0,084
02.06.2012 07:40;10277,613;0,144;1008,312;0,120
02.06.2012 07:45;10277,625;0,144;1008,322;0,120
02.06.2012 07:50;10277,639;0,168;1008,333;0,132
02.06.2012 07:55;10277,654;0,180;1008,344;0,132
02.06.2012 08:00;10277,671;0,204;1008,359;0,180
02.06.2012 08:05;10277,693;0,264;1008,376;0,204
02.06.2012 08:10;10277,720;0,324;1008,399;0,276
02.06.2012 08:15;10277,747;0,324;1008,421;0,264
02.06.2012 08:20;10277,778;0,372;1008,447;0,312
02.06.2012 08:25;10277,811;0,396;1008,473;0,312
02.06.2012 08:30;10277,846;0,420;1008,504;0,372
02.06.2012 08:35;10277,888;0,504;1008,540;0,432
02.06.2012 08:40;10277,935;0,564;1008,583;0,516
02.06.2012 08:45;10277,985;0,600;1008,628;0,540
02.06.2012 08:50;10278,042;0,684;1008,680;0,624
02.06.2012 08:55;10278,101;0,708;1008,732;0,624
02.06.2012 09:00;10278,160;0,708;1008,787;0,660
02.06.2012 09:05;10278,223;0,756;1008,846;0,708
02.06.2012 09:10;10278,290;0,804;1008,908;0,744
02.06.2012 09:15;10278,362;0,864;1008,972;0,768
02.06.2012 09:20;10278,450;1,056;1009,042;0,840
02.06.2012 09:25;10278,537;1,044;1009,110;0,816
02.06.2012 09:30;10278,623;1,032;1009,173;0,756
02.06.2012 09:35;10278,710;1,044;1009,235;0,744
02.06.2012 09:40;10278,809;1,188;1009,302;0,804
02.06.2012 09:45;10278,912;1,236;1009,373;0,852
02.06.2012 09:50;10279,018;1,272;1009,444;0,852
02.06.2012 09:55;10279,108;1,080;1009,512;0,816
02.06.2012 10:00;10279,196;1,056;1009,577;0,780
02.06.2012 10:05;10279,298;1,224;1009,644;0,804
02.06.2012 10:10;10279,400;1,224;1009,712;0,816
02.06.2012 10:15;10279,579;2,148;1009,810;1,176
02.06.2012 10:20;10279,797;2,616;1009,921;1,332
02.06.2012 10:25;10280,024;2,724;1010,038;1,404
02.06.2012 10:30;10280,255;2,772;1010,165;1,524
02.06.2012 10:35;10280,454;2,388;1010,280;1,380
02.06.2012 10:40;10280,672;2,616;1010,406;1,512
02.06.2012 10:45;10280,806;1,608;1010,501;1,140
02.06.2012 10:50;10280,976;2,040;1010,620;1,428
02.06.2012 10:55;10281,117;1,692;1010,721;1,212
02.06.2012 11:00;10281,291;2,088;1010,842;1,452
02.06.2012 11:05;10281,469;2,136;1010,973;1,572
02.06.2012 11:10;10281,634;1,980;1011,102;1,548
02.06.2012 11:15;10281,785;1,812;1011,234;1,584
02.06.2012 11:20;10281,970;2,220;1011,398;1,968
02.06.2012 11:25;10282,125;1,860;1011,544;1,752
02.06.2012 11:30;10282,229;1,248;1011,637;1,116
02.06.2012 11:35;10282,335;1,272;1011,728;1,092
02.06.2012 11:40;10282,439;1,248;1011,810;0,984
02.06.2012 11:45;10282,654;2,580;1012,012;2,424
02.06.2012 11:50;10282,913;3,108;1012,234;2,664
02.06.2012 11:55;10283,098;2,220;1012,404;2,040
02.06.2012 12:00;10283,241;1,716;1012,536;1,584
02.06.2012 12:05;10283,344;1,236;1012,622;1,032
02.06.2012 12:10;10283,431;1,044;1012,686;0,768
02.06.2012 12:15;10283,519;1,056;1012,754;0,816
02.06.2012 12:20;10283,635;1,392;1012,854;1,200
02.06.2012 12:25;10283,746;1,332;1012,946;1,104
02.06.2012 12:30;10283,850;1,248;1013,034;1,056
02.06.2012 12:35;10284,028;2,136;1013,200;1,992
02.06.2012 12:40;10284,186;1,896;1013,338;1,656
02.06.2012 12:45;10284,372;2,232;1013,491;1,836
02.06.2012 12:50;10284,559;2,244;1013,642;1,812
02.06.2012 12:55;10284,771;2,544;1013,807;1,980
02.06.2012 13:00;10284,946;2,100;1013,942;1,620
02.06.2012 13:05;10285,154;2,496;1014,092;1,800
02.06.2012 13:10;10285,393;2,868;1014,264;2,064
