sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100071167;SN: 2100071167;SN: 2130002605;SN: 2130002605
;SB 4000TL-20;SB 4000TL-20;SB 4000TL-21;SB 4000TL-21
;2100071167;2100071167;2130002605;2130002605
;Gesamtertrag;Leistung;Gesamtertrag;Leistung
;Counter;Analog;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW;kWh;kW
16.04.2012 00:00;9372,131;0,000;414,648;0,000
16.04.2012 00:05;9372,131;0,000;414,648;0,000
16.04.2012 00:10;9372,131;0,000;414,648;0,000
16.04.2012 00:15;9372,131;0,000;414,648;0,000
16.04.2012 00:20;9372,131;0,000;414,648;0,000
16.04.2012 00:25;9372,131;0,000;414,648;0,000
16.04.2012 00:30;9372,131;0,000;414,648;0,000
16.04.2012 00:35;9372,131;0,000;414,648;0,000
16.04.2012 00:40;9372,131;0,000;414,648;0,000
16.04.2012 00:45;9372,131;0,000;414,648;0,000
16.04.2012 00:50;9372,131;0,000;414,648;0,000
16.04.2012 00:55;9372,131;0,000;414,648;0,000
16.04.2012 01:00;9372,131;0,000;414,648;0,000
16.04.2012 01:05;9372,131;0,000;414,648;0,000
16.04.2012 01:10;9372,131;0,000;414,648;0,000
16.04.2012 01:15;9372,131;0,000;414,648;0,000
16.04.2012 01:20;9372,131;0,000;414,648;0,000
16.04.2012 01:25;9372,131;0,000;414,648;0,000
16.04.2012 01:30;9372,131;0,000;414,648;0,000
16.04.2012 01:35;9372,131;0,000;414,648;0,000
16.04.2012 01:40;9372,131;0,000;414,648;0,000
16.04.2012 01:45;9372,131;0,000;414,648;0,000
16.04.2012 01:50;9372,131;0,000;414,648;0,000
16.04.2012 01:55;9372,131;0,000;414,648;0,000
16.04.2012 02:00;9372,131;0,000;414,648;0,000
16.04.2012 02:05;9372,131;0,000;414,648;0,000
16.04.2012 02:10;9372,131;0,000;414,648;0,000
16.04.2012 02:15;9372,131;0,000;414,648;0,000
16.04.2012 02:20;9372,131;0,000;414,648;0,000
16.04.2012 02:25;9372,131;0,000;414,648;0,000
16.04.2012 02:30;9372,131;0,000;414,648;0,000
16.04.2012 02:35;9372,131;0,000;414,648;0,000
16.04.2012 02:40;9372,131;0,000;414,648;0,000
16.04.2012 02:45;9372,131;0,000;414,648;0,000
16.04.2012 02:50;9372,131;0,000;414,648;0,000
16.04.2012 02:55;9372,131;0,000;414,648;0,000
16.04.2012 03:00;9372,131;0,000;414,648;0,000
16.04.2012 03:05;9372,131;0,000;414,648;0,000
16.04.2012 03:10;9372,131;0,000;414,648;0,000
16.04.2012 03:15;9372,131;0,000;414,648;0,000
16.04.2012 03:20;9372,131;0,000;414,648;0,000
16.04.2012 03:25;9372,131;0,000;414,648;0,000
16.04.2012 03:30;9372,131;0,000;414,648;0,000
16.04.2012 03:35;9372,131;0,000;414,648;0,000
16.04.2012 03:40;9372,131;0,000;414,648;0,000
16.04.2012 03:45;9372,131;0,000;414,648;0,000
16.04.2012 03:50;9372,131;0,000;414,648;0,000
16.04.2012 03:55;9372,131;0,000;414,648;0,000
16.04.2012 04:00;9372,131;0,000;414,648;0,000
16.04.2012 04:05;9372,131;0,000;414,648;0,000
16.04.2012 04:10;9372,131;0,000;414,648;0,000
16.04.2012 04:15;9372,131;0,000;414,648;0,000
16.04.2012 04:20;9372,131;0,000;414,648;0,000
16.04.2012 04:25;9372,131;0,000;414,648;0,000
16.04.2012 04:30;9372,131;0,000;414,648;0,000
16.04.2012 04:35;9372,131;0,000;414,648;0,000
16.04.2012 04:40;9372,131;0,000;414,648;0,000
16.04.2012 04:45;9372,131;0,000;414,648;0,000
16.04.2012 04:50;9372,131;0,000;414,648;0,000
16.04.2012 04:55;9372,131;0,000;414,648;0,000
16.04.2012 05:00;9372,131;0,000;414,648;0,000
16.04.2012 05:05;9372,131;0,000;414,648;0,000
16.04.2012 05:10;9372,131;0,000;414,648;0,000
16.04.2012 05:15;9372,131;0,000;414,648;0,000
16.04.2012 05:20;9372,131;0,000;414,648;0,000
16.04.2012 05:25;9372,131;0,000;414,648;0,000
16.04.2012 05:30;9372,131;0,000;414,648;0,000
16.04.2012 05:35;9372,131;0,000;414,648;0,000
16.04.2012 05:40;9372,131;0,000;414,648;0,000
16.04.2012 05:45;9372,131;0,000;414,648;0,000
16.04.2012 05:50;9372,131;0,000;414,648;0,000
16.04.2012 05:55;9372,131;0,000;414,648;0,000
16.04.2012 06:00;9372,131;0,000;414,648;0,000
16.04.2012 06:05;9372,131;0,000;414,648;0,000
16.04.2012 06:10;9372,131;0,000;414,648;0,000
16.04.2012 06:15;9372,131;0,000;414,648;0,000
16.04.2012 06:20;9372,131;0,000;414,648;0,000
16.04.2012 06:25;9372,131;0,000;414,648;0,000
16.04.2012 06:30;9372,131;0,000;414,648;0,000
16.04.2012 06:35;9372,131;0,000;414,648;0,000
16.04.2012 06:40;9372,131;0,000;414,648;0,000
16.04.2012 06:45;9372,131;0,000;414,648;0,000
16.04.2012 06:50;9372,131;0,000;414,648;0,000
16.04.2012 06:55;9372,131;0,000;414,648;0,000
16.04.2012 07:00;9372,131;0,000;414,648;0,000
16.04.2012 07:05;9372,131;0,000;414,648;0,000
16.04.2012 07:10;9372,131;0,000;414,648;0,000
16.04.2012 07:15;9372,131;0,000;414,648;0,000
16.04.2012 07:20;9372,131;0,000;414,648;0,000
16.04.2012 07:25;9372,131;0,000;414,648;0,000
16.04.2012 07:30;9372,131;0,000;414,648;0,000
16.04.2012 07:35;9372,131;0,000;414,648;0,000
16.04.2012 07:40;9372,131;0,000;414,648;0,000
16.04.2012 07:45;9372,133;0,024;414,648;0,000
16.04.2012 07:50;9372,135;0,024;414,648;0,000
16.04.2012 07:55;9372,138;0,036;414,649;0,012
16.04.2012 08:00;9372,141;0,036;414,651;0,024
16.04.2012 08:05;9372,145;0,048;414,653;0,024
16.04.2012 08:10;9372,149;0,048;414,656;0,036
16.04.2012 08:15;9372,154;0,060;414,659;0,036
16.04.2012 08:20;9372,160;0,072;414,663;0,048
16.04.2012 08:25;9372,166;0,072;414,668;0,060
16.04.2012 08:30;9372,176;0,120;414,675;0,084
16.04.2012 08:35;9372,186;0,120;414,682;0,084
16.04.2012 08:40;9372,196;0,120;414,689;0,084
16.04.2012 08:45;9372,207;0,132;414,698;0,108
16.04.2012 08:50;9372,218;0,132;414,707;0,108
16.04.2012 08:55;9372,231;0,156;414,716;0,108
16.04.2012 09:00;9372,244;0,156;414,726;0,120
16.04.2012 09:05;9372,256;0,144;414,735;0,108
16.04.2012 09:10;9372,270;0,168;414,746;0,132
16.04.2012 09:15;9372,284;0,168;414,756;0,120
16.04.2012 09:20;9372,301;0,204;414,770;0,168
16.04.2012 09:25;9372,323;0,264;414,788;0,216
16.04.2012 09:30;9372,345;0,264;414,805;0,204
16.04.2012 09:35;9372,366;0,252;414,822;0,204
16.04.2012 09:40;9372,388;0,264;414,840;0,216
16.04.2012 09:45;9372,412;0,288;414,861;0,252
16.04.2012 09:50;9372,440;0,336;414,885;0,288
16.04.2012 09:55;9372,473;0,396;414,912;0,324
16.04.2012 10:00;9372,505;0,384;414,938;0,312
16.04.2012 10:05;9372,531;0,312;414,960;0,264
16.04.2012 10:10;9372,561;0,360;414,984;0,288
16.04.2012 10:15;9372,585;0,288;415,004;0,240
16.04.2012 10:20;9372,603;0,216;415,019;0,180
16.04.2012 10:25;9372,623;0,240;415,035;0,192
16.04.2012 10:30;9372,650;0,324;415,057;0,264
16.04.2012 10:35;9372,680;0,360;415,082;0,300
16.04.2012 10:40;9372,709;0,348;415,106;0,288
16.04.2012 10:45;9372,747;0,456;415,139;0,396
16.04.2012 10:50;9372,781;0,408;415,167;0,336
16.04.2012 10:55;9372,808;0,324;415,189;0,264
16.04.2012 11:00;9372,834;0,312;415,211;0,264
16.04.2012 11:05;9372,861;0,324;415,233;0,264
16.04.2012 11:10;9372,888;0,324;415,256;0,276
16.04.2012 11:15;9372,914;0,312;415,278;0,264
16.04.2012 11:20;9372,938;0,288;415,298;0,240
16.04.2012 11:25;9372,963;0,300;415,319;0,252
16.04.2012 11:30;9372,990;0,324;415,341;0,264
16.04.2012 11:35;9373,016;0,312;415,365;0,288
16.04.2012 11:40;9373,045;0,348;415,390;0,300
16.04.2012 11:45;9373,069;0,288;415,412;0,264
16.04.2012 11:50;9373,103;0,408;415,442;0,360
16.04.2012 11:55;9373,131;0,336;415,465;0,276
16.04.2012 12:00;9373,165;0,408;415,495;0,360
16.04.2012 12:05;9373,200;0,420;415,527;0,384
16.04.2012 12:10;9373,241;0,492;415,563;0,432
16.04.2012 12:15;9373,283;0,504;415,601;0,456
16.04.2012 12:20;9373,329;0,552;415,642;0,492
16.04.2012 12:25;9373,380;0,612;415,688;0,552
16.04.2012 12:30;9373,434;0,648;415,736;0,576
16.04.2012 12:35;9373,480;0,552;415,773;0,444
16.04.2012 12:40;9373,507;0,324;415,796;0,276
16.04.2012 12:45;9373,538;0,372;415,823;0,324
16.04.2012 12:50;9373,566;0,336;415,846;0,276
16.04.2012 12:55;9373,605;0,468;415,886;0,480
16.04.2012 13:00;9373,680;0,900;415,949;0,756
16.04.2012 13:05;9373,731;0,612;415,989;0,480
16.04.2012 13:10;9373,779;0,576;416,035;0,552
16.04.2012 13:15;9373,847;0,816;416,093;0,696
16.04.2012 13:20;9373,890;0,516;416,134;0,492
16.04.2012 13:25;9373,974;1,008;416,218;1,008
16.04.2012 13:30;9374,097;1,476;416,328;1,320
16.04.2012 13:35;9374,253;1,872;416,456;1,536
16.04.2012 13:40;9374,402;1,788;416,579;1,476
