sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100071167;SN: 2100071167;SN: 2130002605;SN: 2130002605
;SB 4000TL-20;SB 4000TL-20;SB 4000TL-21;SB 4000TL-21
;2100071167;2100071167;2130002605;2130002605
;Gesamtertrag;Leistung;Gesamtertrag;Leistung
;Counter;Analog;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW;kWh;kW
12.03.2012 00:00;8933,604;0,000;184,848;0,000
12.03.2012 00:05;8933,604;0,000;184,848;0,000
12.03.2012 00:10;8933,604;0,000;184,848;0,000
12.03.2012 00:15;8933,604;0,000;184,848;0,000
12.03.2012 00:20;8933,604;0,000;184,848;0,000
12.03.2012 00:25;8933,604;0,000;184,848;0,000
12.03.2012 00:30;8933,604;0,000;184,848;0,000
12.03.2012 00:35;8933,604;0,000;184,848;0,000
12.03.2012 00:40;8933,604;0,000;184,848;0,000
12.03.2012 00:45;8933,604;0,000;184,848;0,000
12.03.2012 00:50;8933,604;0,000;184,848;0,000
12.03.2012 00:55;8933,604;0,000;184,848;0,000
12.03.2012 01:00;8933,604;0,000;184,848;0,000
12.03.2012 01:05;8933,604;0,000;184,848;0,000
12.03.2012 01:10;8933,604;0,000;184,848;0,000
12.03.2012 01:15;8933,604;0,000;184,848;0,000
12.03.2012 01:20;8933,604;0,000;184,848;0,000
12.03.2012 01:25;8933,604;0,000;184,848;0,000
12.03.2012 01:30;8933,604;0,000;184,848;0,000
12.03.2012 01:35;8933,604;0,000;184,848;0,000
12.03.2012 01:40;8933,604;0,000;184,848;0,000
12.03.2012 01:45;8933,604;0,000;184,848;0,000
12.03.2012 01:50;8933,604;0,000;184,848;0,000
12.03.2012 01:55;8933,604;0,000;184,848;0,000
12.03.2012 02:00;8933,604;0,000;184,848;0,000
12.03.2012 02:05;8933,604;0,000;184,848;0,000
12.03.2012 02:10;8933,604;0,000;184,848;0,000
12.03.2012 02:15;8933,604;0,000;184,848;0,000
12.03.2012 02:20;8933,604;0,000;184,848;0,000
12.03.2012 02:25;8933,604;0,000;184,848;0,000
12.03.2012 02:30;8933,604;0,000;184,848;0,000
12.03.2012 02:35;8933,604;0,000;184,848;0,000
12.03.2012 02:40;8933,604;0,000;184,848;0,000
12.03.2012 02:45;8933,604;0,000;184,848;0,000
12.03.2012 02:50;8933,604;0,000;184,848;0,000
12.03.2012 02:55;8933,604;0,000;184,848;0,000
12.03.2012 03:00;8933,604;0,000;184,848;0,000
12.03.2012 03:05;8933,604;0,000;184,848;0,000
12.03.2012 03:10;8933,604;0,000;184,848;0,000
12.03.2012 03:15;8933,604;0,000;184,848;0,000
12.03.2012 03:20;8933,604;0,000;184,848;0,000
12.03.2012 03:25;8933,604;0,000;184,848;0,000
12.03.2012 03:30;8933,604;0,000;184,848;0,000
12.03.2012 03:35;8933,604;0,000;184,848;0,000
12.03.2012 03:40;8933,604;0,000;184,848;0,000
12.03.2012 03:45;8933,604;0,000;184,848;0,000
12.03.2012 03:50;8933,604;0,000;184,848;0,000
12.03.2012 03:55;8933,604;0,000;184,848;0,000
12.03.2012 04:00;8933,604;0,000;184,848;0,000
12.03.2012 04:05;8933,604;0,000;184,848;0,000
12.03.2012 04:10;8933,604;0,000;184,848;0,000
12.03.2012 04:15;8933,604;0,000;184,848;0,000
12.03.2012 04:20;8933,604;0,000;184,848;0,000
12.03.2012 04:25;8933,604;0,000;184,848;0,000
12.03.2012 04:30;8933,604;0,000;184,848;0,000
12.03.2012 04:35;8933,604;0,000;184,848;0,000
12.03.2012 04:40;8933,604;0,000;184,848;0,000
12.03.2012 04:45;8933,604;0,000;184,848;0,000
12.03.2012 04:50;8933,604;0,000;184,848;0,000
12.03.2012 04:55;8933,604;0,000;184,848;0,000
12.03.2012 05:00;8933,604;0,000;184,848;0,000
12.03.2012 05:05;8933,604;0,000;184,848;0,000
12.03.2012 05:10;8933,604;0,000;184,848;0,000
12.03.2012 05:15;8933,604;0,000;184,848;0,000
12.03.2012 05:20;8933,604;0,000;184,848;0,000
12.03.2012 05:25;8933,604;0,000;184,848;0,000
12.03.2012 05:30;8933,604;0,000;184,848;0,000
12.03.2012 05:35;8933,604;0,000;184,848;0,000
12.03.2012 05:40;8933,604;0,000;184,848;0,000
12.03.2012 05:45;8933,604;0,000;184,848;0,000
12.03.2012 05:50;8933,604;0,000;184,848;0,000
12.03.2012 05:55;8933,604;0,000;184,848;0,000
12.03.2012 06:00;8933,604;0,000;184,848;0,000
12.03.2012 06:05;8933,604;0,000;184,848;0,000
12.03.2012 06:10;8933,604;0,000;184,848;0,000
12.03.2012 06:15;8933,604;0,000;184,848;0,000
12.03.2012 06:20;8933,604;0,000;184,848;0,000
12.03.2012 06:25;8933,604;0,000;184,848;0,000
12.03.2012 06:30;8933,604;0,000;184,848;0,000
12.03.2012 06:35;8933,604;0,000;184,848;0,000
12.03.2012 06:40;8933,604;0,000;184,848;0,000
12.03.2012 06:45;8933,604;0,000;184,848;0,000
12.03.2012 06:50;8933,604;0,000;184,848;0,000
12.03.2012 06:55;8933,604;0,000;184,848;0,000
12.03.2012 07:00;8933,604;0,000;184,848;0,000
12.03.2012 07:05;8933,604;0,000;184,848;0,000
12.03.2012 07:10;8933,604;0,000;184,848;0,000
12.03.2012 07:15;8933,604;0,000;184,848;0,000
12.03.2012 07:20;8933,604;0,000;184,848;0,000
12.03.2012 07:25;8933,604;0,000;184,848;0,000
12.03.2012 07:30;8933,604;0,000;184,848;0,000
12.03.2012 07:35;8933,604;0,000;184,848;0,000
12.03.2012 07:40;8933,604;0,000;184,848;0,000
12.03.2012 07:45;8933,604;0,000;184,848;0,000
12.03.2012 07:50;8933,604;0,000;184,848;0,000
12.03.2012 07:55;8933,604;0,000;184,848;0,000
12.03.2012 08:00;8933,604;0,000;184,848;0,000
12.03.2012 08:05;8933,604;0,000;184,848;0,000
12.03.2012 08:10;8933,604;0,000;184,848;0,000
12.03.2012 08:15;8933,604;0,000;184,848;0,000
12.03.2012 08:20;8933,606;0,024;184,848;0,000
12.03.2012 08:25;8933,608;0,024;184,848;0,000
12.03.2012 08:30;8933,610;0,024;184,848;0,000
12.03.2012 08:35;8933,611;0,012;184,848;0,000
12.03.2012 08:40;8933,613;0,024;184,848;0,000
12.03.2012 08:45;8933,615;0,024;184,849;0,012
12.03.2012 08:50;8933,620;0,060;184,853;0,048
12.03.2012 08:55;8933,627;0,084;184,860;0,084
12.03.2012 09:00;8933,638;0,132;184,870;0,120
12.03.2012 09:05;8933,649;0,132;184,881;0,132
12.03.2012 09:10;8933,662;0,156;184,893;0,144
12.03.2012 09:15;8933,674;0,144;184,905;0,144
12.03.2012 09:20;8933,689;0,180;184,918;0,156
12.03.2012 09:25;8933,704;0,180;184,931;0,156
12.03.2012 09:30;8933,718;0,168;184,944;0,156
12.03.2012 09:35;8933,736;0,216;184,960;0,192
12.03.2012 09:40;8933,757;0,252;184,980;0,240
12.03.2012 09:45;8933,782;0,300;185,005;0,300
12.03.2012 09:50;8933,808;0,312;185,030;0,300
12.03.2012 09:55;8933,837;0,348;185,056;0,312
12.03.2012 10:00;8933,867;0,360;185,084;0,336
12.03.2012 10:05;8933,902;0,420;185,118;0,408
12.03.2012 10:10;8933,938;0,432;185,151;0,396
12.03.2012 10:15;8933,977;0,468;185,188;0,444
12.03.2012 10:20;8934,020;0,516;185,230;0,504
12.03.2012 10:25;8934,063;0,516;185,272;0,504
12.03.2012 10:30;8934,108;0,540;185,315;0,516
12.03.2012 10:35;8934,156;0,576;185,360;0,540
12.03.2012 10:40;8934,204;0,576;185,407;0,564
12.03.2012 10:45;8934,254;0,600;185,455;0,576
12.03.2012 10:50;8934,304;0,600;185,503;0,576
12.03.2012 10:55;8934,357;0,636;185,554;0,612
12.03.2012 11:00;8934,416;0,708;185,609;0,660
12.03.2012 11:05;8934,478;0,744;185,667;0,696
12.03.2012 11:10;8934,542;0,768;185,728;0,732
12.03.2012 11:15;8934,615;0,876;185,798;0,840
12.03.2012 11:20;8934,687;0,864;185,866;0,816
12.03.2012 11:25;8934,747;0,720;185,924;0,696
12.03.2012 11:30;8934,809;0,744;185,989;0,780
12.03.2012 11:35;8934,876;0,804;186,052;0,756
12.03.2012 11:40;8934,957;0,972;186,126;0,888
12.03.2012 11:45;8935,030;0,876;186,195;0,828
12.03.2012 11:50;8935,109;0,948;186,269;0,888
12.03.2012 11:55;8935,190;0,972;186,346;0,924
12.03.2012 12:00;8935,281;1,092;186,431;1,020
12.03.2012 12:05;8935,355;0,888;186,498;0,804
12.03.2012 12:10;8935,414;0,708;186,565;0,804
12.03.2012 12:15;8935,477;0,756;186,633;0,816
12.03.2012 12:20;8935,547;0,840;186,714;0,972
12.03.2012 12:25;8935,634;1,044;186,799;1,020
12.03.2012 12:30;8935,725;1,092;186,881;0,984
12.03.2012 12:35;8935,832;1,284;186,977;1,152
12.03.2012 12:40;8935,956;1,488;187,097;1,440
12.03.2012 12:45;8936,075;1,428;187,205;1,296
12.03.2012 12:50;8936,159;1,008;187,281;0,912
12.03.2012 12:55;8936,204;0,540;187,326;0,540
12.03.2012 13:00;8936,293;1,068;187,405;0,948
12.03.2012 13:05;8936,382;1,068;187,484;0,948
12.03.2012 13:10;8936,473;1,092;187,561;0,924
12.03.2012 13:15;8936,569;1,152;187,642;0,972
12.03.2012 13:20;8936,694;1,500;187,747;1,260
12.03.2012 13:25;8936,757;0,756;187,797;0,600
12.03.2012 13:30;8936,787;0,360;187,829;0,384
12.03.2012 13:35;8936,828;0,492;187,875;0,552
12.03.2012 13:40;8936,882;0,648;187,929;0,648
