sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100071167;SN: 2100071167;SN: 2130002605;SN: 2130002605
;SB 4000TL-20;SB 4000TL-20;SB 4000TL-21;SB 4000TL-21
;2100071167;2100071167;2130002605;2130002605
;Gesamtertrag;Leistung;Gesamtertrag;Leistung
;Counter;Analog;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW;kWh;kW
22.05.2012 00:00;10042,083;0,000;850,587;0,000
22.05.2012 00:05;10042,083;0,000;850,587;0,000
22.05.2012 00:10;10042,083;0,000;850,587;0,000
22.05.2012 00:15;10042,083;0,000;850,587;0,000
22.05.2012 00:20;10042,083;0,000;850,587;0,000
22.05.2012 00:25;10042,083;0,000;850,587;0,000
22.05.2012 00:30;10042,083;0,000;850,587;0,000
22.05.2012 00:35;10042,083;0,000;850,587;0,000
22.05.2012 00:40;10042,083;0,000;850,587;0,000
22.05.2012 00:45;10042,083;0,000;850,587;0,000
22.05.2012 00:50;10042,083;0,000;850,587;0,000
22.05.2012 00:55;10042,083;0,000;850,587;0,000
22.05.2012 01:00;10042,083;0,000;850,587;0,000
22.05.2012 01:05;10042,083;0,000;850,587;0,000
22.05.2012 01:10;10042,083;0,000;850,587;0,000
22.05.2012 01:15;10042,083;0,000;850,587;0,000
22.05.2012 01:20;10042,083;0,000;850,587;0,000
22.05.2012 01:25;10042,083;0,000;850,587;0,000
22.05.2012 01:30;10042,083;0,000;850,587;0,000
22.05.2012 01:35;10042,083;0,000;850,587;0,000
22.05.2012 01:40;10042,083;0,000;850,587;0,000
22.05.2012 01:45;10042,083;0,000;850,587;0,000
22.05.2012 01:50;10042,083;0,000;850,587;0,000
22.05.2012 01:55;10042,083;0,000;850,587;0,000
22.05.2012 02:00;10042,083;0,000;850,587;0,000
22.05.2012 02:05;10042,083;0,000;850,587;0,000
22.05.2012 02:10;10042,083;0,000;850,587;0,000
22.05.2012 02:15;10042,083;0,000;850,587;0,000
22.05.2012 02:20;10042,083;0,000;850,587;0,000
22.05.2012 02:25;10042,083;0,000;850,587;0,000
22.05.2012 02:30;10042,083;0,000;850,587;0,000
22.05.2012 02:35;10042,083;0,000;850,587;0,000
22.05.2012 02:40;10042,083;0,000;850,587;0,000
22.05.2012 02:45;10042,083;0,000;850,587;0,000
22.05.2012 02:50;10042,083;0,000;850,587;0,000
22.05.2012 02:55;10042,083;0,000;850,587;0,000
22.05.2012 03:00;10042,083;0,000;850,587;0,000
22.05.2012 03:05;10042,083;0,000;850,587;0,000
22.05.2012 03:10;10042,083;0,000;850,587;0,000
22.05.2012 03:15;10042,083;0,000;850,587;0,000
22.05.2012 03:20;10042,083;0,000;850,587;0,000
22.05.2012 03:25;10042,083;0,000;850,587;0,000
22.05.2012 03:30;10042,083;0,000;850,587;0,000
22.05.2012 03:35;10042,083;0,000;850,587;0,000
22.05.2012 03:40;10042,083;0,000;850,587;0,000
22.05.2012 03:45;10042,083;0,000;850,587;0,000
22.05.2012 03:50;10042,083;0,000;850,587;0,000
22.05.2012 03:55;10042,083;0,000;850,587;0,000
22.05.2012 04:00;10042,083;0,000;850,587;0,000
22.05.2012 04:05;10042,083;0,000;850,587;0,000
22.05.2012 04:10;10042,083;0,000;850,587;0,000
22.05.2012 04:15;10042,083;0,000;850,587;0,000
22.05.2012 04:20;10042,083;0,000;850,587;0,000
22.05.2012 04:25;10042,083;0,000;850,587;0,000
22.05.2012 04:30;10042,083;0,000;850,587;0,000
22.05.2012 04:35;10042,083;0,000;850,587;0,000
22.05.2012 04:40;10042,083;0,000;850,587;0,000
22.05.2012 04:45;10042,083;0,000;850,587;0,000
22.05.2012 04:50;10042,083;0,000;850,587;0,000
22.05.2012 04:55;10042,083;0,000;850,587;0,000
22.05.2012 05:00;10042,083;0,000;850,587;0,000
22.05.2012 05:05;10042,083;0,000;850,587;0,000
22.05.2012 05:10;10042,083;0,000;850,587;0,000
22.05.2012 05:15;10042,083;0,000;850,587;0,000
22.05.2012 05:20;10042,083;0,000;850,587;0,000
22.05.2012 05:25;10042,083;0,000;850,587;0,000
22.05.2012 05:30;10042,083;0,000;850,587;0,000
22.05.2012 05:35;10042,083;0,000;850,587;0,000
22.05.2012 05:40;10042,083;0,000;850,587;0,000
22.05.2012 05:45;10042,083;0,000;850,587;0,000
22.05.2012 05:50;10042,083;0,000;850,587;0,000
22.05.2012 05:55;10042,083;0,000;850,587;0,000
22.05.2012 06:00;10042,083;0,000;850,587;0,000
22.05.2012 06:05;10042,083;0,000;850,587;0,000
22.05.2012 06:10;10042,084;0,012;850,587;0,000
22.05.2012 06:15;10042,087;0,036;850,587;0,000
22.05.2012 06:20;10042,089;0,024;850,588;0,012
22.05.2012 06:25;10042,093;0,048;850,591;0,036
22.05.2012 06:30;10042,099;0,072;850,598;0,084
22.05.2012 06:35;10042,106;0,084;850,607;0,108
22.05.2012 06:40;10042,115;0,108;850,616;0,108
22.05.2012 06:45;10042,123;0,096;850,624;0,096
22.05.2012 06:50;10042,133;0,120;850,634;0,120
22.05.2012 06:55;10042,148;0,180;850,647;0,156
22.05.2012 07:00;10042,170;0,264;850,666;0,228
22.05.2012 07:05;10042,192;0,264;850,686;0,240
22.05.2012 07:10;10042,213;0,252;850,706;0,240
22.05.2012 07:15;10042,236;0,276;850,726;0,240
22.05.2012 07:20;10042,262;0,312;850,748;0,264
22.05.2012 07:25;10042,288;0,312;850,770;0,264
22.05.2012 07:30;10042,308;0,240;850,786;0,192
22.05.2012 07:35;10042,330;0,264;850,801;0,180
22.05.2012 07:40;10042,352;0,264;850,816;0,180
22.05.2012 07:45;10042,378;0,312;850,831;0,180
22.05.2012 07:50;10042,408;0,360;850,847;0,192
22.05.2012 07:55;10042,444;0,432;850,862;0,180
22.05.2012 08:00;10042,486;0,504;850,877;0,180
22.05.2012 08:05;10042,534;0,576;850,893;0,192
22.05.2012 08:10;10042,587;0,636;850,908;0,180
22.05.2012 08:15;10042,645;0,696;850,923;0,180
22.05.2012 08:20;10042,696;0,612;850,938;0,180
22.05.2012 08:25;10042,764;0,816;850,953;0,180
22.05.2012 08:30;10042,832;0,816;850,968;0,180
22.05.2012 08:35;10042,899;0,804;850,983;0,180
22.05.2012 08:40;10042,982;0,996;850,999;0,192
22.05.2012 08:45;10043,073;1,092;851,016;0,204
22.05.2012 08:50;10043,180;1,284;851,035;0,228
22.05.2012 08:55;10043,304;1,488;851,060;0,300
22.05.2012 09:00;10043,419;1,380;851,085;0,300
22.05.2012 09:05;10043,557;1,656;851,112;0,324
22.05.2012 09:10;10043,715;1,896;851,140;0,336
22.05.2012 09:15;10043,829;1,368;851,170;0,360
22.05.2012 09:20;10043,998;2,028;851,205;0,420
22.05.2012 09:25;10044,169;2,052;851,239;0,408
22.05.2012 09:30;10044,319;1,800;851,268;0,348
22.05.2012 09:35;10044,506;2,244;851,303;0,420
22.05.2012 09:40;10044,713;2,484;851,355;0,624
22.05.2012 09:45;10044,893;2,160;851,419;0,768
22.05.2012 09:50;10044,969;0,912;851,458;0,468
22.05.2012 09:55;10045,028;0,708;851,489;0,372
22.05.2012 10:00;10045,256;2,736;851,580;1,092
22.05.2012 10:05;10045,493;2,844;851,695;1,380
22.05.2012 10:10;10045,678;2,220;851,793;1,176
22.05.2012 10:15;10045,753;0,900;851,844;0,612
22.05.2012 10:20;10045,981;2,736;851,957;1,356
22.05.2012 10:25;10046,222;2,892;852,088;1,572
22.05.2012 10:30;10046,458;2,832;852,233;1,740
22.05.2012 10:35;10046,558;1,200;852,310;0,924
22.05.2012 10:40;10046,714;1,872;852,397;1,044
22.05.2012 10:45;10046,957;2,916;852,518;1,452
22.05.2012 10:50;10047,208;3,012;852,651;1,596
22.05.2012 10:55;10047,393;2,220;852,777;1,512
22.05.2012 11:00;10047,490;1,164;852,858;0,972
22.05.2012 11:05;10047,638;1,776;852,970;1,344
22.05.2012 11:10;10047,842;2,448;853,105;1,620
22.05.2012 11:15;10048,040;2,376;853,270;1,980
22.05.2012 11:20;10048,257;2,604;853,444;2,088
22.05.2012 11:25;10048,494;2,844;853,643;2,388
22.05.2012 11:30;10048,733;2,868;853,855;2,544
22.05.2012 11:35;10048,938;2,460;854,055;2,400
22.05.2012 11:40;10049,115;2,124;854,228;2,076
22.05.2012 11:45;10049,255;1,680;854,363;1,620
22.05.2012 11:50;10049,405;1,800;854,503;1,680
22.05.2012 11:55;10049,535;1,560;854,612;1,308
22.05.2012 12:00;10049,678;1,716;854,739;1,524
22.05.2012 12:05;10049,892;2,568;854,939;2,400
22.05.2012 12:10;10050,121;2,748;855,139;2,400
22.05.2012 12:15;10050,351;2,760;855,330;2,292
22.05.2012 12:20;10050,589;2,856;855,514;2,208
22.05.2012 12:25;10050,829;2,880;855,698;2,208
22.05.2012 12:30;10050,965;1,632;855,812;1,368
22.05.2012 12:35;10051,091;1,512;855,917;1,260
22.05.2012 12:40;10051,222;1,572;856,023;1,272
22.05.2012 12:45;10051,372;1,800;856,144;1,452
22.05.2012 12:50;10051,521;1,788;856,263;1,428
22.05.2012 12:55;10051,669;1,776;856,378;1,380
22.05.2012 13:00;10051,845;2,112;856,511;1,596
22.05.2012 13:05;10052,044;2,388;856,649;1,656
22.05.2012 13:10;10052,228;2,208;856,775;1,512
22.05.2012 13:15;10052,490;3,144;856,947;2,064
22.05.2012 13:20;10052,665;2,100;857,067;1,440
22.05.2012 13:25;10052,818;1,836;857,171;1,248
22.05.2012 13:30;10053,060;2,904;857,320;1,788
22.05.2012 13:35;10053,346;3,432;857,489;2,028
22.05.2012 13:40;10053,668;3,864;857,676;2,244
