sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100071167;SN: 2100071167;SN: 2130002605;SN: 2130002605
;SB 4000TL-20;SB 4000TL-20;SB 4000TL-21;SB 4000TL-21
;2100071167;2100071167;2130002605;2130002605
;Gesamtertrag;Leistung;Gesamtertrag;Leistung
;Counter;Analog;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW;kWh;kW
05.04.2012 00:00;9282,077;0,000;348,246;0,000
05.04.2012 00:05;9282,077;0,000;348,246;0,000
05.04.2012 00:10;9282,077;0,000;348,246;0,000
05.04.2012 00:15;9282,077;0,000;348,246;0,000
05.04.2012 00:20;9282,077;0,000;348,246;0,000
05.04.2012 00:25;9282,077;0,000;348,246;0,000
05.04.2012 00:30;9282,077;0,000;348,246;0,000
05.04.2012 00:35;9282,077;0,000;348,246;0,000
05.04.2012 00:40;9282,077;0,000;348,246;0,000
05.04.2012 00:45;9282,077;0,000;348,246;0,000
05.04.2012 00:50;9282,077;0,000;348,246;0,000
05.04.2012 00:55;9282,077;0,000;348,246;0,000
05.04.2012 01:00;9282,077;0,000;348,246;0,000
05.04.2012 01:05;9282,077;0,000;348,246;0,000
05.04.2012 01:10;9282,077;0,000;348,246;0,000
05.04.2012 01:15;9282,077;0,000;348,246;0,000
05.04.2012 01:20;9282,077;0,000;348,246;0,000
05.04.2012 01:25;9282,077;0,000;348,246;0,000
05.04.2012 01:30;9282,077;0,000;348,246;0,000
05.04.2012 01:35;9282,077;0,000;348,246;0,000
05.04.2012 01:40;9282,077;0,000;348,246;0,000
05.04.2012 01:45;9282,077;0,000;348,246;0,000
05.04.2012 01:50;9282,077;0,000;348,246;0,000
05.04.2012 01:55;9282,077;0,000;348,246;0,000
05.04.2012 02:00;9282,077;0,000;348,246;0,000
05.04.2012 02:05;9282,077;0,000;348,246;0,000
05.04.2012 02:10;9282,077;0,000;348,246;0,000
05.04.2012 02:15;9282,077;0,000;348,246;0,000
05.04.2012 02:20;9282,077;0,000;348,246;0,000
05.04.2012 02:25;9282,077;0,000;348,246;0,000
05.04.2012 02:30;9282,077;0,000;348,246;0,000
05.04.2012 02:35;9282,077;0,000;348,246;0,000
05.04.2012 02:40;9282,077;0,000;348,246;0,000
05.04.2012 02:45;9282,077;0,000;348,246;0,000
05.04.2012 02:50;9282,077;0,000;348,246;0,000
05.04.2012 02:55;9282,077;0,000;348,246;0,000
05.04.2012 03:00;9282,077;0,000;348,246;0,000
05.04.2012 03:05;9282,077;0,000;348,246;0,000
05.04.2012 03:10;9282,077;0,000;348,246;0,000
05.04.2012 03:15;9282,077;0,000;348,246;0,000
05.04.2012 03:20;9282,077;0,000;348,246;0,000
05.04.2012 03:25;9282,077;0,000;348,246;0,000
05.04.2012 03:30;9282,077;0,000;348,246;0,000
05.04.2012 03:35;9282,077;0,000;348,246;0,000
05.04.2012 03:40;9282,077;0,000;348,246;0,000
05.04.2012 03:45;9282,077;0,000;348,246;0,000
05.04.2012 03:50;9282,077;0,000;348,246;0,000
05.04.2012 03:55;9282,077;0,000;348,246;0,000
05.04.2012 04:00;9282,077;0,000;348,246;0,000
05.04.2012 04:05;9282,077;0,000;348,246;0,000
05.04.2012 04:10;9282,077;0,000;348,246;0,000
05.04.2012 04:15;9282,077;0,000;348,246;0,000
05.04.2012 04:20;9282,077;0,000;348,246;0,000
05.04.2012 04:25;9282,077;0,000;348,246;0,000
05.04.2012 04:30;9282,077;0,000;348,246;0,000
05.04.2012 04:35;9282,077;0,000;348,246;0,000
05.04.2012 04:40;9282,077;0,000;348,246;0,000
05.04.2012 04:45;9282,077;0,000;348,246;0,000
05.04.2012 04:50;9282,077;0,000;348,246;0,000
05.04.2012 04:55;9282,077;0,000;348,246;0,000
05.04.2012 05:00;9282,077;0,000;348,246;0,000
05.04.2012 05:05;9282,077;0,000;348,246;0,000
05.04.2012 05:10;9282,077;0,000;348,246;0,000
05.04.2012 05:15;9282,077;0,000;348,246;0,000
05.04.2012 05:20;9282,077;0,000;348,246;0,000
05.04.2012 05:25;9282,077;0,000;348,246;0,000
05.04.2012 05:30;9282,077;0,000;348,246;0,000
05.04.2012 05:35;9282,077;0,000;348,246;0,000
05.04.2012 05:40;9282,077;0,000;348,246;0,000
05.04.2012 05:45;9282,077;0,000;348,246;0,000
05.04.2012 05:50;9282,077;0,000;348,246;0,000
05.04.2012 05:55;9282,077;0,000;348,246;0,000
05.04.2012 06:00;9282,077;0,000;348,246;0,000
05.04.2012 06:05;9282,077;0,000;348,246;0,000
05.04.2012 06:10;9282,077;0,000;348,246;0,000
05.04.2012 06:15;9282,077;0,000;348,246;0,000
05.04.2012 06:20;9282,077;0,000;348,246;0,000
05.04.2012 06:25;9282,077;0,000;348,246;0,000
05.04.2012 06:30;9282,077;0,000;348,246;0,000
05.04.2012 06:35;9282,077;0,000;348,246;0,000
05.04.2012 06:40;9282,077;0,000;348,246;0,000
05.04.2012 06:45;9282,077;0,000;348,246;0,000
05.04.2012 06:50;9282,077;0,000;348,246;0,000
05.04.2012 06:55;9282,077;0,000;348,246;0,000
05.04.2012 07:00;9282,077;0,000;348,246;0,000
05.04.2012 07:05;9282,077;0,000;348,246;0,000
05.04.2012 07:10;9282,077;0,000;348,246;0,000
05.04.2012 07:15;9282,077;0,000;348,246;0,000
05.04.2012 07:20;9282,077;0,000;348,246;0,000
05.04.2012 07:25;9282,077;0,000;348,246;0,000
05.04.2012 07:30;9282,077;0,000;348,246;0,000
05.04.2012 07:35;9282,077;0,000;348,246;0,000
05.04.2012 07:40;9282,077;0,000;348,246;0,000
05.04.2012 07:45;9282,079;0,024;348,246;0,000
05.04.2012 07:50;9282,080;0,012;348,246;0,000
05.04.2012 07:55;9282,082;0,024;348,247;0,012
05.04.2012 08:00;9282,086;0,048;348,251;0,048
05.04.2012 08:05;9282,090;0,048;348,253;0,024
05.04.2012 08:10;9282,094;0,048;348,256;0,036
05.04.2012 08:15;9282,099;0,060;348,259;0,036
05.04.2012 08:20;9282,104;0,060;348,266;0,084
05.04.2012 08:25;9282,113;0,108;348,277;0,132
05.04.2012 08:30;9282,128;0,180;348,292;0,180
05.04.2012 08:35;9282,146;0,216;348,307;0,180
05.04.2012 08:40;9282,162;0,192;348,318;0,132
05.04.2012 08:45;9282,175;0,156;348,328;0,120
05.04.2012 08:50;9282,188;0,156;348,339;0,132
05.04.2012 08:55;9282,201;0,156;348,354;0,180
05.04.2012 09:00;9282,219;0,216;348,373;0,228
05.04.2012 09:05;9282,241;0,264;348,394;0,252
05.04.2012 09:10;9282,265;0,288;348,415;0,252
05.04.2012 09:15;9282,289;0,288;348,439;0,288
05.04.2012 09:20;9282,318;0,348;348,465;0,312
05.04.2012 09:25;9282,348;0,360;348,496;0,372
05.04.2012 09:30;9282,384;0,432;348,527;0,372
05.04.2012 09:35;9282,420;0,432;348,559;0,384
05.04.2012 09:40;9282,456;0,432;348,596;0,444
05.04.2012 09:45;9282,496;0,480;348,640;0,528
05.04.2012 09:50;9282,543;0,564;348,680;0,480
05.04.2012 09:55;9282,586;0,516;348,722;0,504
05.04.2012 10:00;9282,631;0,540;348,764;0,504
05.04.2012 10:05;9282,678;0,564;348,808;0,528
05.04.2012 10:10;9282,725;0,564;348,845;0,444
05.04.2012 10:15;9282,765;0,480;348,877;0,384
05.04.2012 10:20;9282,800;0,420;348,915;0,456
05.04.2012 10:25;9282,843;0,516;348,951;0,432
05.04.2012 10:30;9282,884;0,492;348,987;0,432
05.04.2012 10:35;9282,923;0,468;349,021;0,408
05.04.2012 10:40;9282,962;0,468;349,056;0,420
05.04.2012 10:45;9283,001;0,468;349,093;0,444
05.04.2012 10:50;9283,043;0,504;349,139;0,552
05.04.2012 10:55;9283,091;0,576;349,185;0,552
05.04.2012 11:00;9283,140;0,588;349,221;0,432
05.04.2012 11:05;9283,181;0,492;349,265;0,528
05.04.2012 11:10;9283,230;0,588;349,305;0,480
05.04.2012 11:15;9283,275;0,540;349,334;0,348
05.04.2012 11:20;9283,309;0,408;349,362;0,336
05.04.2012 11:25;9283,341;0,384;349,399;0,444
05.04.2012 11:30;9283,387;0,552;349,441;0,504
05.04.2012 11:35;9283,436;0,588;349,470;0,348
05.04.2012 11:40;9283,469;0,396;349,499;0,348
05.04.2012 11:45;9283,501;0,384;349,534;0,420
05.04.2012 11:50;9283,541;0,480;349,560;0,312
05.04.2012 11:55;9283,572;0,372;349,581;0,252
05.04.2012 12:00;9283,596;0,288;349,608;0,324
05.04.2012 12:05;9283,629;0,396;349,647;0,468
05.04.2012 12:10;9283,674;0,540;349,690;0,516
05.04.2012 12:15;9283,721;0,564;349,741;0,612
05.04.2012 12:20;9283,779;0,696;349,799;0,696
05.04.2012 12:25;9283,840;0,732;349,865;0,792
05.04.2012 12:30;9283,909;0,828;349,930;0,780
05.04.2012 12:35;9283,981;0,864;349,978;0,576
05.04.2012 12:40;9284,031;0,600;350,021;0,516
05.04.2012 12:45;9284,075;0,528;350,061;0,480
05.04.2012 12:50;9284,114;0,468;350,094;0,396
05.04.2012 12:55;9284,149;0,420;350,125;0,372
05.04.2012 13:00;9284,181;0,384;350,150;0,300
05.04.2012 13:05;9284,208;0,324;350,170;0,240
05.04.2012 13:10;9284,231;0,276;350,192;0,264
05.04.2012 13:15;9284,253;0,264;350,206;0,168
05.04.2012 13:20;9284,268;0,180;350,220;0,168
05.04.2012 13:25;9284,286;0,216;350,237;0,204
05.04.2012 13:30;9284,305;0,228;350,254;0,204
05.04.2012 13:35;9284,324;0,228;350,270;0,192
05.04.2012 13:40;9284,342;0,216;350,285;0,180
