sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100071167;SN: 2100071167;SN: 2130002605;SN: 2130002605
;SB 4000TL-20;SB 4000TL-20;SB 4000TL-21;SB 4000TL-21
;2100071167;2100071167;2130002605;2130002605
;Gesamtertrag;Leistung;Gesamtertrag;Leistung
;Counter;Analog;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW;kWh;kW
23.03.2012 00:00;9073,635;0,000;245,497;0,000
23.03.2012 00:05;9073,635;0,000;245,497;0,000
23.03.2012 00:10;9073,635;0,000;245,497;0,000
23.03.2012 00:15;9073,635;0,000;245,497;0,000
23.03.2012 00:20;9073,635;0,000;245,497;0,000
23.03.2012 00:25;9073,635;0,000;245,497;0,000
23.03.2012 00:30;9073,635;0,000;245,497;0,000
23.03.2012 00:35;9073,635;0,000;245,497;0,000
23.03.2012 00:40;9073,635;0,000;245,497;0,000
23.03.2012 00:45;9073,635;0,000;245,497;0,000
23.03.2012 00:50;9073,635;0,000;245,497;0,000
23.03.2012 00:55;9073,635;0,000;245,497;0,000
23.03.2012 01:00;9073,635;0,000;245,497;0,000
23.03.2012 01:05;9073,635;0,000;245,497;0,000
23.03.2012 01:10;9073,635;0,000;245,497;0,000
23.03.2012 01:15;9073,635;0,000;245,497;0,000
23.03.2012 01:20;9073,635;0,000;245,497;0,000
23.03.2012 01:25;9073,635;0,000;245,497;0,000
23.03.2012 01:30;9073,635;0,000;245,497;0,000
23.03.2012 01:35;9073,635;0,000;245,497;0,000
23.03.2012 01:40;9073,635;0,000;245,497;0,000
23.03.2012 01:45;9073,635;0,000;245,497;0,000
23.03.2012 01:50;9073,635;0,000;245,497;0,000
23.03.2012 01:55;9073,635;0,000;245,497;0,000
23.03.2012 02:00;9073,635;0,000;245,497;0,000
23.03.2012 02:05;9073,635;0,000;245,497;0,000
23.03.2012 02:10;9073,635;0,000;245,497;0,000
23.03.2012 02:15;9073,635;0,000;245,497;0,000
23.03.2012 02:20;9073,635;0,000;245,497;0,000
23.03.2012 02:25;9073,635;0,000;245,497;0,000
23.03.2012 02:30;9073,635;0,000;245,497;0,000
23.03.2012 02:35;9073,635;0,000;245,497;0,000
23.03.2012 02:40;9073,635;0,000;245,497;0,000
23.03.2012 02:45;9073,635;0,000;245,497;0,000
23.03.2012 02:50;9073,635;0,000;245,497;0,000
23.03.2012 02:55;9073,635;0,000;245,497;0,000
23.03.2012 03:00;9073,635;0,000;245,497;0,000
23.03.2012 03:05;9073,635;0,000;245,497;0,000
23.03.2012 03:10;9073,635;0,000;245,497;0,000
23.03.2012 03:15;9073,635;0,000;245,497;0,000
23.03.2012 03:20;9073,635;0,000;245,497;0,000
23.03.2012 03:25;9073,635;0,000;245,497;0,000
23.03.2012 03:30;9073,635;0,000;245,497;0,000
23.03.2012 03:35;9073,635;0,000;245,497;0,000
23.03.2012 03:40;9073,635;0,000;245,497;0,000
23.03.2012 03:45;9073,635;0,000;245,497;0,000
23.03.2012 03:50;9073,635;0,000;245,497;0,000
23.03.2012 03:55;9073,635;0,000;245,497;0,000
23.03.2012 04:00;9073,635;0,000;245,497;0,000
23.03.2012 04:05;9073,635;0,000;245,497;0,000
23.03.2012 04:10;9073,635;0,000;245,497;0,000
23.03.2012 04:15;9073,635;0,000;245,497;0,000
23.03.2012 04:20;9073,635;0,000;245,497;0,000
23.03.2012 04:25;9073,635;0,000;245,497;0,000
23.03.2012 04:30;9073,635;0,000;245,497;0,000
23.03.2012 04:35;9073,635;0,000;245,497;0,000
23.03.2012 04:40;9073,635;0,000;245,497;0,000
23.03.2012 04:45;9073,635;0,000;245,497;0,000
23.03.2012 04:50;9073,635;0,000;245,497;0,000
23.03.2012 04:55;9073,635;0,000;245,497;0,000
23.03.2012 05:00;9073,635;0,000;245,497;0,000
23.03.2012 05:05;9073,635;0,000;245,497;0,000
23.03.2012 05:10;9073,635;0,000;245,497;0,000
23.03.2012 05:15;9073,635;0,000;245,497;0,000
23.03.2012 05:20;9073,635;0,000;245,497;0,000
23.03.2012 05:25;9073,635;0,000;245,497;0,000
23.03.2012 05:30;9073,635;0,000;245,497;0,000
23.03.2012 05:35;9073,635;0,000;245,497;0,000
23.03.2012 05:40;9073,635;0,000;245,497;0,000
23.03.2012 05:45;9073,635;0,000;245,497;0,000
23.03.2012 05:50;9073,635;0,000;245,497;0,000
23.03.2012 05:55;9073,635;0,000;245,497;0,000
23.03.2012 06:00;9073,635;0,000;245,497;0,000
23.03.2012 06:05;9073,635;0,000;245,497;0,000
23.03.2012 06:10;9073,635;0,000;245,497;0,000
23.03.2012 06:15;9073,635;0,000;245,497;0,000
23.03.2012 06:20;9073,635;0,000;245,497;0,000
23.03.2012 06:25;9073,635;0,000;245,497;0,000
23.03.2012 06:30;9073,635;0,000;245,497;0,000
23.03.2012 06:35;9073,635;0,000;245,497;0,000
23.03.2012 06:40;9073,635;0,000;245,497;0,000
23.03.2012 06:45;9073,635;0,000;245,497;0,000
23.03.2012 06:50;9073,635;0,000;245,497;0,000
23.03.2012 06:55;9073,635;0,000;245,497;0,000
23.03.2012 07:00;9073,635;0,000;245,497;0,000
23.03.2012 07:05;9073,635;0,000;245,497;0,000
23.03.2012 07:10;9073,635;0,000;245,497;0,000
23.03.2012 07:15;9073,635;0,000;245,497;0,000
23.03.2012 07:20;9073,635;0,000;245,497;0,000
23.03.2012 07:25;9073,635;0,000;245,497;0,000
23.03.2012 07:30;9073,635;0,000;245,497;0,000
23.03.2012 07:35;9073,635;0,000;245,499;0,024
23.03.2012 07:40;9073,638;0,036;245,502;0,036
23.03.2012 07:45;9073,642;0,048;245,507;0,060
23.03.2012 07:50;9073,648;0,072;245,514;0,084
23.03.2012 07:55;9073,655;0,084;245,522;0,096
23.03.2012 08:00;9073,664;0,108;245,532;0,120
23.03.2012 08:05;9073,675;0,132;245,545;0,156
23.03.2012 08:10;9073,688;0,156;245,559;0,168
23.03.2012 08:15;9073,703;0,180;245,575;0,192
23.03.2012 08:20;9073,720;0,204;245,593;0,216
23.03.2012 08:25;9073,738;0,216;245,613;0,240
23.03.2012 08:30;9073,760;0,264;245,636;0,276
23.03.2012 08:35;9073,784;0,288;245,660;0,288
23.03.2012 08:40;9073,812;0,336;245,686;0,312
23.03.2012 08:45;9073,848;0,432;245,712;0,312
23.03.2012 08:50;9073,889;0,492;245,740;0,336
23.03.2012 08:55;9073,930;0,492;245,768;0,336
23.03.2012 09:00;9073,975;0,540;245,798;0,360
23.03.2012 09:05;9074,026;0,612;245,827;0,348
23.03.2012 09:10;9074,087;0,732;245,856;0,348
23.03.2012 09:15;9074,152;0,780;245,885;0,348
23.03.2012 09:20;9074,220;0,816;245,915;0,360
23.03.2012 09:25;9074,290;0,840;245,945;0,360
23.03.2012 09:30;9074,363;0,876;245,975;0,360
23.03.2012 09:35;9074,440;0,924;246,007;0,384
23.03.2012 09:40;9074,518;0,936;246,040;0,396
23.03.2012 09:45;9074,595;0,924;246,081;0,492
23.03.2012 09:50;9074,673;0,936;246,124;0,516
23.03.2012 09:55;9074,757;1,008;246,168;0,528
23.03.2012 10:00;9074,837;0,960;246,218;0,600
23.03.2012 10:05;9074,921;1,008;246,275;0,684
23.03.2012 10:10;9075,006;1,020;246,333;0,696
23.03.2012 10:15;9075,097;1,092;246,393;0,720
23.03.2012 10:20;9075,190;1,116;246,453;0,720
23.03.2012 10:25;9075,287;1,164;246,515;0,744
23.03.2012 10:30;9075,381;1,128;246,579;0,768
23.03.2012 10:35;9075,478;1,164;246,646;0,804
23.03.2012 10:40;9075,579;1,212;246,715;0,828
23.03.2012 10:45;9075,682;1,236;246,786;0,852
23.03.2012 10:50;9075,779;1,164;246,860;0,888
23.03.2012 10:55;9075,873;1,128;246,934;0,888
23.03.2012 11:00;9075,967;1,128;247,011;0,924
23.03.2012 11:05;9076,061;1,128;247,090;0,948
23.03.2012 11:10;9076,158;1,164;247,170;0,960
23.03.2012 11:15;9076,257;1,188;247,253;0,996
23.03.2012 11:20;9076,356;1,188;247,337;1,008
23.03.2012 11:25;9076,449;1,116;247,421;1,008
23.03.2012 11:30;9076,524;0,900;247,507;1,032
23.03.2012 11:35;9076,574;0,600;247,593;1,032
23.03.2012 11:40;9076,624;0,600;247,680;1,044
23.03.2012 11:45;9076,682;0,696;247,768;1,056
23.03.2012 11:50;9076,728;0,552;247,856;1,056
23.03.2012 11:55;9076,771;0,516;247,945;1,068
23.03.2012 12:00;9076,817;0,552;248,033;1,056
23.03.2012 12:05;9076,864;0,564;248,122;1,068
23.03.2012 12:10;9076,912;0,576;248,210;1,056
23.03.2012 12:15;9076,959;0,564;248,300;1,080
23.03.2012 12:20;9077,006;0,564;248,389;1,068
23.03.2012 12:25;9077,054;0,576;248,479;1,080
23.03.2012 12:30;9077,102;0,576;248,569;1,080
23.03.2012 12:35;9077,150;0,576;248,659;1,080
23.03.2012 12:40;9077,200;0,600;248,748;1,068
23.03.2012 12:45;9077,276;0,912;248,837;1,068
23.03.2012 12:50;9077,378;1,224;248,926;1,068
23.03.2012 12:55;9077,492;1,368;249,014;1,056
23.03.2012 13:00;9077,625;1,596;249,102;1,056
23.03.2012 13:05;9077,784;1,908;249,189;1,044
23.03.2012 13:10;9077,967;2,196;249,277;1,056
23.03.2012 13:15;9078,179;2,544;249,364;1,044
23.03.2012 13:20;9078,398;2,628;249,450;1,032
23.03.2012 13:25;9078,620;2,664;249,536;1,032
23.03.2012 13:30;9078,844;2,688;249,621;1,020
23.03.2012 13:35;9079,072;2,736;249,706;1,020
23.03.2012 13:40;9079,326;3,048;249,789;0,996
