sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100071167;SN: 2100071167;SN: 2130002605;SN: 2130002605
;SB 4000TL-20;SB 4000TL-20;SB 4000TL-21;SB 4000TL-21
;2100071167;2100071167;2130002605;2130002605
;Gesamtertrag;Leistung;Gesamtertrag;Leistung
;Counter;Analog;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW;kWh;kW
08.04.2012 00:00;9294,519;0,000;359,169;0,000
08.04.2012 00:05;9294,519;0,000;359,169;0,000
08.04.2012 00:10;9294,519;0,000;359,169;0,000
08.04.2012 00:15;9294,519;0,000;359,169;0,000
08.04.2012 00:20;9294,519;0,000;359,169;0,000
08.04.2012 00:25;9294,519;0,000;359,169;0,000
08.04.2012 00:30;9294,519;0,000;359,169;0,000
08.04.2012 00:35;9294,519;0,000;359,169;0,000
08.04.2012 00:40;9294,519;0,000;359,169;0,000
08.04.2012 00:45;9294,519;0,000;359,169;0,000
08.04.2012 00:50;9294,519;0,000;359,169;0,000
08.04.2012 00:55;9294,519;0,000;359,169;0,000
08.04.2012 01:00;9294,519;0,000;359,169;0,000
08.04.2012 01:05;9294,519;0,000;359,169;0,000
08.04.2012 01:10;9294,519;0,000;359,169;0,000
08.04.2012 01:15;9294,519;0,000;359,169;0,000
08.04.2012 01:20;9294,519;0,000;359,169;0,000
08.04.2012 01:25;9294,519;0,000;359,169;0,000
08.04.2012 01:30;9294,519;0,000;359,169;0,000
08.04.2012 01:35;9294,519;0,000;359,169;0,000
08.04.2012 01:40;9294,519;0,000;359,169;0,000
08.04.2012 01:45;9294,519;0,000;359,169;0,000
08.04.2012 01:50;9294,519;0,000;359,169;0,000
08.04.2012 01:55;9294,519;0,000;359,169;0,000
08.04.2012 02:00;9294,519;0,000;359,169;0,000
08.04.2012 02:05;9294,519;0,000;359,169;0,000
08.04.2012 02:10;9294,519;0,000;359,169;0,000
08.04.2012 02:15;9294,519;0,000;359,169;0,000
08.04.2012 02:20;9294,519;0,000;359,169;0,000
08.04.2012 02:25;9294,519;0,000;359,169;0,000
08.04.2012 02:30;9294,519;0,000;359,169;0,000
08.04.2012 02:35;9294,519;0,000;359,169;0,000
08.04.2012 02:40;9294,519;0,000;359,169;0,000
08.04.2012 02:45;9294,519;0,000;359,169;0,000
08.04.2012 02:50;9294,519;0,000;359,169;0,000
08.04.2012 02:55;9294,519;0,000;359,169;0,000
08.04.2012 03:00;9294,519;0,000;359,169;0,000
08.04.2012 03:05;9294,519;0,000;359,169;0,000
08.04.2012 03:10;9294,519;0,000;359,169;0,000
08.04.2012 03:15;9294,519;0,000;359,169;0,000
08.04.2012 03:20;9294,519;0,000;359,169;0,000
08.04.2012 03:25;9294,519;0,000;359,169;0,000
08.04.2012 03:30;9294,519;0,000;359,169;0,000
08.04.2012 03:35;9294,519;0,000;359,169;0,000
08.04.2012 03:40;9294,519;0,000;359,169;0,000
08.04.2012 03:45;9294,519;0,000;359,169;0,000
08.04.2012 03:50;9294,519;0,000;359,169;0,000
08.04.2012 03:55;9294,519;0,000;359,169;0,000
08.04.2012 04:00;9294,519;0,000;359,169;0,000
08.04.2012 04:05;9294,519;0,000;359,169;0,000
08.04.2012 04:10;9294,519;0,000;359,169;0,000
08.04.2012 04:15;9294,519;0,000;359,169;0,000
08.04.2012 04:20;9294,519;0,000;359,169;0,000
08.04.2012 04:25;9294,519;0,000;359,169;0,000
08.04.2012 04:30;9294,519;0,000;359,169;0,000
08.04.2012 04:35;9294,519;0,000;359,169;0,000
08.04.2012 04:40;9294,519;0,000;359,169;0,000
08.04.2012 04:45;9294,519;0,000;359,169;0,000
08.04.2012 04:50;9294,519;0,000;359,169;0,000
08.04.2012 04:55;9294,519;0,000;359,169;0,000
08.04.2012 05:00;9294,519;0,000;359,169;0,000
08.04.2012 05:05;9294,519;0,000;359,169;0,000
08.04.2012 05:10;9294,519;0,000;359,169;0,000
08.04.2012 05:15;9294,519;0,000;359,169;0,000
08.04.2012 05:20;9294,519;0,000;359,169;0,000
08.04.2012 05:25;9294,519;0,000;359,169;0,000
08.04.2012 05:30;9294,519;0,000;359,169;0,000
08.04.2012 05:35;9294,519;0,000;359,169;0,000
08.04.2012 05:40;9294,519;0,000;359,169;0,000
08.04.2012 05:45;9294,519;0,000;359,169;0,000
08.04.2012 05:50;9294,519;0,000;359,169;0,000
08.04.2012 05:55;9294,519;0,000;359,169;0,000
08.04.2012 06:00;9294,519;0,000;359,169;0,000
08.04.2012 06:05;9294,519;0,000;359,169;0,000
08.04.2012 06:10;9294,519;0,000;359,169;0,000
08.04.2012 06:15;9294,519;0,000;359,169;0,000
08.04.2012 06:20;9294,519;0,000;359,169;0,000
08.04.2012 06:25;9294,519;0,000;359,169;0,000
08.04.2012 06:30;9294,519;0,000;359,169;0,000
08.04.2012 06:35;9294,519;0,000;359,169;0,000
08.04.2012 06:40;9294,519;0,000;359,169;0,000
08.04.2012 06:45;9294,519;0,000;359,169;0,000
08.04.2012 06:50;9294,519;0,000;359,169;0,000
08.04.2012 06:55;9294,519;0,000;359,169;0,000
08.04.2012 07:00;9294,519;0,000;359,169;0,000
08.04.2012 07:05;9294,519;0,000;359,169;0,000
08.04.2012 07:10;9294,519;0,000;359,169;0,000
08.04.2012 07:15;9294,519;0,000;359,169;0,000
08.04.2012 07:20;9294,519;0,000;359,169;0,000
08.04.2012 07:25;9294,519;0,000;359,169;0,000
08.04.2012 07:30;9294,519;0,000;359,169;0,000
08.04.2012 07:35;9294,519;0,000;359,169;0,000
08.04.2012 07:40;9294,519;0,000;359,169;0,000
08.04.2012 07:45;9294,519;0,000;359,169;0,000
08.04.2012 07:50;9294,519;0,000;359,169;0,000
08.04.2012 07:55;9294,519;0,000;359,169;0,000
08.04.2012 08:00;9294,519;0,000;359,169;0,000
08.04.2012 08:05;9294,519;0,000;359,169;0,000
08.04.2012 08:10;9294,519;0,000;359,169;0,000
08.04.2012 08:15;9294,519;0,000;359,169;0,000
08.04.2012 08:20;9294,519;0,000;359,169;0,000
08.04.2012 08:25;9294,519;0,000;359,169;0,000
08.04.2012 08:30;9294,519;0,000;359,169;0,000
08.04.2012 08:35;9294,519;0,000;359,169;0,000
08.04.2012 08:40;9294,519;0,000;359,169;0,000
08.04.2012 08:45;9294,519;0,000;359,169;0,000
08.04.2012 08:50;9294,519;0,000;359,169;0,000
08.04.2012 08:55;9294,519;0,000;359,169;0,000
08.04.2012 09:00;9294,519;0,000;359,169;0,000
08.04.2012 09:05;9294,519;0,000;359,169;0,000
08.04.2012 09:10;9294,519;0,000;359,169;0,000
08.04.2012 09:15;9294,519;0,000;359,169;0,000
08.04.2012 09:20;9294,519;0,000;359,174;0,060
08.04.2012 09:25;9294,519;0,000;359,180;0,072
08.04.2012 09:30;9294,519;0,000;359,183;0,036
08.04.2012 09:35;9294,519;0,000;359,193;0,120
08.04.2012 09:40;9294,519;0,000;359,204;0,132
08.04.2012 09:45;9294,519;0,000;359,213;0,108
08.04.2012 09:50;9294,519;0,000;359,219;0,072
08.04.2012 09:55;9294,519;0,000;359,224;0,060
08.04.2012 10:00;9294,519;0,000;359,228;0,048
08.04.2012 10:05;9294,519;0,000;359,230;0,024
08.04.2012 10:10;9294,519;0,000;359,233;0,036
08.04.2012 10:15;9294,519;0,000;359,238;0,060
08.04.2012 10:20;9294,519;0,000;359,243;0,060
08.04.2012 10:25;9294,519;0,000;359,246;0,036
08.04.2012 10:30;9294,519;0,000;359,249;0,036
08.04.2012 10:35;9294,519;0,000;359,252;0,036
08.04.2012 10:40;9294,519;0,000;359,254;0,024
08.04.2012 10:45;9294,519;0,000;359,255;0,012
08.04.2012 10:50;9294,519;0,000;359,256;0,012
08.04.2012 10:55;9294,519;0,000;359,258;0,024
08.04.2012 11:00;9294,519;0,000;359,260;0,024
08.04.2012 11:05;9294,519;0,000;359,262;0,024
08.04.2012 11:10;9294,519;0,000;359,264;0,024
08.04.2012 11:15;9294,519;0,000;359,266;0,024
08.04.2012 11:20;9294,519;0,000;359,268;0,024
08.04.2012 11:25;9294,519;0,000;359,272;0,048
08.04.2012 11:30;9294,519;0,000;359,275;0,036
08.04.2012 11:35;9294,519;0,000;359,279;0,048
08.04.2012 11:40;9294,519;0,000;359,284;0,060
08.04.2012 11:45;9294,519;0,000;359,289;0,060
08.04.2012 11:50;9294,524;0,060;359,292;0,036
08.04.2012 11:55;9294,561;0,444;359,315;0,276
08.04.2012 12:00;9294,615;0,648;359,346;0,372
08.04.2012 12:05;9294,664;0,588;359,384;0,456
08.04.2012 12:10;9294,714;0,600;359,437;0,636
08.04.2012 12:15;9294,776;0,744;359,505;0,816
08.04.2012 12:20;9294,855;0,948;359,591;1,032
08.04.2012 12:25;9294,958;1,236;359,678;1,044
08.04.2012 12:30;9295,062;1,248;359,765;1,044
08.04.2012 12:35;9295,161;1,188;359,851;1,032
08.04.2012 12:40;9295,260;1,188;359,943;1,104
08.04.2012 12:45;9295,366;1,272;360,053;1,320
08.04.2012 12:50;9295,494;1,536;360,165;1,344
08.04.2012 12:55;9295,625;1,572;360,256;1,092
08.04.2012 13:00;9295,736;1,332;360,349;1,116
08.04.2012 13:05;9295,845;1,308;360,444;1,140
08.04.2012 13:10;9295,957;1,344;360,555;1,332
08.04.2012 13:15;9296,095;1,656;360,680;1,500
08.04.2012 13:20;9296,233;1,656;360,811;1,572
08.04.2012 13:25;9296,381;1,776;360,975;1,968
08.04.2012 13:30;9296,594;2,556;361,135;1,920
08.04.2012 13:35;9296,815;2,652;361,249;1,368
08.04.2012 13:40;9296,967;1,824;361,412;1,956
