sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100071167;SN: 2100071167;SN: 2130002605;SN: 2130002605
;SB 4000TL-20;SB 4000TL-20;SB 4000TL-21;SB 4000TL-21
;2100071167;2100071167;2130002605;2130002605
;Gesamtertrag;Leistung;Gesamtertrag;Leistung
;Counter;Analog;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW;kWh;kW
01.05.2012 00:00;9633,170;0,000;583,428;0,000
01.05.2012 00:05;9633,170;0,000;583,428;0,000
01.05.2012 00:10;9633,170;0,000;583,428;0,000
01.05.2012 00:15;9633,170;0,000;583,428;0,000
01.05.2012 00:20;9633,170;0,000;583,428;0,000
01.05.2012 00:25;9633,170;0,000;583,428;0,000
01.05.2012 00:30;9633,170;0,000;583,428;0,000
01.05.2012 00:35;9633,170;0,000;583,428;0,000
01.05.2012 00:40;9633,170;0,000;583,428;0,000
01.05.2012 00:45;9633,170;0,000;583,428;0,000
01.05.2012 00:50;9633,170;0,000;583,428;0,000
01.05.2012 00:55;9633,170;0,000;583,428;0,000
01.05.2012 01:00;9633,170;0,000;583,428;0,000
01.05.2012 01:05;9633,170;0,000;583,428;0,000
01.05.2012 01:10;9633,170;0,000;583,428;0,000
01.05.2012 01:15;9633,170;0,000;583,428;0,000
01.05.2012 01:20;9633,170;0,000;583,428;0,000
01.05.2012 01:25;9633,170;0,000;583,428;0,000
01.05.2012 01:30;9633,170;0,000;583,428;0,000
01.05.2012 01:35;9633,170;0,000;583,428;0,000
01.05.2012 01:40;9633,170;0,000;583,428;0,000
01.05.2012 01:45;9633,170;0,000;583,428;0,000
01.05.2012 01:50;9633,170;0,000;583,428;0,000
01.05.2012 01:55;9633,170;0,000;583,428;0,000
01.05.2012 02:00;9633,170;0,000;583,428;0,000
01.05.2012 02:05;9633,170;0,000;583,428;0,000
01.05.2012 02:10;9633,170;0,000;583,428;0,000
01.05.2012 02:15;9633,170;0,000;583,428;0,000
01.05.2012 02:20;9633,170;0,000;583,428;0,000
01.05.2012 02:25;9633,170;0,000;583,428;0,000
01.05.2012 02:30;9633,170;0,000;583,428;0,000
01.05.2012 02:35;9633,170;0,000;583,428;0,000
01.05.2012 02:40;9633,170;0,000;583,428;0,000
01.05.2012 02:45;9633,170;0,000;583,428;0,000
01.05.2012 02:50;9633,170;0,000;583,428;0,000
01.05.2012 02:55;9633,170;0,000;583,428;0,000
01.05.2012 03:00;9633,170;0,000;583,428;0,000
01.05.2012 03:05;9633,170;0,000;583,428;0,000
01.05.2012 03:10;9633,170;0,000;583,428;0,000
01.05.2012 03:15;9633,170;0,000;583,428;0,000
01.05.2012 03:20;9633,170;0,000;583,428;0,000
01.05.2012 03:25;9633,170;0,000;583,428;0,000
01.05.2012 03:30;9633,170;0,000;583,428;0,000
01.05.2012 03:35;9633,170;0,000;583,428;0,000
01.05.2012 03:40;9633,170;0,000;583,428;0,000
01.05.2012 03:45;9633,170;0,000;583,428;0,000
01.05.2012 03:50;9633,170;0,000;583,428;0,000
01.05.2012 03:55;9633,170;0,000;583,428;0,000
01.05.2012 04:00;9633,170;0,000;583,428;0,000
01.05.2012 04:05;9633,170;0,000;583,428;0,000
01.05.2012 04:10;9633,170;0,000;583,428;0,000
01.05.2012 04:15;9633,170;0,000;583,428;0,000
01.05.2012 04:20;9633,170;0,000;583,428;0,000
01.05.2012 04:25;9633,170;0,000;583,428;0,000
01.05.2012 04:30;9633,170;0,000;583,428;0,000
01.05.2012 04:35;9633,170;0,000;583,428;0,000
01.05.2012 04:40;9633,170;0,000;583,428;0,000
01.05.2012 04:45;9633,170;0,000;583,428;0,000
01.05.2012 04:50;9633,170;0,000;583,428;0,000
01.05.2012 04:55;9633,170;0,000;583,428;0,000
01.05.2012 05:00;9633,170;0,000;583,428;0,000
01.05.2012 05:05;9633,170;0,000;583,428;0,000
01.05.2012 05:10;9633,170;0,000;583,428;0,000
01.05.2012 05:15;9633,170;0,000;583,428;0,000
01.05.2012 05:20;9633,170;0,000;583,428;0,000
01.05.2012 05:25;9633,170;0,000;583,428;0,000
01.05.2012 05:30;9633,170;0,000;583,428;0,000
01.05.2012 05:35;9633,170;0,000;583,428;0,000
01.05.2012 05:40;9633,170;0,000;583,428;0,000
01.05.2012 05:45;9633,170;0,000;583,428;0,000
01.05.2012 05:50;9633,170;0,000;583,428;0,000
01.05.2012 05:55;9633,170;0,000;583,428;0,000
01.05.2012 06:00;9633,170;0,000;583,428;0,000
01.05.2012 06:05;9633,170;0,000;583,428;0,000
01.05.2012 06:10;9633,170;0,000;583,428;0,000
01.05.2012 06:15;9633,170;0,000;583,428;0,000
01.05.2012 06:20;9633,173;0,036;583,430;0,024
01.05.2012 06:25;9633,176;0,036;583,434;0,048
01.05.2012 06:30;9633,182;0,072;583,440;0,072
01.05.2012 06:35;9633,187;0,060;583,448;0,096
01.05.2012 06:40;9633,194;0,084;583,455;0,084
01.05.2012 06:45;9633,201;0,084;583,463;0,096
01.05.2012 06:50;9633,210;0,108;583,472;0,108
01.05.2012 06:55;9633,221;0,132;583,482;0,120
01.05.2012 07:00;9633,230;0,108;583,489;0,084
01.05.2012 07:05;9633,240;0,120;583,498;0,108
01.05.2012 07:10;9633,250;0,120;583,505;0,084
01.05.2012 07:15;9633,260;0,120;583,515;0,120
01.05.2012 07:20;9633,276;0,192;583,529;0,168
01.05.2012 07:25;9633,293;0,204;583,546;0,204
01.05.2012 07:30;9633,312;0,228;583,565;0,228
01.05.2012 07:35;9633,338;0,312;583,594;0,348
01.05.2012 07:40;9633,363;0,300;583,620;0,312
01.05.2012 07:45;9633,395;0,384;583,655;0,420
01.05.2012 07:50;9633,424;0,348;583,684;0,348
01.05.2012 07:55;9633,458;0,408;583,717;0,396
01.05.2012 08:00;9633,488;0,360;583,747;0,360
01.05.2012 08:05;9633,516;0,336;583,774;0,324
01.05.2012 08:10;9633,541;0,300;583,798;0,288
01.05.2012 08:15;9633,572;0,372;583,826;0,336
01.05.2012 08:20;9633,602;0,360;583,855;0,348
01.05.2012 08:25;9633,636;0,408;583,887;0,384
01.05.2012 08:30;9633,666;0,360;583,916;0,348
01.05.2012 08:35;9633,699;0,396;583,946;0,360
01.05.2012 08:40;9633,742;0,516;583,984;0,456
01.05.2012 08:45;9633,783;0,492;584,020;0,432
01.05.2012 08:50;9633,827;0,528;584,059;0,468
01.05.2012 08:55;9633,877;0,600;584,104;0,540
01.05.2012 09:00;9633,937;0,720;584,160;0,672
01.05.2012 09:05;9634,000;0,756;584,220;0,720
01.05.2012 09:10;9634,053;0,636;584,271;0,612
01.05.2012 09:15;9634,116;0,756;584,328;0,684
01.05.2012 09:20;9634,188;0,864;584,395;0,804
01.05.2012 09:25;9634,268;0,960;584,464;0,828
01.05.2012 09:30;9634,342;0,888;584,531;0,804
01.05.2012 09:35;9634,419;0,924;584,601;0,840
01.05.2012 09:40;9634,491;0,864;584,669;0,816
01.05.2012 09:45;9634,569;0,936;584,740;0,852
01.05.2012 09:50;9634,676;1,284;584,831;1,092
01.05.2012 09:55;9634,782;1,272;584,913;0,984
01.05.2012 10:00;9634,886;1,248;584,993;0,960
01.05.2012 10:05;9635,026;1,680;585,083;1,080
01.05.2012 10:10;9635,176;1,800;585,180;1,164
01.05.2012 10:15;9635,348;2,064;585,282;1,224
01.05.2012 10:20;9635,510;1,944;585,384;1,224
01.05.2012 10:25;9635,672;1,944;585,486;1,224
01.05.2012 10:30;9635,831;1,908;585,591;1,260
01.05.2012 10:35;9635,975;1,728;585,698;1,284
01.05.2012 10:40;9636,121;1,752;585,811;1,356
01.05.2012 10:45;9636,266;1,740;585,928;1,404
01.05.2012 10:50;9636,423;1,884;586,050;1,464
01.05.2012 10:55;9636,582;1,908;586,173;1,476
01.05.2012 11:00;9636,742;1,920;586,302;1,548
01.05.2012 11:05;9636,867;1,500;586,407;1,260
01.05.2012 11:10;9636,966;1,188;586,483;0,912
01.05.2012 11:15;9637,094;1,536;586,585;1,224
01.05.2012 11:20;9637,268;2,088;586,741;1,872
01.05.2012 11:25;9637,421;1,836;586,881;1,680
01.05.2012 11:30;9637,595;2,088;587,046;1,980
01.05.2012 11:35;9637,757;1,944;587,205;1,908
01.05.2012 11:40;9637,883;1,512;587,328;1,476
01.05.2012 11:45;9637,970;1,044;587,409;0,972
01.05.2012 11:50;9638,079;1,308;587,508;1,188
01.05.2012 11:55;9638,219;1,680;587,630;1,464
01.05.2012 12:00;9638,410;2,292;587,788;1,896
01.05.2012 12:05;9638,609;2,388;587,955;2,004
01.05.2012 12:10;9638,805;2,352;588,123;2,016
01.05.2012 12:15;9638,998;2,316;588,282;1,908
01.05.2012 12:20;9639,214;2,592;588,446;1,968
01.05.2012 12:25;9639,420;2,472;588,602;1,872
01.05.2012 12:30;9639,564;1,728;588,704;1,224
01.05.2012 12:35;9639,729;1,980;588,821;1,404
01.05.2012 12:40;9639,897;2,016;588,941;1,440
01.05.2012 12:45;9640,048;1,812;589,050;1,308
01.05.2012 12:50;9640,222;2,088;589,172;1,464
01.05.2012 12:55;9640,413;2,292;589,303;1,572
01.05.2012 13:00;9640,578;1,980;589,411;1,296
01.05.2012 13:05;9640,719;1,692;589,507;1,152
01.05.2012 13:10;9640,839;1,440;589,592;1,020
01.05.2012 13:15;9641,012;2,076;589,708;1,392
01.05.2012 13:20;9641,281;3,228;589,870;1,944
01.05.2012 13:25;9641,598;3,804;590,041;2,052
01.05.2012 13:30;9641,909;3,732;590,207;1,992
01.05.2012 13:35;9642,106;2,364;590,310;1,236
01.05.2012 13:40;9642,272;1,992;590,404;1,128
