sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100071167;SN: 2100071167;SN: 2130002605;SN: 2130002605
;SB 4000TL-20;SB 4000TL-20;SB 4000TL-21;SB 4000TL-21
;2100071167;2100071167;2130002605;2130002605
;Gesamtertrag;Leistung;Gesamtertrag;Leistung
;Counter;Analog;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW;kWh;kW
15.03.2012 00:00;8961,956;0,000;200,098;0,000
15.03.2012 00:05;8961,956;0,000;200,098;0,000
15.03.2012 00:10;8961,956;0,000;200,098;0,000
15.03.2012 00:15;8961,956;0,000;200,098;0,000
15.03.2012 00:20;8961,956;0,000;200,098;0,000
15.03.2012 00:25;8961,956;0,000;200,098;0,000
15.03.2012 00:30;8961,956;0,000;200,098;0,000
15.03.2012 00:35;8961,956;0,000;200,098;0,000
15.03.2012 00:40;8961,956;0,000;200,098;0,000
15.03.2012 00:45;8961,956;0,000;200,098;0,000
15.03.2012 00:50;8961,956;0,000;200,098;0,000
15.03.2012 00:55;8961,956;0,000;200,098;0,000
15.03.2012 01:00;8961,956;0,000;200,098;0,000
15.03.2012 01:05;8961,956;0,000;200,098;0,000
15.03.2012 01:10;8961,956;0,000;200,098;0,000
15.03.2012 01:15;8961,956;0,000;200,098;0,000
15.03.2012 01:20;8961,956;0,000;200,098;0,000
15.03.2012 01:25;8961,956;0,000;200,098;0,000
15.03.2012 01:30;8961,956;0,000;200,098;0,000
15.03.2012 01:35;8961,956;0,000;200,098;0,000
15.03.2012 01:40;8961,956;0,000;200,098;0,000
15.03.2012 01:45;8961,956;0,000;200,098;0,000
15.03.2012 01:50;8961,956;0,000;200,098;0,000
15.03.2012 01:55;8961,956;0,000;200,098;0,000
15.03.2012 02:00;8961,956;0,000;200,098;0,000
15.03.2012 02:05;8961,956;0,000;200,098;0,000
15.03.2012 02:10;8961,956;0,000;200,098;0,000
15.03.2012 02:15;8961,956;0,000;200,098;0,000
15.03.2012 02:20;8961,956;0,000;200,098;0,000
15.03.2012 02:25;8961,956;0,000;200,098;0,000
15.03.2012 02:30;8961,956;0,000;200,098;0,000
15.03.2012 02:35;8961,956;0,000;200,098;0,000
15.03.2012 02:40;8961,956;0,000;200,098;0,000
15.03.2012 02:45;8961,956;0,000;200,098;0,000
15.03.2012 02:50;8961,956;0,000;200,098;0,000
15.03.2012 02:55;8961,956;0,000;200,098;0,000
15.03.2012 03:00;8961,956;0,000;200,098;0,000
15.03.2012 03:05;8961,956;0,000;200,098;0,000
15.03.2012 03:10;8961,956;0,000;200,098;0,000
15.03.2012 03:15;8961,956;0,000;200,098;0,000
15.03.2012 03:20;8961,956;0,000;200,098;0,000
15.03.2012 03:25;8961,956;0,000;200,098;0,000
15.03.2012 03:30;8961,956;0,000;200,098;0,000
15.03.2012 03:35;8961,956;0,000;200,098;0,000
15.03.2012 03:40;8961,956;0,000;200,098;0,000
15.03.2012 03:45;8961,956;0,000;200,098;0,000
15.03.2012 03:50;8961,956;0,000;200,098;0,000
15.03.2012 03:55;8961,956;0,000;200,098;0,000
15.03.2012 04:00;8961,956;0,000;200,098;0,000
15.03.2012 04:05;8961,956;0,000;200,098;0,000
15.03.2012 04:10;8961,956;0,000;200,098;0,000
15.03.2012 04:15;8961,956;0,000;200,098;0,000
15.03.2012 04:20;8961,956;0,000;200,098;0,000
15.03.2012 04:25;8961,956;0,000;200,098;0,000
15.03.2012 04:30;8961,956;0,000;200,098;0,000
15.03.2012 04:35;8961,956;0,000;200,098;0,000
15.03.2012 04:40;8961,956;0,000;200,098;0,000
15.03.2012 04:45;8961,956;0,000;200,098;0,000
15.03.2012 04:50;8961,956;0,000;200,098;0,000
15.03.2012 04:55;8961,956;0,000;200,098;0,000
15.03.2012 05:00;8961,956;0,000;200,098;0,000
15.03.2012 05:05;8961,956;0,000;200,098;0,000
15.03.2012 05:10;8961,956;0,000;200,098;0,000
15.03.2012 05:15;8961,956;0,000;200,098;0,000
15.03.2012 05:20;8961,956;0,000;200,098;0,000
15.03.2012 05:25;8961,956;0,000;200,098;0,000
15.03.2012 05:30;8961,956;0,000;200,098;0,000
15.03.2012 05:35;8961,956;0,000;200,098;0,000
15.03.2012 05:40;8961,956;0,000;200,098;0,000
15.03.2012 05:45;8961,956;0,000;200,098;0,000
15.03.2012 05:50;8961,956;0,000;200,098;0,000
15.03.2012 05:55;8961,956;0,000;200,098;0,000
15.03.2012 06:00;8961,956;0,000;200,098;0,000
15.03.2012 06:05;8961,956;0,000;200,098;0,000
15.03.2012 06:10;8961,956;0,000;200,098;0,000
15.03.2012 06:15;8961,956;0,000;200,098;0,000
15.03.2012 06:20;8961,956;0,000;200,098;0,000
15.03.2012 06:25;8961,956;0,000;200,098;0,000
15.03.2012 06:30;8961,956;0,000;200,098;0,000
15.03.2012 06:35;8961,956;0,000;200,098;0,000
15.03.2012 06:40;8961,956;0,000;200,098;0,000
15.03.2012 06:45;8961,956;0,000;200,098;0,000
15.03.2012 06:50;8961,956;0,000;200,098;0,000
15.03.2012 06:55;8961,956;0,000;200,098;0,000
15.03.2012 07:00;8961,956;0,000;200,098;0,000
15.03.2012 07:05;8961,956;0,000;200,098;0,000
15.03.2012 07:10;8961,956;0,000;200,098;0,000
15.03.2012 07:15;8961,956;0,000;200,098;0,000
15.03.2012 07:20;8961,956;0,000;200,098;0,000
15.03.2012 07:25;8961,956;0,000;200,098;0,000
15.03.2012 07:30;8961,956;0,000;200,098;0,000
15.03.2012 07:35;8961,956;0,000;200,098;0,000
15.03.2012 07:40;8961,956;0,000;200,098;0,000
15.03.2012 07:45;8961,956;0,000;200,098;0,000
15.03.2012 07:50;8961,956;0,000;200,098;0,000
15.03.2012 07:55;8961,957;0,012;200,098;0,000
15.03.2012 08:00;8961,960;0,036;200,101;0,036
15.03.2012 08:05;8961,965;0,060;200,105;0,048
15.03.2012 08:10;8961,971;0,072;200,110;0,060
15.03.2012 08:15;8961,979;0,096;200,118;0,096
15.03.2012 08:20;8961,989;0,120;200,127;0,108
15.03.2012 08:25;8962,003;0,168;200,140;0,156
15.03.2012 08:30;8962,018;0,180;200,155;0,180
15.03.2012 08:35;8962,034;0,192;200,172;0,204
15.03.2012 08:40;8962,053;0,228;200,191;0,228
15.03.2012 08:45;8962,074;0,252;200,213;0,264
15.03.2012 08:50;8962,099;0,300;200,238;0,300
15.03.2012 08:55;8962,128;0,348;200,267;0,348
15.03.2012 09:00;8962,155;0,324;200,295;0,336
15.03.2012 09:05;8962,184;0,348;200,323;0,336
15.03.2012 09:10;8962,211;0,324;200,347;0,288
15.03.2012 09:15;8962,245;0,408;200,371;0,288
15.03.2012 09:20;8962,274;0,348;200,398;0,324
15.03.2012 09:25;8962,304;0,360;200,427;0,348
15.03.2012 09:30;8962,339;0,420;200,462;0,420
15.03.2012 09:35;8962,376;0,444;200,499;0,444
15.03.2012 09:40;8962,410;0,408;200,532;0,396
15.03.2012 09:45;8962,444;0,408;200,567;0,420
15.03.2012 09:50;8962,486;0,504;200,599;0,384
15.03.2012 09:55;8962,526;0,480;200,636;0,444
15.03.2012 10:00;8962,567;0,492;200,669;0,396
15.03.2012 10:05;8962,603;0,432;200,704;0,420
15.03.2012 10:10;8962,644;0,492;200,745;0,492
15.03.2012 10:15;8962,690;0,552;200,791;0,552
15.03.2012 10:20;8962,734;0,528;200,840;0,588
15.03.2012 10:25;8962,771;0,444;200,891;0,612
15.03.2012 10:30;8962,797;0,312;200,942;0,612
15.03.2012 10:35;8962,824;0,324;200,996;0,648
15.03.2012 10:40;8962,849;0,300;201,052;0,672
15.03.2012 10:45;8962,874;0,300;201,107;0,660
15.03.2012 10:50;8962,899;0,300;201,160;0,636
15.03.2012 10:55;8962,924;0,300;201,213;0,636
15.03.2012 11:00;8962,948;0,288;201,265;0,624
15.03.2012 11:05;8962,973;0,300;201,318;0,636
15.03.2012 11:10;8962,997;0,288;201,367;0,588
15.03.2012 11:15;8963,022;0,300;201,414;0,564
15.03.2012 11:20;8963,046;0,288;201,462;0,576
15.03.2012 11:25;8963,071;0,300;201,510;0,576
15.03.2012 11:30;8963,096;0,300;201,561;0,612
15.03.2012 11:35;8963,121;0,300;201,613;0,624
15.03.2012 11:40;8963,146;0,300;201,665;0,624
15.03.2012 11:45;8963,171;0,300;201,715;0,600
15.03.2012 11:50;8963,197;0,312;201,761;0,552
15.03.2012 11:55;8963,222;0,300;201,806;0,540
15.03.2012 12:00;8963,248;0,312;201,855;0,588
15.03.2012 12:05;8963,274;0,312;201,905;0,600
15.03.2012 12:10;8963,300;0,312;201,957;0,624
15.03.2012 12:15;8963,327;0,324;202,007;0,600
15.03.2012 12:20;8963,354;0,324;202,057;0,600
15.03.2012 12:25;8963,380;0,312;202,107;0,600
15.03.2012 12:30;8963,411;0,372;202,156;0,588
15.03.2012 12:35;8963,452;0,492;202,209;0,636
15.03.2012 12:40;8963,503;0,612;202,267;0,696
15.03.2012 12:45;8963,552;0,588;202,328;0,732
15.03.2012 12:50;8963,605;0,636;202,391;0,756
15.03.2012 12:55;8963,680;0,900;202,459;0,816
15.03.2012 13:00;8963,778;1,176;202,528;0,828
15.03.2012 13:05;8963,890;1,344;202,599;0,852
15.03.2012 13:10;8964,039;1,788;202,669;0,840
15.03.2012 13:15;8964,215;2,112;202,739;0,840
15.03.2012 13:20;8964,414;2,388;202,807;0,816
15.03.2012 13:25;8964,630;2,592;202,875;0,816
15.03.2012 13:30;8964,851;2,652;202,943;0,816
15.03.2012 13:35;8965,078;2,724;203,009;0,792
15.03.2012 13:40;8965,314;2,832;203,074;0,780
