sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100071167;SN: 2100071167;SN: 2130002605;SN: 2130002605
;SB 4000TL-20;SB 4000TL-20;SB 4000TL-21;SB 4000TL-21
;2100071167;2100071167;2130002605;2130002605
;Gesamtertrag;Leistung;Gesamtertrag;Leistung
;Counter;Analog;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW;kWh;kW
03.04.2012 00:00;9257,486;0,000;332,672;0,000
03.04.2012 00:05;9257,486;0,000;332,672;0,000
03.04.2012 00:10;9257,486;0,000;332,672;0,000
03.04.2012 00:15;9257,486;0,000;332,672;0,000
03.04.2012 00:20;9257,486;0,000;332,672;0,000
03.04.2012 00:25;9257,486;0,000;332,672;0,000
03.04.2012 00:30;9257,486;0,000;332,672;0,000
03.04.2012 00:35;9257,486;0,000;332,672;0,000
03.04.2012 00:40;9257,486;0,000;332,672;0,000
03.04.2012 00:45;9257,486;0,000;332,672;0,000
03.04.2012 00:50;9257,486;0,000;332,672;0,000
03.04.2012 00:55;9257,486;0,000;332,672;0,000
03.04.2012 01:00;9257,486;0,000;332,672;0,000
03.04.2012 01:05;9257,486;0,000;332,672;0,000
03.04.2012 01:10;9257,486;0,000;332,672;0,000
03.04.2012 01:15;9257,486;0,000;332,672;0,000
03.04.2012 01:20;9257,486;0,000;332,672;0,000
03.04.2012 01:25;9257,486;0,000;332,672;0,000
03.04.2012 01:30;9257,486;0,000;332,672;0,000
03.04.2012 01:35;9257,486;0,000;332,672;0,000
03.04.2012 01:40;9257,486;0,000;332,672;0,000
03.04.2012 01:45;9257,486;0,000;332,672;0,000
03.04.2012 01:50;9257,486;0,000;332,672;0,000
03.04.2012 01:55;9257,486;0,000;332,672;0,000
03.04.2012 02:00;9257,486;0,000;332,672;0,000
03.04.2012 02:05;9257,486;0,000;332,672;0,000
03.04.2012 02:10;9257,486;0,000;332,672;0,000
03.04.2012 02:15;9257,486;0,000;332,672;0,000
03.04.2012 02:20;9257,486;0,000;332,672;0,000
03.04.2012 02:25;9257,486;0,000;332,672;0,000
03.04.2012 02:30;9257,486;0,000;332,672;0,000
03.04.2012 02:35;9257,486;0,000;332,672;0,000
03.04.2012 02:40;9257,486;0,000;332,672;0,000
03.04.2012 02:45;9257,486;0,000;332,672;0,000
03.04.2012 02:50;9257,486;0,000;332,672;0,000
03.04.2012 02:55;9257,486;0,000;332,672;0,000
03.04.2012 03:00;9257,486;0,000;332,672;0,000
03.04.2012 03:05;9257,486;0,000;332,672;0,000
03.04.2012 03:10;9257,486;0,000;332,672;0,000
03.04.2012 03:15;9257,486;0,000;332,672;0,000
03.04.2012 03:20;9257,486;0,000;332,672;0,000
03.04.2012 03:25;9257,486;0,000;332,672;0,000
03.04.2012 03:30;9257,486;0,000;332,672;0,000
03.04.2012 03:35;9257,486;0,000;332,672;0,000
03.04.2012 03:40;9257,486;0,000;332,672;0,000
03.04.2012 03:45;9257,486;0,000;332,672;0,000
03.04.2012 03:50;9257,486;0,000;332,672;0,000
03.04.2012 03:55;9257,486;0,000;332,672;0,000
03.04.2012 04:00;9257,486;0,000;332,672;0,000
03.04.2012 04:05;9257,486;0,000;332,672;0,000
03.04.2012 04:10;9257,486;0,000;332,672;0,000
03.04.2012 04:15;9257,486;0,000;332,672;0,000
03.04.2012 04:20;9257,486;0,000;332,672;0,000
03.04.2012 04:25;9257,486;0,000;332,672;0,000
03.04.2012 04:30;9257,486;0,000;332,672;0,000
03.04.2012 04:35;9257,486;0,000;332,672;0,000
03.04.2012 04:40;9257,486;0,000;332,672;0,000
03.04.2012 04:45;9257,486;0,000;332,672;0,000
03.04.2012 04:50;9257,486;0,000;332,672;0,000
03.04.2012 04:55;9257,486;0,000;332,672;0,000
03.04.2012 05:00;9257,486;0,000;332,672;0,000
03.04.2012 05:05;9257,486;0,000;332,672;0,000
03.04.2012 05:10;9257,486;0,000;332,672;0,000
03.04.2012 05:15;9257,486;0,000;332,672;0,000
03.04.2012 05:20;9257,486;0,000;332,672;0,000
03.04.2012 05:25;9257,486;0,000;332,672;0,000
03.04.2012 05:30;9257,486;0,000;332,672;0,000
03.04.2012 05:35;9257,486;0,000;332,672;0,000
03.04.2012 05:40;9257,486;0,000;332,672;0,000
03.04.2012 05:45;9257,486;0,000;332,672;0,000
03.04.2012 05:50;9257,486;0,000;332,672;0,000
03.04.2012 05:55;9257,486;0,000;332,672;0,000
03.04.2012 06:00;9257,486;0,000;332,672;0,000
03.04.2012 06:05;9257,486;0,000;332,672;0,000
03.04.2012 06:10;9257,486;0,000;332,672;0,000
03.04.2012 06:15;9257,486;0,000;332,672;0,000
03.04.2012 06:20;9257,486;0,000;332,672;0,000
03.04.2012 06:25;9257,486;0,000;332,672;0,000
03.04.2012 06:30;9257,486;0,000;332,672;0,000
03.04.2012 06:35;9257,486;0,000;332,672;0,000
03.04.2012 06:40;9257,486;0,000;332,672;0,000
03.04.2012 06:45;9257,486;0,000;332,672;0,000
03.04.2012 06:50;9257,486;0,000;332,672;0,000
03.04.2012 06:55;9257,486;0,000;332,672;0,000
03.04.2012 07:00;9257,486;0,000;332,672;0,000
03.04.2012 07:05;9257,486;0,000;332,672;0,000
03.04.2012 07:10;9257,486;0,000;332,672;0,000
03.04.2012 07:15;9257,486;0,000;332,672;0,000
03.04.2012 07:20;9257,486;0,000;332,672;0,000
03.04.2012 07:25;9257,486;0,000;332,672;0,000
03.04.2012 07:30;9257,486;0,000;332,672;0,000
03.04.2012 07:35;9257,486;0,000;332,672;0,000
03.04.2012 07:40;9257,486;0,000;332,672;0,000
03.04.2012 07:45;9257,487;0,012;332,672;0,000
03.04.2012 07:50;9257,488;0,012;332,673;0,012
03.04.2012 07:55;9257,490;0,024;332,673;0,000
03.04.2012 08:00;9257,491;0,012;332,674;0,012
03.04.2012 08:05;9257,494;0,036;332,678;0,048
03.04.2012 08:10;9257,499;0,060;332,684;0,072
03.04.2012 08:15;9257,507;0,096;332,695;0,132
03.04.2012 08:20;9257,520;0,156;332,704;0,108
03.04.2012 08:25;9257,533;0,156;332,713;0,108
03.04.2012 08:30;9257,547;0,168;332,725;0,144
03.04.2012 08:35;9257,565;0,216;332,733;0,096
03.04.2012 08:40;9257,574;0,108;332,740;0,084
03.04.2012 08:45;9257,581;0,084;332,751;0,132
03.04.2012 08:50;9257,595;0,168;332,768;0,204
03.04.2012 08:55;9257,614;0,228;332,785;0,204
03.04.2012 09:00;9257,634;0,240;332,802;0,204
03.04.2012 09:05;9257,656;0,264;332,818;0,192
03.04.2012 09:10;9257,674;0,216;332,833;0,180
03.04.2012 09:15;9257,691;0,204;332,845;0,144
03.04.2012 09:20;9257,707;0,192;332,858;0,156
03.04.2012 09:25;9257,724;0,204;332,874;0,192
03.04.2012 09:30;9257,743;0,228;332,897;0,276
03.04.2012 09:35;9257,767;0,288;332,909;0,144
03.04.2012 09:40;9257,781;0,168;332,918;0,108
03.04.2012 09:45;9257,793;0,144;332,934;0,192
03.04.2012 09:50;9257,808;0,180;332,951;0,204
03.04.2012 09:55;9257,823;0,180;332,967;0,192
03.04.2012 10:00;9257,839;0,192;332,988;0,252
03.04.2012 10:05;9257,861;0,264;333,021;0,396
03.04.2012 10:10;9257,897;0,432;333,057;0,432
03.04.2012 10:15;9257,937;0,480;333,100;0,516
03.04.2012 10:20;9257,987;0,600;333,144;0,528
03.04.2012 10:25;9258,043;0,672;333,183;0,468
03.04.2012 10:30;9258,091;0,576;333,235;0,624
03.04.2012 10:35;9258,152;0,732;333,292;0,684
03.04.2012 10:40;9258,218;0,792;333,351;0,708
03.04.2012 10:45;9258,290;0,864;333,417;0,792
03.04.2012 10:50;9258,365;0,900;333,479;0,744
03.04.2012 10:55;9258,436;0,852;333,544;0,780
03.04.2012 11:00;9258,506;0,840;333,610;0,792
03.04.2012 11:05;9258,578;0,864;333,679;0,828
03.04.2012 11:10;9258,652;0,888;333,751;0,864
03.04.2012 11:15;9258,728;0,912;333,822;0,852
03.04.2012 11:20;9258,803;0,900;333,889;0,804
03.04.2012 11:25;9258,873;0,840;333,946;0,684
03.04.2012 11:30;9258,931;0,696;333,995;0,588
03.04.2012 11:35;9258,981;0,600;334,047;0,624
03.04.2012 11:40;9259,039;0,696;334,100;0,636
03.04.2012 11:45;9259,101;0,744;334,158;0,696
03.04.2012 11:50;9259,170;0,828;334,208;0,600
03.04.2012 11:55;9259,226;0,672;334,259;0,612
03.04.2012 12:00;9259,280;0,648;334,308;0,588
03.04.2012 12:05;9259,323;0,516;334,353;0,540
03.04.2012 12:10;9259,363;0,480;334,392;0,468
03.04.2012 12:15;9259,401;0,456;334,434;0,504
03.04.2012 12:20;9259,446;0,540;334,484;0,600
03.04.2012 12:25;9259,501;0,660;334,531;0,564
03.04.2012 12:30;9259,559;0,696;334,576;0,540
03.04.2012 12:35;9259,618;0,708;334,627;0,612
03.04.2012 12:40;9259,684;0,792;334,691;0,768
03.04.2012 12:45;9259,764;0,960;334,766;0,900
03.04.2012 12:50;9259,858;1,128;334,852;1,032
03.04.2012 12:55;9259,956;1,176;334,932;0,960
03.04.2012 13:00;9260,041;1,020;334,986;0,648
03.04.2012 13:05;9260,095;0,648;335,032;0,552
03.04.2012 13:10;9260,141;0,552;335,075;0,516
03.04.2012 13:15;9260,184;0,516;335,121;0,552
03.04.2012 13:20;9260,233;0,588;335,171;0,600
03.04.2012 13:25;9260,286;0,636;335,225;0,648
03.04.2012 13:30;9260,347;0,732;335,288;0,756
03.04.2012 13:35;9260,420;0,876;335,373;1,020
03.04.2012 13:40;9260,523;1,236;335,462;1,068
