sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
31.03.2012 14:20;1217,491;4,608
31.03.2012 14:25;1217,885;4,728
31.03.2012 14:30;1218,284;4,788
31.03.2012 14:35;1218,678;4,728
31.03.2012 14:40;1218,934;3,072
31.03.2012 14:45;1219,142;2,496
31.03.2012 14:50;1219,308;1,992
31.03.2012 14:55;1219,468;1,920
31.03.2012 15:00;1219,744;3,312
31.03.2012 15:05;1220,000;3,072
31.03.2012 15:10;1220,175;2,100
31.03.2012 15:15;1220,354;2,148
31.03.2012 15:20;1220,593;2,868
31.03.2012 15:25;1220,762;2,028
31.03.2012 15:30;1220,943;2,172
31.03.2012 15:35;1221,148;2,460
31.03.2012 15:40;1221,342;2,328
31.03.2012 15:45;1221,530;2,256
31.03.2012 15:50;1221,810;3,360
31.03.2012 15:55;1222,117;3,684
31.03.2012 16:00;1222,448;3,972
31.03.2012 16:05;1222,743;3,540
31.03.2012 16:10;1223,054;3,732
31.03.2012 16:15;1223,326;3,264
31.03.2012 16:20;1223,513;2,244
31.03.2012 16:25;1223,677;1,968
31.03.2012 16:30;1223,900;2,676
31.03.2012 16:35;1224,172;3,264
31.03.2012 16:40;1224,409;2,844
31.03.2012 16:45;1224,514;1,260
31.03.2012 16:50;1224,610;1,152
31.03.2012 16:55;1224,697;1,044
31.03.2012 17:00;1224,762;0,780
31.03.2012 17:05;1224,786;0,288
31.03.2012 17:10;1224,802;0,192
31.03.2012 17:15;1224,816;0,168
31.03.2012 17:20;1224,833;0,204
31.03.2012 17:25;1224,847;0,168
31.03.2012 17:30;1224,860;0,156
31.03.2012 17:35;1224,871;0,132
31.03.2012 17:40;1224,880;0,108
31.03.2012 17:45;1224,889;0,108
31.03.2012 17:50;1224,897;0,096
31.03.2012 17:55;1224,904;0,084
31.03.2012 18:00;1224,907;0,036
31.03.2012 18:05;1224,912;0,060
31.03.2012 18:10;1224,915;0,036
31.03.2012 18:15;1224,917;0,024
31.03.2012 18:20;1224,919;0,024
31.03.2012 18:25;1224,920;0,012
31.03.2012 18:30;1224,923;0,036
31.03.2012 18:35;1224,928;0,060
31.03.2012 18:40;1224,934;0,072
31.03.2012 18:45;1224,940;0,072
31.03.2012 18:50;1224,945;0,060
31.03.2012 18:55;1224,950;0,060
31.03.2012 19:00;1224,958;0,096
31.03.2012 19:05;1224,964;0,072
31.03.2012 19:10;1224,970;0,072
31.03.2012 19:15;1224,973;0,036
31.03.2012 19:20;1224,975;0,024
31.03.2012 19:25;1224,977;0,024
31.03.2012 19:30;1224,977;0,000
31.03.2012 19:35;1224,977;0,000
31.03.2012 19:40;1224,977;0,000
31.03.2012 19:45;1224,977;0,000
31.03.2012 19:50;1224,977;0,000
31.03.2012 19:55;1224,977;0,000
31.03.2012 20:00;1224,977;0,000
31.03.2012 20:05;1224,977;0,000
31.03.2012 20:10;1224,977;0,000
31.03.2012 20:15;1224,977;0,000
31.03.2012 20:20;1224,977;0,000
31.03.2012 20:25;1224,977;0,000
31.03.2012 20:30;1224,977;0,000
31.03.2012 20:35;1224,977;0,000
31.03.2012 20:40;1224,977;0,000
31.03.2012 20:45;1224,977;0,000
31.03.2012 20:50;1224,977;0,000
31.03.2012 20:55;1224,977;0,000
31.03.2012 21:00;1224,977;0,000
31.03.2012 21:05;1224,977;0,000
31.03.2012 21:10;1224,977;0,000
31.03.2012 21:15;1224,977;0,000
31.03.2012 21:20;1224,977;0,000
31.03.2012 21:25;1224,977;0,000
31.03.2012 21:30;1224,977;0,000
31.03.2012 21:35;1224,977;0,000
31.03.2012 21:40;1224,977;0,000
31.03.2012 21:45;1224,977;0,000
31.03.2012 21:50;1224,977;0,000
31.03.2012 21:55;1224,977;0,000
31.03.2012 22:00;1224,977;0,000
31.03.2012 22:05;1224,977;0,000
31.03.2012 22:10;1224,977;0,000
31.03.2012 22:15;1224,977;0,000
31.03.2012 22:20;1224,977;0,000
31.03.2012 22:25;1224,977;0,000
31.03.2012 22:30;1224,977;0,000
31.03.2012 22:35;1224,977;0,000
31.03.2012 22:40;1224,977;0,000
31.03.2012 22:45;1224,977;0,000
31.03.2012 22:50;1224,977;0,000
31.03.2012 22:55;1224,977;0,000
31.03.2012 23:00;1224,977;0,000
31.03.2012 23:05;1224,977;0,000
31.03.2012 23:10;1224,977;0,000
31.03.2012 23:15;1224,977;0,000
31.03.2012 23:20;1224,977;0,000
31.03.2012 23:25;1224,977;0,000
31.03.2012 23:30;1224,977;0,000
31.03.2012 23:35;1224,977;0,000
31.03.2012 23:40;1224,977;0,000
31.03.2012 23:45;1224,977;0,000
31.03.2012 23:50;1224,977;0,000
31.03.2012 23:55;1224,977;0,000
