sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
;SB 5000TL-20;SB 5000TL-20
;2100530599;2100530599
;Gesamtertrag;Leistung
;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW
11.04.2012 00:00;1387,750;0,000
11.04.2012 00:05;1387,750;0,000
11.04.2012 00:10;1387,750;0,000
11.04.2012 00:15;1387,750;0,000
11.04.2012 00:20;1387,750;0,000
11.04.2012 00:25;1387,750;0,000
11.04.2012 00:30;1387,750;0,000
11.04.2012 00:35;1387,750;0,000
11.04.2012 00:40;1387,750;0,000
11.04.2012 00:45;1387,750;0,000
11.04.2012 00:50;1387,750;0,000
11.04.2012 00:55;1387,750;0,000
11.04.2012 01:00;1387,750;0,000
11.04.2012 01:05;1387,750;0,000
11.04.2012 01:10;1387,750;0,000
11.04.2012 01:15;1387,750;0,000
11.04.2012 01:20;1387,750;0,000
11.04.2012 01:25;1387,750;0,000
11.04.2012 01:30;1387,750;0,000
11.04.2012 01:35;1387,750;0,000
11.04.2012 01:40;1387,750;0,000
11.04.2012 01:45;1387,750;0,000
11.04.2012 01:50;1387,750;0,000
11.04.2012 01:55;1387,750;0,000
11.04.2012 02:00;1387,750;0,000
11.04.2012 02:05;1387,750;0,000
11.04.2012 02:10;1387,750;0,000
11.04.2012 02:15;1387,750;0,000
11.04.2012 02:20;1387,750;0,000
11.04.2012 02:25;1387,750;0,000
11.04.2012 02:30;1387,750;0,000
11.04.2012 02:35;1387,750;0,000
11.04.2012 02:40;1387,750;0,000
11.04.2012 02:45;1387,750;0,000
11.04.2012 02:50;1387,750;0,000
11.04.2012 02:55;1387,750;0,000
11.04.2012 03:00;1387,750;0,000
11.04.2012 03:05;1387,750;0,000
11.04.2012 03:10;1387,750;0,000
11.04.2012 03:15;1387,750;0,000
11.04.2012 03:20;1387,750;0,000
11.04.2012 03:25;1387,750;0,000
11.04.2012 03:30;1387,750;0,000
11.04.2012 03:35;1387,750;0,000
11.04.2012 03:40;1387,750;0,000
11.04.2012 03:45;1387,750;0,000
11.04.2012 03:50;1387,750;0,000
11.04.2012 03:55;1387,750;0,000
11.04.2012 04:00;1387,750;0,000
11.04.2012 04:05;1387,750;0,000
11.04.2012 04:10;1387,750;0,000
11.04.2012 04:15;1387,750;0,000
11.04.2012 04:20;1387,750;0,000
11.04.2012 04:25;1387,750;0,000
11.04.2012 04:30;1387,750;0,000
11.04.2012 04:35;1387,750;0,000
11.04.2012 04:40;1387,750;0,000
11.04.2012 04:45;1387,750;0,000
11.04.2012 04:50;1387,750;0,000
11.04.2012 04:55;1387,750;0,000
11.04.2012 05:00;1387,750;0,000
11.04.2012 05:05;1387,750;0,000
11.04.2012 05:10;1387,750;0,000
11.04.2012 05:15;1387,750;0,000
11.04.2012 05:20;1387,750;0,000
11.04.2012 05:25;1387,750;0,000
11.04.2012 05:30;1387,750;0,000
11.04.2012 05:35;1387,750;0,000
11.04.2012 05:40;1387,750;0,000
11.04.2012 05:45;1387,750;0,000
11.04.2012 05:50;1387,750;0,000
11.04.2012 05:55;1387,750;0,000
11.04.2012 06:00;1387,750;0,000
11.04.2012 06:05;1387,750;0,000
11.04.2012 06:10;1387,750;0,000
11.04.2012 06:15;1387,750;0,000
11.04.2012 06:20;1387,750;0,000
11.04.2012 06:25;1387,750;0,000
11.04.2012 06:30;1387,750;0,000
11.04.2012 06:35;1387,750;0,000
11.04.2012 06:40;1387,750;0,000
11.04.2012 06:45;1387,750;0,000
11.04.2012 06:50;1387,750;0,000
11.04.2012 06:55;1387,750;0,000
11.04.2012 07:00;1387,750;0,000
11.04.2012 07:05;1387,750;0,000
11.04.2012 07:10;1387,750;0,000
11.04.2012 07:15;1387,750;0,000
11.04.2012 07:20;1387,750;0,000
11.04.2012 07:25;1387,752;0,024
11.04.2012 07:30;1387,754;0,024
11.04.2012 07:35;1387,758;0,048
11.04.2012 07:40;1387,761;0,036
11.04.2012 07:45;1387,763;0,024
11.04.2012 07:50;1387,766;0,036
11.04.2012 07:55;1387,769;0,036
11.04.2012 08:00;1387,773;0,048
11.04.2012 08:05;1387,779;0,072
11.04.2012 08:10;1387,785;0,072
11.04.2012 08:15;1387,794;0,108
11.04.2012 08:20;1387,809;0,180
11.04.2012 08:25;1387,830;0,252
11.04.2012 08:30;1387,850;0,240
11.04.2012 08:35;1387,870;0,240
11.04.2012 08:40;1387,887;0,204
11.04.2012 08:45;1387,903;0,192
11.04.2012 08:50;1387,921;0,216
11.04.2012 08:55;1387,934;0,156
11.04.2012 09:00;1387,943;0,108
11.04.2012 09:05;1387,955;0,144
11.04.2012 09:10;1387,970;0,180
11.04.2012 09:15;1387,992;0,264
11.04.2012 09:20;1388,014;0,264
11.04.2012 09:25;1388,045;0,372
11.04.2012 09:30;1388,083;0,456
11.04.2012 09:35;1388,117;0,408
11.04.2012 09:40;1388,146;0,348
11.04.2012 09:45;1388,179;0,396
11.04.2012 09:50;1388,216;0,444
11.04.2012 09:55;1388,261;0,540
11.04.2012 10:00;1388,316;0,660
11.04.2012 10:05;1388,381;0,780
11.04.2012 10:10;1388,448;0,804
11.04.2012 10:15;1388,517;0,828
11.04.2012 10:20;1388,598;0,972
11.04.2012 10:25;1388,688;1,080
11.04.2012 10:30;1388,786;1,176
11.04.2012 10:35;1388,882;1,152
11.04.2012 10:40;1388,980;1,176
11.04.2012 10:45;1389,098;1,416
11.04.2012 10:50;1389,193;1,140
11.04.2012 10:55;1389,278;1,020
11.04.2012 11:00;1389,367;1,068
11.04.2012 11:05;1389,470;1,236
11.04.2012 11:10;1389,574;1,248
11.04.2012 11:15;1389,667;1,116
11.04.2012 11:20;1389,761;1,128
11.04.2012 11:25;1389,888;1,524
11.04.2012 11:30;1390,032;1,728
11.04.2012 11:35;1390,163;1,572
11.04.2012 11:40;1390,326;1,956
11.04.2012 11:45;1390,540;2,568
11.04.2012 11:50;1390,656;1,392
11.04.2012 11:55;1390,752;1,152
11.04.2012 12:00;1390,844;1,104
11.04.2012 12:05;1390,914;0,840
11.04.2012 12:10;1390,984;0,840
11.04.2012 12:15;1391,046;0,744
11.04.2012 12:20;1391,120;0,888
11.04.2012 12:25;1391,174;0,648
11.04.2012 12:30;1391,223;0,588
11.04.2012 12:35;1391,283;0,720
11.04.2012 12:40;1391,323;0,480
11.04.2012 12:45;1391,349;0,312
11.04.2012 12:50;1391,374;0,300
11.04.2012 12:55;1391,402;0,336
11.04.2012 13:00;1391,435;0,396
11.04.2012 13:05;1391,472;0,444
11.04.2012 13:10;1391,533;0,732
11.04.2012 13:15;1391,612;0,948
11.04.2012 13:20;1391,697;1,020
11.04.2012 13:25;1391,787;1,080
11.04.2012 13:30;1391,879;1,104
11.04.2012 13:35;1391,967;1,056
11.04.2012 13:40;1392,055;1,056
11.04.2012 13:45;1392,146;1,092
11.04.2012 13:50;1392,247;1,212
11.04.2012 13:55;1392,348;1,212
11.04.2012 14:00;1392,439;1,092
11.04.2012 14:05;1392,514;0,900
11.04.2012 14:10;1392,572;0,696
11.04.2012 14:15;1392,631;0,708
