sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
29.03.2012 14:20;1196,598;4,188
29.03.2012 14:25;1196,892;3,528
29.03.2012 14:30;1197,157;3,180
29.03.2012 14:35;1197,315;1,896
29.03.2012 14:40;1197,461;1,752
29.03.2012 14:45;1197,747;3,432
29.03.2012 14:50;1198,030;3,396
29.03.2012 14:55;1198,321;3,492
29.03.2012 15:00;1198,605;3,408
29.03.2012 15:05;1198,813;2,496
29.03.2012 15:10;1198,932;1,428
29.03.2012 15:15;1199,056;1,488
29.03.2012 15:20;1199,195;1,668
29.03.2012 15:25;1199,341;1,752
29.03.2012 15:30;1199,472;1,572
29.03.2012 15:35;1199,650;2,136
29.03.2012 15:40;1199,835;2,220
29.03.2012 15:45;1199,976;1,692
29.03.2012 15:50;1200,066;1,080
29.03.2012 15:55;1200,131;0,780
29.03.2012 16:00;1200,191;0,720
29.03.2012 16:05;1200,258;0,804
29.03.2012 16:10;1200,322;0,768
29.03.2012 16:15;1200,393;0,852
29.03.2012 16:20;1200,470;0,924
29.03.2012 16:25;1200,558;1,056
29.03.2012 16:30;1200,647;1,068
29.03.2012 16:35;1200,733;1,032
29.03.2012 16:40;1200,816;0,996
29.03.2012 16:45;1200,901;1,020
29.03.2012 16:50;1201,005;1,248
29.03.2012 16:55;1201,097;1,104
29.03.2012 17:00;1201,176;0,948
29.03.2012 17:05;1201,241;0,780
29.03.2012 17:10;1201,299;0,696
29.03.2012 17:15;1201,347;0,576
29.03.2012 17:20;1201,387;0,480
29.03.2012 17:25;1201,426;0,468
29.03.2012 17:30;1201,459;0,396
29.03.2012 17:35;1201,490;0,372
29.03.2012 17:40;1201,526;0,432
29.03.2012 17:45;1201,562;0,432
29.03.2012 17:50;1201,590;0,336
29.03.2012 17:55;1201,617;0,324
29.03.2012 18:00;1201,650;0,396
29.03.2012 18:05;1201,689;0,468
29.03.2012 18:10;1201,728;0,468
29.03.2012 18:15;1201,766;0,456
29.03.2012 18:20;1201,800;0,408
29.03.2012 18:25;1201,826;0,312
29.03.2012 18:30;1201,851;0,300
29.03.2012 18:35;1201,874;0,276
29.03.2012 18:40;1201,893;0,228
29.03.2012 18:45;1201,912;0,228
29.03.2012 18:50;1201,924;0,144
29.03.2012 18:55;1201,933;0,108
29.03.2012 19:00;1201,943;0,120
29.03.2012 19:05;1201,953;0,120
29.03.2012 19:10;1201,964;0,132
29.03.2012 19:15;1201,977;0,156
29.03.2012 19:20;1201,990;0,156
29.03.2012 19:25;1201,999;0,108
29.03.2012 19:30;1202,005;0,072
29.03.2012 19:35;1202,007;0,024
29.03.2012 19:40;1202,008;0,012
29.03.2012 19:45;1202,008;0,000
29.03.2012 19:50;1202,008;0,000
29.03.2012 19:55;1202,008;0,000
29.03.2012 20:00;1202,008;0,000
29.03.2012 20:05;1202,008;0,000
29.03.2012 20:10;1202,008;0,000
29.03.2012 20:15;1202,008;0,000
29.03.2012 20:20;1202,008;0,000
29.03.2012 20:25;1202,008;0,000
29.03.2012 20:30;1202,008;0,000
29.03.2012 20:35;1202,008;0,000
29.03.2012 20:40;1202,008;0,000
29.03.2012 20:45;1202,008;0,000
29.03.2012 20:50;1202,008;0,000
29.03.2012 20:55;1202,008;0,000
29.03.2012 21:00;1202,008;0,000
29.03.2012 21:05;1202,008;0,000
29.03.2012 21:10;1202,008;0,000
29.03.2012 21:15;1202,008;0,000
29.03.2012 21:20;1202,008;0,000
29.03.2012 21:25;1202,008;0,000
29.03.2012 21:30;1202,008;0,000
29.03.2012 21:35;1202,008;0,000
29.03.2012 21:40;1202,008;0,000
29.03.2012 21:45;1202,008;0,000
29.03.2012 21:50;1202,008;0,000
29.03.2012 21:55;1202,008;0,000
29.03.2012 22:00;1202,008;0,000
29.03.2012 22:05;1202,008;0,000
29.03.2012 22:10;1202,008;0,000
29.03.2012 22:15;1202,008;0,000
29.03.2012 22:20;1202,008;0,000
29.03.2012 22:25;1202,008;0,000
29.03.2012 22:30;1202,008;0,000
29.03.2012 22:35;1202,008;0,000
29.03.2012 22:40;1202,008;0,000
29.03.2012 22:45;1202,008;0,000
29.03.2012 22:50;1202,008;0,000
29.03.2012 22:55;1202,008;0,000
29.03.2012 23:00;1202,008;0,000
29.03.2012 23:05;1202,008;0,000
29.03.2012 23:10;1202,008;0,000
29.03.2012 23:15;1202,008;0,000
29.03.2012 23:20;1202,008;0,000
29.03.2012 23:25;1202,008;0,000
29.03.2012 23:30;1202,008;0,000
29.03.2012 23:35;1202,008;0,000
29.03.2012 23:40;1202,008;0,000
29.03.2012 23:45;1202,008;0,000
29.03.2012 23:50;1202,008;0,000
29.03.2012 23:55;1202,008;0,000
