sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
;SB 5000TL-20;SB 5000TL-20
;2100530599;2100530599
;Gesamtertrag;Leistung
;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW
31.01.2012 00:00;292,817;0,000
31.01.2012 00:05;292,817;0,000
31.01.2012 00:10;292,817;0,000
31.01.2012 00:15;292,817;0,000
31.01.2012 00:20;292,817;0,000
31.01.2012 00:25;292,817;0,000
31.01.2012 00:30;292,817;0,000
31.01.2012 00:35;292,817;0,000
31.01.2012 00:40;292,817;0,000
31.01.2012 00:45;292,817;0,000
31.01.2012 00:50;292,817;0,000
31.01.2012 00:55;292,817;0,000
31.01.2012 01:00;292,817;0,000
31.01.2012 01:05;292,817;0,000
31.01.2012 01:10;292,817;0,000
31.01.2012 01:15;292,817;0,000
31.01.2012 01:20;292,817;0,000
31.01.2012 01:25;292,817;0,000
31.01.2012 01:30;292,817;0,000
31.01.2012 01:35;292,817;0,000
31.01.2012 01:40;292,817;0,000
31.01.2012 01:45;292,817;0,000
31.01.2012 01:50;292,817;0,000
31.01.2012 01:55;292,817;0,000
31.01.2012 02:00;292,817;0,000
31.01.2012 02:05;292,817;0,000
31.01.2012 02:10;292,817;0,000
31.01.2012 02:15;292,817;0,000
31.01.2012 02:20;292,817;0,000
31.01.2012 02:25;292,817;0,000
31.01.2012 02:30;292,817;0,000
31.01.2012 02:35;292,817;0,000
31.01.2012 02:40;292,817;0,000
31.01.2012 02:45;292,817;0,000
31.01.2012 02:50;292,817;0,000
31.01.2012 02:55;292,817;0,000
31.01.2012 03:00;292,817;0,000
31.01.2012 03:05;292,817;0,000
31.01.2012 03:10;292,817;0,000
31.01.2012 03:15;292,817;0,000
31.01.2012 03:20;292,817;0,000
31.01.2012 03:25;292,817;0,000
31.01.2012 03:30;292,817;0,000
31.01.2012 03:35;292,817;0,000
31.01.2012 03:40;292,817;0,000
31.01.2012 03:45;292,817;0,000
31.01.2012 03:50;292,817;0,000
31.01.2012 03:55;292,817;0,000
31.01.2012 04:00;292,817;0,000
31.01.2012 04:05;292,817;0,000
31.01.2012 04:10;292,817;0,000
31.01.2012 04:15;292,817;0,000
31.01.2012 04:20;292,817;0,000
31.01.2012 04:25;292,817;0,000
31.01.2012 04:30;292,817;0,000
31.01.2012 04:35;292,817;0,000
31.01.2012 04:40;292,817;0,000
31.01.2012 04:45;292,817;0,000
31.01.2012 04:50;292,817;0,000
31.01.2012 04:55;292,817;0,000
31.01.2012 05:00;292,817;0,000
31.01.2012 05:05;292,817;0,000
31.01.2012 05:10;292,817;0,000
31.01.2012 05:15;292,817;0,000
31.01.2012 05:20;292,817;0,000
31.01.2012 05:25;292,817;0,000
31.01.2012 05:30;292,817;0,000
31.01.2012 05:35;292,817;0,000
31.01.2012 05:40;292,817;0,000
31.01.2012 05:45;292,817;0,000
31.01.2012 05:50;292,817;0,000
31.01.2012 05:55;292,817;0,000
31.01.2012 06:00;292,817;0,000
31.01.2012 06:05;292,817;0,000
31.01.2012 06:10;292,817;0,000
31.01.2012 06:15;292,817;0,000
31.01.2012 06:20;292,817;0,000
31.01.2012 06:25;292,817;0,000
31.01.2012 06:30;292,817;0,000
31.01.2012 06:35;292,817;0,000
31.01.2012 06:40;292,817;0,000
31.01.2012 06:45;292,817;0,000
31.01.2012 06:50;292,817;0,000
31.01.2012 06:55;292,817;0,000
31.01.2012 07:00;292,817;0,000
31.01.2012 07:05;292,817;0,000
31.01.2012 07:10;292,817;0,000
31.01.2012 07:15;292,817;0,000
31.01.2012 07:20;292,817;0,000
31.01.2012 07:25;292,817;0,000
31.01.2012 07:30;292,817;0,000
31.01.2012 07:35;292,817;0,000
31.01.2012 07:40;292,817;0,000
31.01.2012 07:45;292,817;0,000
31.01.2012 07:50;292,817;0,000
31.01.2012 07:55;292,817;0,000
31.01.2012 08:00;292,817;0,000
31.01.2012 08:05;292,817;0,000
31.01.2012 08:10;292,817;0,000
31.01.2012 08:15;292,817;0,000
31.01.2012 08:20;292,817;0,000
31.01.2012 08:25;292,817;0,000
31.01.2012 08:30;292,817;0,000
31.01.2012 08:35;292,817;0,000
31.01.2012 08:40;292,817;0,000
31.01.2012 08:45;292,817;0,000
31.01.2012 08:50;292,817;0,000
31.01.2012 08:55;292,817;0,000
31.01.2012 09:00;292,817;0,000
31.01.2012 09:05;292,817;0,000
31.01.2012 09:10;292,817;0,000
31.01.2012 09:15;292,817;0,000
31.01.2012 09:20;292,817;0,000
31.01.2012 09:25;292,817;0,000
31.01.2012 09:30;292,817;0,000
31.01.2012 09:35;292,817;0,000
31.01.2012 09:40;292,817;0,000
31.01.2012 09:45;292,817;0,000
31.01.2012 09:50;292,818;0,012
31.01.2012 09:55;292,820;0,024
31.01.2012 10:00;292,822;0,024
31.01.2012 10:05;292,825;0,036
31.01.2012 10:10;292,828;0,036
31.01.2012 10:15;292,832;0,048
31.01.2012 10:20;292,836;0,048
31.01.2012 10:25;292,841;0,060
31.01.2012 10:30;292,846;0,060
31.01.2012 10:35;292,852;0,072
31.01.2012 10:40;292,857;0,060
31.01.2012 10:45;292,862;0,060
31.01.2012 10:50;292,867;0,060
31.01.2012 10:55;292,872;0,060
31.01.2012 11:00;292,878;0,072
31.01.2012 11:05;292,884;0,072
31.01.2012 11:10;292,890;0,072
31.01.2012 11:15;292,895;0,060
31.01.2012 11:20;292,901;0,072
31.01.2012 11:25;292,908;0,084
31.01.2012 11:30;292,914;0,072
31.01.2012 11:35;292,921;0,084
31.01.2012 11:40;292,929;0,096
31.01.2012 11:45;292,937;0,096
31.01.2012 11:50;292,944;0,084
31.01.2012 11:55;292,960;0,192
31.01.2012 12:00;292,974;0,168
31.01.2012 12:05;292,990;0,192
31.01.2012 12:10;293,009;0,228
31.01.2012 12:15;293,034;0,300
31.01.2012 12:20;293,060;0,312
31.01.2012 12:25;293,083;0,276
31.01.2012 12:30;293,106;0,276
31.01.2012 12:35;293,132;0,312
31.01.2012 12:40;293,162;0,360
31.01.2012 12:45;293,189;0,324
31.01.2012 12:50;293,219;0,360
31.01.2012 12:55;293,259;0,480
31.01.2012 13:00;293,308;0,588
31.01.2012 13:05;293,362;0,648
31.01.2012 13:10;293,425;0,756
31.01.2012 13:15;293,486;0,732
31.01.2012 13:20;293,549;0,756
31.01.2012 13:25;293,619;0,840
31.01.2012 13:30;293,699;0,960
31.01.2012 13:35;293,785;1,032
31.01.2012 13:40;293,873;1,056
31.01.2012 13:45;293,963;1,080
31.01.2012 13:50;294,058;1,140
31.01.2012 13:55;294,151;1,116
31.01.2012 14:00;294,231;0,960
31.01.2012 14:05;294,302;0,852
31.01.2012 14:10;294,367;0,780
31.01.2012 14:15;294,428;0,732
31.01.2012 14:20;294,495;0,804
31.01.2012 14:25;294,582;1,044
31.01.2012 14:30;294,674;1,104
31.01.2012 14:35;294,764;1,080
31.01.2012 14:40;294,860;1,152
31.01.2012 14:45;294,950;1,080
31.01.2012 14:50;295,027;0,924
31.01.2012 14:55;295,095;0,816
31.01.2012 15:00;295,154;0,708
