sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
;SB 5000TL-20;SB 5000TL-20
;2100530599;2100530599
;Gesamtertrag;Leistung
;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW
20.02.2012 00:00;510,477;0,000
20.02.2012 00:05;510,477;0,000
20.02.2012 00:10;510,477;0,000
20.02.2012 00:15;510,477;0,000
20.02.2012 00:20;510,477;0,000
20.02.2012 00:25;510,477;0,000
20.02.2012 00:30;510,477;0,000
20.02.2012 00:35;510,477;0,000
20.02.2012 00:40;510,477;0,000
20.02.2012 00:45;510,477;0,000
20.02.2012 00:50;510,477;0,000
20.02.2012 00:55;510,477;0,000
20.02.2012 01:00;510,477;0,000
20.02.2012 01:05;510,477;0,000
20.02.2012 01:10;510,477;0,000
20.02.2012 01:15;510,477;0,000
20.02.2012 01:20;510,477;0,000
20.02.2012 01:25;510,477;0,000
20.02.2012 01:30;510,477;0,000
20.02.2012 01:35;510,477;0,000
20.02.2012 01:40;510,477;0,000
20.02.2012 01:45;510,477;0,000
20.02.2012 01:50;510,477;0,000
20.02.2012 01:55;510,477;0,000
20.02.2012 02:00;510,477;0,000
20.02.2012 02:05;510,477;0,000
20.02.2012 02:10;510,477;0,000
20.02.2012 02:15;510,477;0,000
20.02.2012 02:20;510,477;0,000
20.02.2012 02:25;510,477;0,000
20.02.2012 02:30;510,477;0,000
20.02.2012 02:35;510,477;0,000
20.02.2012 02:40;510,477;0,000
20.02.2012 02:45;510,477;0,000
20.02.2012 02:50;510,477;0,000
20.02.2012 02:55;510,477;0,000
20.02.2012 03:00;510,477;0,000
20.02.2012 03:05;510,477;0,000
20.02.2012 03:10;510,477;0,000
20.02.2012 03:15;510,477;0,000
20.02.2012 03:20;510,477;0,000
20.02.2012 03:25;510,477;0,000
20.02.2012 03:30;510,477;0,000
20.02.2012 03:35;510,477;0,000
20.02.2012 03:40;510,477;0,000
20.02.2012 03:45;510,477;0,000
20.02.2012 03:50;510,477;0,000
20.02.2012 03:55;510,477;0,000
20.02.2012 04:00;510,477;0,000
20.02.2012 04:05;510,477;0,000
20.02.2012 04:10;510,477;0,000
20.02.2012 04:15;510,477;0,000
20.02.2012 04:20;510,477;0,000
20.02.2012 04:25;510,477;0,000
20.02.2012 04:30;510,477;0,000
20.02.2012 04:35;510,477;0,000
20.02.2012 04:40;510,477;0,000
20.02.2012 04:45;510,477;0,000
20.02.2012 04:50;510,477;0,000
20.02.2012 04:55;510,477;0,000
20.02.2012 05:00;510,477;0,000
20.02.2012 05:05;510,477;0,000
20.02.2012 05:10;510,477;0,000
20.02.2012 05:15;510,477;0,000
20.02.2012 05:20;510,477;0,000
20.02.2012 05:25;510,477;0,000
20.02.2012 05:30;510,477;0,000
20.02.2012 05:35;510,477;0,000
20.02.2012 05:40;510,477;0,000
20.02.2012 05:45;510,477;0,000
20.02.2012 05:50;510,477;0,000
20.02.2012 05:55;510,477;0,000
20.02.2012 06:00;510,477;0,000
20.02.2012 06:05;510,477;0,000
20.02.2012 06:10;510,477;0,000
20.02.2012 06:15;510,477;0,000
20.02.2012 06:20;510,477;0,000
20.02.2012 06:25;510,477;0,000
20.02.2012 06:30;510,477;0,000
20.02.2012 06:35;510,477;0,000
20.02.2012 06:40;510,477;0,000
20.02.2012 06:45;510,477;0,000
20.02.2012 06:50;510,477;0,000
20.02.2012 06:55;510,477;0,000
20.02.2012 07:00;510,477;0,000
20.02.2012 07:05;510,477;0,000
20.02.2012 07:10;510,477;0,000
20.02.2012 07:15;510,477;0,000
20.02.2012 07:20;510,477;0,000
20.02.2012 07:25;510,477;0,000
20.02.2012 07:30;510,477;0,000
20.02.2012 07:35;510,477;0,000
20.02.2012 07:40;510,477;0,000
20.02.2012 07:45;510,478;0,012
20.02.2012 07:50;510,480;0,024
20.02.2012 07:55;510,483;0,036
20.02.2012 08:00;510,487;0,048
20.02.2012 08:05;510,493;0,072
20.02.2012 08:10;510,499;0,072
20.02.2012 08:15;510,508;0,108
20.02.2012 08:20;510,518;0,120
20.02.2012 08:25;510,528;0,120
20.02.2012 08:30;510,541;0,156
20.02.2012 08:35;510,557;0,192
20.02.2012 08:40;510,577;0,240
20.02.2012 08:45;510,597;0,240
20.02.2012 08:50;510,616;0,228
20.02.2012 08:55;510,638;0,264
20.02.2012 09:00;510,657;0,228
20.02.2012 09:05;510,677;0,240
20.02.2012 09:10;510,696;0,228
20.02.2012 09:15;510,717;0,252
20.02.2012 09:20;510,742;0,300
20.02.2012 09:25;510,773;0,372
20.02.2012 09:30;510,810;0,444
20.02.2012 09:35;510,861;0,612
20.02.2012 09:40;510,923;0,744
20.02.2012 09:45;510,990;0,804
20.02.2012 09:50;511,067;0,924
20.02.2012 09:55;511,152;1,020
20.02.2012 10:00;511,217;0,780
20.02.2012 10:05;511,280;0,756
20.02.2012 10:10;511,343;0,756
20.02.2012 10:15;511,409;0,792
20.02.2012 10:20;511,496;1,044
20.02.2012 10:25;511,584;1,056
20.02.2012 10:30;511,670;1,032
20.02.2012 10:35;511,735;0,780
20.02.2012 10:40;511,788;0,636
20.02.2012 10:45;511,849;0,732
20.02.2012 10:50;511,904;0,660
20.02.2012 10:55;511,965;0,732
20.02.2012 11:00;512,058;1,116
20.02.2012 11:05;512,229;2,052
20.02.2012 11:10;512,501;3,264
20.02.2012 11:15;512,729;2,736
20.02.2012 11:20;512,841;1,344
20.02.2012 11:25;513,010;2,028
20.02.2012 11:30;513,051;0,492
20.02.2012 11:35;513,094;0,516
20.02.2012 11:40;513,151;0,684
20.02.2012 11:45;513,265;1,368
20.02.2012 11:50;513,660;4,740
20.02.2012 11:55;513,843;2,196
20.02.2012 12:00;514,018;2,100
20.02.2012 12:05;514,063;0,540
20.02.2012 12:10;514,103;0,480
20.02.2012 12:15;514,144;0,492
20.02.2012 12:20;514,190;0,552
20.02.2012 12:25;514,236;0,552
20.02.2012 12:30;514,298;0,744
20.02.2012 12:35;514,381;0,996
20.02.2012 12:40;514,480;1,188
20.02.2012 12:45;514,582;1,224
20.02.2012 12:50;514,729;1,764
20.02.2012 12:55;514,893;1,968
20.02.2012 13:00;515,061;2,016
20.02.2012 13:05;515,340;3,348
20.02.2012 13:10;515,420;0,960
20.02.2012 13:15;515,469;0,588
20.02.2012 13:20;515,506;0,444
20.02.2012 13:25;515,542;0,432
20.02.2012 13:30;515,581;0,468
20.02.2012 13:35;515,634;0,636
20.02.2012 13:40;515,695;0,732
20.02.2012 13:45;515,758;0,756
20.02.2012 13:50;515,817;0,708
20.02.2012 13:55;515,870;0,636
20.02.2012 14:00;515,926;0,672
20.02.2012 14:05;515,990;0,768
20.02.2012 14:10;516,061;0,852
20.02.2012 14:15;516,133;0,864
20.02.2012 14:20;516,202;0,828
20.02.2012 14:25;516,275;0,876
20.02.2012 14:30;516,387;1,344
20.02.2012 14:35;516,424;0,444
20.02.2012 14:40;516,457;0,396
20.02.2012 14:45;516,491;0,408
20.02.2012 14:50;516,528;0,444
20.02.2012 14:55;516,570;0,504
20.02.2012 15:00;516,621;0,612
