sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
15.01.2012 15:05;170,139;2,520
15.01.2012 15:10;170,339;2,400
15.01.2012 15:15;170,527;2,256
15.01.2012 15:20;170,709;2,184
15.01.2012 15:25;170,865;1,872
15.01.2012 15:30;170,997;1,584
15.01.2012 15:35;171,097;1,200
15.01.2012 15:40;171,196;1,188
15.01.2012 15:45;171,257;0,732
15.01.2012 15:50;171,332;0,900
15.01.2012 15:55;171,414;0,984
15.01.2012 16:00;171,498;1,008
15.01.2012 16:05;171,545;0,564
15.01.2012 16:10;171,577;0,384
15.01.2012 16:15;171,588;0,132
15.01.2012 16:20;171,597;0,108
15.01.2012 16:25;171,605;0,096
15.01.2012 16:30;171,611;0,072
15.01.2012 16:35;171,616;0,060
15.01.2012 16:40;171,621;0,060
15.01.2012 16:45;171,623;0,024
15.01.2012 16:50;171,625;0,024
15.01.2012 16:55;171,625;0,000
15.01.2012 17:00;171,625;0,000
15.01.2012 17:05;171,625;0,000
15.01.2012 17:10;171,625;0,000
15.01.2012 17:15;171,625;0,000
15.01.2012 17:20;171,625;0,000
15.01.2012 17:25;171,625;0,000
15.01.2012 17:30;171,625;0,000
15.01.2012 17:35;171,625;0,000
15.01.2012 17:40;171,625;0,000
15.01.2012 17:45;171,625;0,000
15.01.2012 17:50;171,625;0,000
15.01.2012 17:55;171,625;0,000
15.01.2012 18:00;171,625;0,000
15.01.2012 18:05;171,625;0,000
15.01.2012 18:10;171,625;0,000
15.01.2012 18:15;171,625;0,000
15.01.2012 18:20;171,625;0,000
15.01.2012 18:25;171,625;0,000
15.01.2012 18:30;171,625;0,000
15.01.2012 18:35;171,625;0,000
15.01.2012 18:40;171,625;0,000
15.01.2012 18:45;171,625;0,000
15.01.2012 18:50;171,625;0,000
15.01.2012 18:55;171,625;0,000
15.01.2012 19:00;171,625;0,000
15.01.2012 19:05;171,625;0,000
15.01.2012 19:10;171,625;0,000
15.01.2012 19:15;171,625;0,000
15.01.2012 19:20;171,625;0,000
15.01.2012 19:25;171,625;0,000
15.01.2012 19:30;171,625;0,000
15.01.2012 19:35;171,625;0,000
15.01.2012 19:40;171,625;0,000
15.01.2012 19:45;171,625;0,000
15.01.2012 19:50;171,625;0,000
15.01.2012 19:55;171,625;0,000
15.01.2012 20:00;171,625;0,000
15.01.2012 20:05;171,625;0,000
15.01.2012 20:10;171,625;0,000
15.01.2012 20:15;171,625;0,000
15.01.2012 20:20;171,625;0,000
15.01.2012 20:25;171,625;0,000
15.01.2012 20:30;171,625;0,000
15.01.2012 20:35;171,625;0,000
15.01.2012 20:40;171,625;0,000
15.01.2012 20:45;171,625;0,000
15.01.2012 20:50;171,625;0,000
15.01.2012 20:55;171,625;0,000
15.01.2012 21:00;171,625;0,000
15.01.2012 21:05;171,625;0,000
15.01.2012 21:10;171,625;0,000
15.01.2012 21:15;171,625;0,000
15.01.2012 21:20;171,625;0,000
15.01.2012 21:25;171,625;0,000
15.01.2012 21:30;171,625;0,000
15.01.2012 21:35;171,625;0,000
15.01.2012 21:40;171,625;0,000
15.01.2012 21:45;171,625;0,000
15.01.2012 21:50;171,625;0,000
15.01.2012 21:55;171,625;0,000
15.01.2012 22:00;171,625;0,000
15.01.2012 22:05;171,625;0,000
15.01.2012 22:10;171,625;0,000
15.01.2012 22:15;171,625;0,000
15.01.2012 22:20;171,625;0,000
15.01.2012 22:25;171,625;0,000
15.01.2012 22:30;171,625;0,000
15.01.2012 22:35;171,625;0,000
15.01.2012 22:40;171,625;0,000
15.01.2012 22:45;171,625;0,000
15.01.2012 22:50;171,625;0,000
15.01.2012 22:55;171,625;0,000
15.01.2012 23:00;171,625;0,000
15.01.2012 23:05;171,625;0,000
15.01.2012 23:10;171,625;0,000
15.01.2012 23:15;171,625;0,000
15.01.2012 23:20;171,625;0,000
15.01.2012 23:25;171,625;0,000
15.01.2012 23:30;171,625;0,000
15.01.2012 23:35;171,625;0,000
15.01.2012 23:40;171,625;0,000
15.01.2012 23:45;171,625;0,000
15.01.2012 23:50;171,625;0,000
15.01.2012 23:55;171,625;0,000
