sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
09.02.2012 15:05;425,207;0,492
09.02.2012 15:10;425,242;0,420
09.02.2012 15:15;425,307;0,780
09.02.2012 15:20;425,437;1,560
09.02.2012 15:25;425,479;0,504
09.02.2012 15:30;425,516;0,444
09.02.2012 15:35;425,545;0,348
09.02.2012 15:40;425,569;0,288
09.02.2012 15:45;425,591;0,264
09.02.2012 15:50;425,626;0,420
09.02.2012 15:55;425,656;0,360
09.02.2012 16:00;425,671;0,180
09.02.2012 16:05;425,681;0,120
09.02.2012 16:10;425,690;0,108
09.02.2012 16:15;425,694;0,048
09.02.2012 16:20;425,699;0,060
09.02.2012 16:25;425,703;0,048
09.02.2012 16:30;425,707;0,048
09.02.2012 16:35;425,710;0,036
09.02.2012 16:40;425,712;0,024
09.02.2012 16:45;425,715;0,036
09.02.2012 16:50;425,716;0,012
09.02.2012 16:55;425,718;0,024
09.02.2012 17:00;425,720;0,024
09.02.2012 17:05;425,722;0,024
09.02.2012 17:10;425,723;0,012
09.02.2012 17:15;425,723;0,000
09.02.2012 17:20;425,723;0,000
09.02.2012 17:25;425,723;0,000
09.02.2012 17:30;425,723;0,000
09.02.2012 17:35;425,723;0,000
09.02.2012 17:40;425,723;0,000
09.02.2012 17:45;425,723;0,000
09.02.2012 17:50;425,723;0,000
09.02.2012 17:55;425,723;0,000
09.02.2012 18:00;425,723;0,000
09.02.2012 18:05;425,723;0,000
09.02.2012 18:10;425,723;0,000
09.02.2012 18:15;425,723;0,000
09.02.2012 18:20;425,723;0,000
09.02.2012 18:25;425,723;0,000
09.02.2012 18:30;425,723;0,000
09.02.2012 18:35;425,723;0,000
09.02.2012 18:40;425,723;0,000
09.02.2012 18:45;425,723;0,000
09.02.2012 18:50;425,723;0,000
09.02.2012 18:55;425,723;0,000
09.02.2012 19:00;425,723;0,000
09.02.2012 19:05;425,723;0,000
09.02.2012 19:10;425,723;0,000
09.02.2012 19:15;425,723;0,000
09.02.2012 19:20;425,723;0,000
09.02.2012 19:25;425,723;0,000
09.02.2012 19:30;425,723;0,000
09.02.2012 19:35;425,723;0,000
09.02.2012 19:40;425,723;0,000
09.02.2012 19:45;425,723;0,000
09.02.2012 19:50;425,723;0,000
09.02.2012 19:55;425,723;0,000
09.02.2012 20:00;425,723;0,000
09.02.2012 20:05;425,723;0,000
09.02.2012 20:10;425,723;0,000
09.02.2012 20:15;425,723;0,000
09.02.2012 20:20;425,723;0,000
09.02.2012 20:25;425,723;0,000
09.02.2012 20:30;425,723;0,000
09.02.2012 20:35;425,723;0,000
09.02.2012 20:40;425,723;0,000
09.02.2012 20:45;425,723;0,000
09.02.2012 20:50;425,723;0,000
09.02.2012 20:55;425,723;0,000
09.02.2012 21:00;425,723;0,000
09.02.2012 21:05;425,723;0,000
09.02.2012 21:10;425,723;0,000
09.02.2012 21:15;425,723;0,000
09.02.2012 21:20;425,723;0,000
09.02.2012 21:25;425,723;0,000
09.02.2012 21:30;425,723;0,000
09.02.2012 21:35;425,723;0,000
09.02.2012 21:40;425,723;0,000
09.02.2012 21:45;425,723;0,000
09.02.2012 21:50;425,723;0,000
09.02.2012 21:55;425,723;0,000
09.02.2012 22:00;425,723;0,000
09.02.2012 22:05;425,723;0,000
09.02.2012 22:10;425,723;0,000
09.02.2012 22:15;425,723;0,000
09.02.2012 22:20;425,723;0,000
09.02.2012 22:25;425,723;0,000
09.02.2012 22:30;425,723;0,000
09.02.2012 22:35;425,723;0,000
09.02.2012 22:40;425,723;0,000
09.02.2012 22:45;425,723;0,000
09.02.2012 22:50;425,723;0,000
09.02.2012 22:55;425,723;0,000
09.02.2012 23:00;425,723;0,000
09.02.2012 23:05;425,723;0,000
09.02.2012 23:10;425,723;0,000
09.02.2012 23:15;425,723;0,000
09.02.2012 23:20;425,723;0,000
09.02.2012 23:25;425,723;0,000
09.02.2012 23:30;425,723;0,000
09.02.2012 23:35;425,723;0,000
09.02.2012 23:40;425,723;0,000
09.02.2012 23:45;425,723;0,000
09.02.2012 23:50;425,723;0,000
09.02.2012 23:55;425,723;0,000
