sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
18.03.2012 15:05;905,584;0,156
18.03.2012 15:10;905,594;0,120
18.03.2012 15:15;905,604;0,120
18.03.2012 15:20;905,619;0,180
18.03.2012 15:25;905,635;0,192
18.03.2012 15:30;905,649;0,168
18.03.2012 15:35;905,660;0,132
18.03.2012 15:40;905,675;0,180
18.03.2012 15:45;905,688;0,156
18.03.2012 15:50;905,697;0,108
18.03.2012 15:55;905,705;0,096
18.03.2012 16:00;905,715;0,120
18.03.2012 16:05;905,726;0,132
18.03.2012 16:10;905,739;0,156
18.03.2012 16:15;905,753;0,168
18.03.2012 16:20;905,764;0,132
18.03.2012 16:25;905,774;0,120
18.03.2012 16:30;905,779;0,060
18.03.2012 16:35;905,782;0,036
18.03.2012 16:40;905,785;0,036
18.03.2012 16:45;905,787;0,024
18.03.2012 16:50;905,793;0,072
18.03.2012 16:55;905,796;0,036
18.03.2012 17:00;905,798;0,024
18.03.2012 17:05;905,799;0,012
18.03.2012 17:10;905,800;0,012
18.03.2012 17:15;905,801;0,012
18.03.2012 17:20;905,802;0,012
18.03.2012 17:25;905,805;0,036
18.03.2012 17:30;905,807;0,024
18.03.2012 17:35;905,809;0,024
18.03.2012 17:40;905,810;0,012
18.03.2012 17:45;905,811;0,012
18.03.2012 17:50;905,812;0,012
18.03.2012 17:55;905,812;0,000
18.03.2012 18:00;905,812;0,000
18.03.2012 18:05;905,812;0,000
18.03.2012 18:10;905,812;0,000
18.03.2012 18:15;905,812;0,000
18.03.2012 18:20;905,812;0,000
18.03.2012 18:25;905,812;0,000
18.03.2012 18:30;905,812;0,000
18.03.2012 18:35;905,812;0,000
18.03.2012 18:40;905,812;0,000
18.03.2012 18:45;905,812;0,000
18.03.2012 18:50;905,812;0,000
18.03.2012 18:55;905,812;0,000
18.03.2012 19:00;905,812;0,000
18.03.2012 19:05;905,812;0,000
18.03.2012 19:10;905,812;0,000
18.03.2012 19:15;905,812;0,000
18.03.2012 19:20;905,812;0,000
18.03.2012 19:25;905,812;0,000
18.03.2012 19:30;905,812;0,000
18.03.2012 19:35;905,812;0,000
18.03.2012 19:40;905,812;0,000
18.03.2012 19:45;905,812;0,000
18.03.2012 19:50;905,812;0,000
18.03.2012 19:55;905,812;0,000
18.03.2012 20:00;905,812;0,000
18.03.2012 20:05;905,812;0,000
18.03.2012 20:10;905,812;0,000
18.03.2012 20:15;905,812;0,000
18.03.2012 20:20;905,812;0,000
18.03.2012 20:25;905,812;0,000
18.03.2012 20:30;905,812;0,000
18.03.2012 20:35;905,812;0,000
18.03.2012 20:40;905,812;0,000
18.03.2012 20:45;905,812;0,000
18.03.2012 20:50;905,812;0,000
18.03.2012 20:55;905,812;0,000
18.03.2012 21:00;905,812;0,000
18.03.2012 21:05;905,812;0,000
18.03.2012 21:10;905,812;0,000
18.03.2012 21:15;905,812;0,000
18.03.2012 21:20;905,812;0,000
18.03.2012 21:25;905,812;0,000
18.03.2012 21:30;905,812;0,000
18.03.2012 21:35;905,812;0,000
18.03.2012 21:40;905,812;0,000
18.03.2012 21:45;905,812;0,000
18.03.2012 21:50;905,812;0,000
18.03.2012 21:55;905,812;0,000
18.03.2012 22:00;905,812;0,000
18.03.2012 22:05;905,812;0,000
18.03.2012 22:10;905,812;0,000
18.03.2012 22:15;905,812;0,000
18.03.2012 22:20;905,812;0,000
18.03.2012 22:25;905,812;0,000
18.03.2012 22:30;905,812;0,000
18.03.2012 22:35;905,812;0,000
18.03.2012 22:40;905,812;0,000
18.03.2012 22:45;905,812;0,000
18.03.2012 22:50;905,812;0,000
18.03.2012 22:55;905,812;0,000
18.03.2012 23:00;905,812;0,000
18.03.2012 23:05;905,812;0,000
18.03.2012 23:10;905,812;0,000
18.03.2012 23:15;905,812;0,000
18.03.2012 23:20;905,812;0,000
18.03.2012 23:25;905,812;0,000
18.03.2012 23:30;905,812;0,000
18.03.2012 23:35;905,812;0,000
18.03.2012 23:40;905,812;0,000
18.03.2012 23:45;905,812;0,000
18.03.2012 23:50;905,812;0,000
18.03.2012 23:55;905,812;0,000
