sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
;SB 5000TL-20;SB 5000TL-20
;2100530599;2100530599
;Gesamtertrag;Leistung
;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW
03.04.2012 00:00;1288,186;0,000
03.04.2012 00:05;1288,186;0,000
03.04.2012 00:10;1288,186;0,000
03.04.2012 00:15;1288,186;0,000
03.04.2012 00:20;1288,186;0,000
03.04.2012 00:25;1288,186;0,000
03.04.2012 00:30;1288,186;0,000
03.04.2012 00:35;1288,186;0,000
03.04.2012 00:40;1288,186;0,000
03.04.2012 00:45;1288,186;0,000
03.04.2012 00:50;1288,186;0,000
03.04.2012 00:55;1288,186;0,000
03.04.2012 01:00;1288,186;0,000
03.04.2012 01:05;1288,186;0,000
03.04.2012 01:10;1288,186;0,000
03.04.2012 01:15;1288,186;0,000
03.04.2012 01:20;1288,186;0,000
03.04.2012 01:25;1288,186;0,000
03.04.2012 01:30;1288,186;0,000
03.04.2012 01:35;1288,186;0,000
03.04.2012 01:40;1288,186;0,000
03.04.2012 01:45;1288,186;0,000
03.04.2012 01:50;1288,186;0,000
03.04.2012 01:55;1288,186;0,000
03.04.2012 02:00;1288,186;0,000
03.04.2012 02:05;1288,186;0,000
03.04.2012 02:10;1288,186;0,000
03.04.2012 02:15;1288,186;0,000
03.04.2012 02:20;1288,186;0,000
03.04.2012 02:25;1288,186;0,000
03.04.2012 02:30;1288,186;0,000
03.04.2012 02:35;1288,186;0,000
03.04.2012 02:40;1288,186;0,000
03.04.2012 02:45;1288,186;0,000
03.04.2012 02:50;1288,186;0,000
03.04.2012 02:55;1288,186;0,000
03.04.2012 03:00;1288,186;0,000
03.04.2012 03:05;1288,186;0,000
03.04.2012 03:10;1288,186;0,000
03.04.2012 03:15;1288,186;0,000
03.04.2012 03:20;1288,186;0,000
03.04.2012 03:25;1288,186;0,000
03.04.2012 03:30;1288,186;0,000
03.04.2012 03:35;1288,186;0,000
03.04.2012 03:40;1288,186;0,000
03.04.2012 03:45;1288,186;0,000
03.04.2012 03:50;1288,186;0,000
03.04.2012 03:55;1288,186;0,000
03.04.2012 04:00;1288,186;0,000
03.04.2012 04:05;1288,186;0,000
03.04.2012 04:10;1288,186;0,000
03.04.2012 04:15;1288,186;0,000
03.04.2012 04:20;1288,186;0,000
03.04.2012 04:25;1288,186;0,000
03.04.2012 04:30;1288,186;0,000
03.04.2012 04:35;1288,186;0,000
03.04.2012 04:40;1288,186;0,000
03.04.2012 04:45;1288,186;0,000
03.04.2012 04:50;1288,186;0,000
03.04.2012 04:55;1288,186;0,000
03.04.2012 05:00;1288,186;0,000
03.04.2012 05:05;1288,186;0,000
03.04.2012 05:10;1288,186;0,000
03.04.2012 05:15;1288,186;0,000
03.04.2012 05:20;1288,186;0,000
03.04.2012 05:25;1288,186;0,000
03.04.2012 05:30;1288,186;0,000
03.04.2012 05:35;1288,186;0,000
03.04.2012 05:40;1288,186;0,000
03.04.2012 05:45;1288,186;0,000
03.04.2012 05:50;1288,186;0,000
03.04.2012 05:55;1288,186;0,000
03.04.2012 06:00;1288,186;0,000
03.04.2012 06:05;1288,186;0,000
03.04.2012 06:10;1288,186;0,000
03.04.2012 06:15;1288,186;0,000
03.04.2012 06:20;1288,186;0,000
03.04.2012 06:25;1288,186;0,000
03.04.2012 06:30;1288,186;0,000
03.04.2012 06:35;1288,186;0,000
03.04.2012 06:40;1288,186;0,000
03.04.2012 06:45;1288,186;0,000
03.04.2012 06:50;1288,186;0,000
03.04.2012 06:55;1288,186;0,000
03.04.2012 07:00;1288,186;0,000
03.04.2012 07:05;1288,186;0,000
03.04.2012 07:10;1288,186;0,000
03.04.2012 07:15;1288,188;0,024
03.04.2012 07:20;1288,192;0,048
03.04.2012 07:25;1288,197;0,060
03.04.2012 07:30;1288,202;0,060
03.04.2012 07:35;1288,210;0,096
03.04.2012 07:40;1288,218;0,096
03.04.2012 07:45;1288,228;0,120
03.04.2012 07:50;1288,240;0,144
03.04.2012 07:55;1288,255;0,180
03.04.2012 08:00;1288,272;0,204
03.04.2012 08:05;1288,291;0,228
03.04.2012 08:10;1288,315;0,288
03.04.2012 08:15;1288,344;0,348
03.04.2012 08:20;1288,373;0,348
03.04.2012 08:25;1288,402;0,348
03.04.2012 08:30;1288,434;0,384
03.04.2012 08:35;1288,469;0,420
03.04.2012 08:40;1288,504;0,420
03.04.2012 08:45;1288,540;0,432
03.04.2012 08:50;1288,592;0,624
03.04.2012 08:55;1288,666;0,888
03.04.2012 09:00;1288,748;0,984
03.04.2012 09:05;1288,842;1,128
03.04.2012 09:10;1288,946;1,248
03.04.2012 09:15;1289,058;1,344
03.04.2012 09:20;1289,180;1,464
03.04.2012 09:25;1289,310;1,560
03.04.2012 09:30;1289,449;1,668
03.04.2012 09:35;1289,597;1,776
03.04.2012 09:40;1289,754;1,884
03.04.2012 09:45;1289,918;1,968
03.04.2012 09:50;1290,095;2,124
03.04.2012 09:55;1290,279;2,208
03.04.2012 10:00;1290,470;2,292
03.04.2012 10:05;1290,670;2,400
03.04.2012 10:10;1290,883;2,556
03.04.2012 10:15;1291,102;2,628
03.04.2012 10:20;1291,329;2,724
03.04.2012 10:25;1291,561;2,784
03.04.2012 10:30;1291,802;2,892
03.04.2012 10:35;1292,047;2,940
03.04.2012 10:40;1292,298;3,012
03.04.2012 10:45;1292,558;3,120
03.04.2012 10:50;1292,822;3,168
03.04.2012 10:55;1293,093;3,252
03.04.2012 11:00;1293,366;3,276
03.04.2012 11:05;1293,648;3,384
03.04.2012 11:10;1293,938;3,480
03.04.2012 11:15;1294,234;3,552
03.04.2012 11:20;1294,536;3,624
03.04.2012 11:25;1294,842;3,672
03.04.2012 11:30;1295,153;3,732
03.04.2012 11:35;1295,471;3,816
03.04.2012 11:40;1295,790;3,828
03.04.2012 11:45;1296,114;3,888
03.04.2012 11:50;1296,419;3,660
03.04.2012 11:55;1296,746;3,924
03.04.2012 12:00;1297,014;3,216
03.04.2012 12:05;1297,313;3,588
03.04.2012 12:10;1297,560;2,964
03.04.2012 12:15;1297,646;1,032
03.04.2012 12:20;1297,779;1,596
03.04.2012 12:25;1297,864;1,020
03.04.2012 12:30;1297,943;0,948
03.04.2012 12:35;1298,149;2,472
03.04.2012 12:40;1298,259;1,320
03.04.2012 12:45;1298,348;1,068
03.04.2012 12:50;1298,415;0,804
03.04.2012 12:55;1298,553;1,656
03.04.2012 13:00;1298,685;1,584
03.04.2012 13:05;1298,851;1,992
03.04.2012 13:10;1299,096;2,940
03.04.2012 13:15;1299,415;3,828
03.04.2012 13:20;1299,509;1,128
03.04.2012 13:25;1299,602;1,116
03.04.2012 13:30;1299,955;4,236
03.04.2012 13:35;1300,179;2,688
03.04.2012 13:40;1300,463;3,408
03.04.2012 13:45;1300,650;2,244
03.04.2012 13:50;1300,944;3,528
03.04.2012 13:55;1301,135;2,292
03.04.2012 14:00;1301,497;4,344
03.04.2012 14:05;1301,882;4,620
03.04.2012 14:10;1302,028;1,752
03.04.2012 14:15;1302,141;1,356
