sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
;SB 5000TL-20;SB 5000TL-20
;2100530599;2100530599
;Gesamtertrag;Leistung
;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW
11.02.2012 00:00;428,841;0,000
11.02.2012 00:05;428,841;0,000
11.02.2012 00:10;428,841;0,000
11.02.2012 00:15;428,841;0,000
11.02.2012 00:20;428,841;0,000
11.02.2012 00:25;428,841;0,000
11.02.2012 00:30;428,841;0,000
11.02.2012 00:35;428,841;0,000
11.02.2012 00:40;428,841;0,000
11.02.2012 00:45;428,841;0,000
11.02.2012 00:50;428,841;0,000
11.02.2012 00:55;428,841;0,000
11.02.2012 01:00;428,841;0,000
11.02.2012 01:05;428,841;0,000
11.02.2012 01:10;428,841;0,000
11.02.2012 01:15;428,841;0,000
11.02.2012 01:20;428,841;0,000
11.02.2012 01:25;428,841;0,000
11.02.2012 01:30;428,841;0,000
11.02.2012 01:35;428,841;0,000
11.02.2012 01:40;428,841;0,000
11.02.2012 01:45;428,841;0,000
11.02.2012 01:50;428,841;0,000
11.02.2012 01:55;428,841;0,000
11.02.2012 02:00;428,841;0,000
11.02.2012 02:05;428,841;0,000
11.02.2012 02:10;428,841;0,000
11.02.2012 02:15;428,841;0,000
11.02.2012 02:20;428,841;0,000
11.02.2012 02:25;428,841;0,000
11.02.2012 02:30;428,841;0,000
11.02.2012 02:35;428,841;0,000
11.02.2012 02:40;428,841;0,000
11.02.2012 02:45;428,841;0,000
11.02.2012 02:50;428,841;0,000
11.02.2012 02:55;428,841;0,000
11.02.2012 03:00;428,841;0,000
11.02.2012 03:05;428,841;0,000
11.02.2012 03:10;428,841;0,000
11.02.2012 03:15;428,841;0,000
11.02.2012 03:20;428,841;0,000
11.02.2012 03:25;428,841;0,000
11.02.2012 03:30;428,841;0,000
11.02.2012 03:35;428,841;0,000
11.02.2012 03:40;428,841;0,000
11.02.2012 03:45;428,841;0,000
11.02.2012 03:50;428,841;0,000
11.02.2012 03:55;428,841;0,000
11.02.2012 04:00;428,841;0,000
11.02.2012 04:05;428,841;0,000
11.02.2012 04:10;428,841;0,000
11.02.2012 04:15;428,841;0,000
11.02.2012 04:20;428,841;0,000
11.02.2012 04:25;428,841;0,000
11.02.2012 04:30;428,841;0,000
11.02.2012 04:35;428,841;0,000
11.02.2012 04:40;428,841;0,000
11.02.2012 04:45;428,841;0,000
11.02.2012 04:50;428,841;0,000
11.02.2012 04:55;428,841;0,000
11.02.2012 05:00;428,841;0,000
11.02.2012 05:05;428,841;0,000
11.02.2012 05:10;428,841;0,000
11.02.2012 05:15;428,841;0,000
11.02.2012 05:20;428,841;0,000
11.02.2012 05:25;428,841;0,000
11.02.2012 05:30;428,841;0,000
11.02.2012 05:35;428,841;0,000
11.02.2012 05:40;428,841;0,000
11.02.2012 05:45;428,841;0,000
11.02.2012 05:50;428,841;0,000
11.02.2012 05:55;428,841;0,000
11.02.2012 06:00;428,841;0,000
11.02.2012 06:05;428,841;0,000
11.02.2012 06:10;428,841;0,000
11.02.2012 06:15;428,841;0,000
11.02.2012 06:20;428,841;0,000
11.02.2012 06:25;428,841;0,000
11.02.2012 06:30;428,841;0,000
11.02.2012 06:35;428,841;0,000
11.02.2012 06:40;428,841;0,000
11.02.2012 06:45;428,841;0,000
11.02.2012 06:50;428,841;0,000
11.02.2012 06:55;428,841;0,000
11.02.2012 07:00;428,841;0,000
11.02.2012 07:05;428,841;0,000
11.02.2012 07:10;428,841;0,000
11.02.2012 07:15;428,841;0,000
11.02.2012 07:20;428,841;0,000
11.02.2012 07:25;428,841;0,000
11.02.2012 07:30;428,841;0,000
11.02.2012 07:35;428,841;0,000
11.02.2012 07:40;428,841;0,000
11.02.2012 07:45;428,841;0,000
11.02.2012 07:50;428,841;0,000
11.02.2012 07:55;428,841;0,000
11.02.2012 08:00;428,842;0,012
11.02.2012 08:05;428,845;0,036
11.02.2012 08:10;428,849;0,048
11.02.2012 08:15;428,853;0,048
11.02.2012 08:20;428,859;0,072
11.02.2012 08:25;428,867;0,096
11.02.2012 08:30;428,878;0,132
11.02.2012 08:35;428,891;0,156
11.02.2012 08:40;428,906;0,180
11.02.2012 08:45;428,922;0,192
11.02.2012 08:50;428,939;0,204
11.02.2012 08:55;428,962;0,276
11.02.2012 09:00;428,985;0,276
11.02.2012 09:05;429,011;0,312
11.02.2012 09:10;429,038;0,324
11.02.2012 09:15;429,065;0,324
11.02.2012 09:20;429,093;0,336
11.02.2012 09:25;429,124;0,372
11.02.2012 09:30;429,157;0,396
11.02.2012 09:35;429,189;0,384
11.02.2012 09:40;429,222;0,396
11.02.2012 09:45;429,261;0,468
11.02.2012 09:50;429,311;0,600
11.02.2012 09:55;429,356;0,540
11.02.2012 10:00;429,401;0,540
11.02.2012 10:05;429,494;1,116
11.02.2012 10:10;429,586;1,104
11.02.2012 10:15;429,696;1,320
11.02.2012 10:20;429,797;1,212
11.02.2012 10:25;429,938;1,692
11.02.2012 10:30;430,049;1,332
11.02.2012 10:35;430,149;1,200
11.02.2012 10:40;430,214;0,780
11.02.2012 10:45;430,273;0,708
11.02.2012 10:50;430,330;0,684
11.02.2012 10:55;430,405;0,900
11.02.2012 11:00;430,483;0,936
11.02.2012 11:05;430,554;0,852
11.02.2012 11:10;430,616;0,744
11.02.2012 11:15;430,666;0,600
11.02.2012 11:20;430,770;1,248
11.02.2012 11:25;430,832;0,744
11.02.2012 11:30;430,990;1,896
11.02.2012 11:35;431,188;2,376
11.02.2012 11:40;431,340;1,824
11.02.2012 11:45;431,555;2,580
11.02.2012 11:50;431,775;2,640
11.02.2012 11:55;432,060;3,420
11.02.2012 12:00;432,354;3,528
11.02.2012 12:05;432,651;3,564
11.02.2012 12:10;432,949;3,576
11.02.2012 12:15;433,211;3,144
11.02.2012 12:20;433,525;3,768
11.02.2012 12:25;433,858;3,996
11.02.2012 12:30;434,181;3,876
11.02.2012 12:35;434,435;3,048
11.02.2012 12:40;434,732;3,564
11.02.2012 12:45;435,035;3,636
11.02.2012 12:50;435,314;3,348
11.02.2012 12:55;435,614;3,600
11.02.2012 13:00;435,839;2,700
11.02.2012 13:05;436,139;3,600
11.02.2012 13:10;436,410;3,252
11.02.2012 13:15;436,738;3,936
11.02.2012 13:20;437,011;3,276
11.02.2012 13:25;437,187;2,112
11.02.2012 13:30;437,501;3,768
11.02.2012 13:35;437,763;3,144
11.02.2012 13:40;437,964;2,412
11.02.2012 13:45;438,262;3,576
11.02.2012 13:50;438,556;3,528
11.02.2012 13:55;438,858;3,624
11.02.2012 14:00;439,152;3,528
11.02.2012 14:05;439,445;3,516
11.02.2012 14:10;439,724;3,348
11.02.2012 14:15;440,006;3,384
11.02.2012 14:20;440,267;3,132
11.02.2012 14:25;440,535;3,216
11.02.2012 14:30;440,800;3,180
11.02.2012 14:35;441,064;3,168
11.02.2012 14:40;441,326;3,144
11.02.2012 14:45;441,584;3,096
11.02.2012 14:50;441,836;3,024
11.02.2012 14:55;442,074;2,856
11.02.2012 15:00;442,305;2,772
