sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
;SB 5000TL-20;SB 5000TL-20
;2100530599;2100530599
;Gesamtertrag;Leistung
;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW
24.03.2012 00:00;1033,912;0,000
24.03.2012 00:05;1033,912;0,000
24.03.2012 00:10;1033,912;0,000
24.03.2012 00:15;1033,912;0,000
24.03.2012 00:20;1033,912;0,000
24.03.2012 00:25;1033,912;0,000
24.03.2012 00:30;1033,912;0,000
24.03.2012 00:35;1033,912;0,000
24.03.2012 00:40;1033,912;0,000
24.03.2012 00:45;1033,912;0,000
24.03.2012 00:50;1033,912;0,000
24.03.2012 00:55;1033,912;0,000
24.03.2012 01:00;1033,912;0,000
24.03.2012 01:05;1033,912;0,000
24.03.2012 01:10;1033,912;0,000
24.03.2012 01:15;1033,912;0,000
24.03.2012 01:20;1033,912;0,000
24.03.2012 01:25;1033,912;0,000
24.03.2012 01:30;1033,912;0,000
24.03.2012 01:35;1033,912;0,000
24.03.2012 01:40;1033,912;0,000
24.03.2012 01:45;1033,912;0,000
24.03.2012 01:50;1033,912;0,000
24.03.2012 01:55;1033,912;0,000
24.03.2012 02:00;1033,912;0,000
24.03.2012 02:05;1033,912;0,000
24.03.2012 02:10;1033,912;0,000
24.03.2012 02:15;1033,912;0,000
24.03.2012 02:20;1033,912;0,000
24.03.2012 02:25;1033,912;0,000
24.03.2012 02:30;1033,912;0,000
24.03.2012 02:35;1033,912;0,000
24.03.2012 02:40;1033,912;0,000
24.03.2012 02:45;1033,912;0,000
24.03.2012 02:50;1033,912;0,000
24.03.2012 02:55;1033,912;0,000
24.03.2012 03:00;1033,912;0,000
24.03.2012 03:05;1033,912;0,000
24.03.2012 03:10;1033,912;0,000
24.03.2012 03:15;1033,912;0,000
24.03.2012 03:20;1033,912;0,000
24.03.2012 03:25;1033,912;0,000
24.03.2012 03:30;1033,912;0,000
24.03.2012 03:35;1033,912;0,000
24.03.2012 03:40;1033,912;0,000
24.03.2012 03:45;1033,912;0,000
24.03.2012 03:50;1033,912;0,000
24.03.2012 03:55;1033,912;0,000
24.03.2012 04:00;1033,912;0,000
24.03.2012 04:05;1033,912;0,000
24.03.2012 04:10;1033,912;0,000
24.03.2012 04:15;1033,912;0,000
24.03.2012 04:20;1033,912;0,000
24.03.2012 04:25;1033,912;0,000
24.03.2012 04:30;1033,912;0,000
24.03.2012 04:35;1033,912;0,000
24.03.2012 04:40;1033,912;0,000
24.03.2012 04:45;1033,912;0,000
24.03.2012 04:50;1033,912;0,000
24.03.2012 04:55;1033,912;0,000
24.03.2012 05:00;1033,912;0,000
24.03.2012 05:05;1033,912;0,000
24.03.2012 05:10;1033,912;0,000
24.03.2012 05:15;1033,912;0,000
24.03.2012 05:20;1033,912;0,000
24.03.2012 05:25;1033,912;0,000
24.03.2012 05:30;1033,912;0,000
24.03.2012 05:35;1033,912;0,000
24.03.2012 05:40;1033,912;0,000
24.03.2012 05:45;1033,912;0,000
24.03.2012 05:50;1033,912;0,000
24.03.2012 05:55;1033,912;0,000
24.03.2012 06:00;1033,912;0,000
24.03.2012 06:05;1033,912;0,000
24.03.2012 06:10;1033,912;0,000
24.03.2012 06:15;1033,912;0,000
24.03.2012 06:20;1033,912;0,000
24.03.2012 06:25;1033,912;0,000
24.03.2012 06:30;1033,912;0,000
24.03.2012 06:35;1033,913;0,012
24.03.2012 06:40;1033,916;0,036
24.03.2012 06:45;1033,921;0,060
24.03.2012 06:50;1033,928;0,084
24.03.2012 06:55;1033,936;0,096
24.03.2012 07:00;1033,946;0,120
24.03.2012 07:05;1033,960;0,168
24.03.2012 07:10;1033,976;0,192
24.03.2012 07:15;1033,995;0,228
24.03.2012 07:20;1034,016;0,252
24.03.2012 07:25;1034,040;0,288
24.03.2012 07:30;1034,068;0,336
24.03.2012 07:35;1034,099;0,372
24.03.2012 07:40;1034,133;0,408
24.03.2012 07:45;1034,171;0,456
24.03.2012 07:50;1034,213;0,504
24.03.2012 07:55;1034,264;0,612
24.03.2012 08:00;1034,321;0,684
24.03.2012 08:05;1034,387;0,792
24.03.2012 08:10;1034,460;0,876
24.03.2012 08:15;1034,542;0,984
24.03.2012 08:20;1034,634;1,104
24.03.2012 08:25;1034,735;1,212
24.03.2012 08:30;1034,844;1,308
24.03.2012 08:35;1034,960;1,392
24.03.2012 08:40;1035,087;1,524
24.03.2012 08:45;1035,223;1,632
24.03.2012 08:50;1035,365;1,704
24.03.2012 08:55;1035,513;1,776
24.03.2012 09:00;1035,669;1,872
24.03.2012 09:05;1035,834;1,980
24.03.2012 09:10;1036,005;2,052
24.03.2012 09:15;1036,184;2,148
24.03.2012 09:20;1036,375;2,292
24.03.2012 09:25;1036,575;2,400
24.03.2012 09:30;1036,782;2,484
24.03.2012 09:35;1036,995;2,556
24.03.2012 09:40;1037,215;2,640
24.03.2012 09:45;1037,439;2,688
24.03.2012 09:50;1037,672;2,796
24.03.2012 09:55;1037,913;2,892
24.03.2012 10:00;1038,161;2,976
24.03.2012 10:05;1038,414;3,036
24.03.2012 10:10;1038,673;3,108
24.03.2012 10:15;1038,938;3,180
24.03.2012 10:20;1039,207;3,228
24.03.2012 10:25;1039,481;3,288
24.03.2012 10:30;1039,762;3,372
24.03.2012 10:35;1040,046;3,408
24.03.2012 10:40;1040,334;3,456
24.03.2012 10:45;1040,627;3,516
24.03.2012 10:50;1040,922;3,540
24.03.2012 10:55;1041,222;3,600
24.03.2012 11:00;1041,527;3,660
24.03.2012 11:05;1041,835;3,696
24.03.2012 11:10;1042,146;3,732
24.03.2012 11:15;1042,456;3,720
24.03.2012 11:20;1042,769;3,756
24.03.2012 11:25;1043,085;3,792
24.03.2012 11:30;1043,405;3,840
24.03.2012 11:35;1043,729;3,888
24.03.2012 11:40;1044,056;3,924
24.03.2012 11:45;1044,388;3,984
24.03.2012 11:50;1044,718;3,960
24.03.2012 11:55;1045,050;3,984
24.03.2012 12:00;1045,382;3,984
24.03.2012 12:05;1045,720;4,056
24.03.2012 12:10;1046,061;4,092
24.03.2012 12:15;1046,408;4,164
24.03.2012 12:20;1046,754;4,152
24.03.2012 12:25;1047,096;4,104
24.03.2012 12:30;1047,439;4,116
24.03.2012 12:35;1047,783;4,128
24.03.2012 12:40;1048,121;4,056
24.03.2012 12:45;1048,459;4,056
24.03.2012 12:50;1048,795;4,032
24.03.2012 12:55;1049,137;4,104
24.03.2012 13:00;1049,465;3,936
24.03.2012 13:05;1049,806;4,092
24.03.2012 13:10;1050,126;3,840
24.03.2012 13:15;1050,448;3,864
24.03.2012 13:20;1050,677;2,748
24.03.2012 13:25;1051,010;3,996
24.03.2012 13:30;1051,197;2,244
24.03.2012 13:35;1051,489;3,504
24.03.2012 13:40;1051,842;4,236
24.03.2012 13:45;1052,186;4,128
24.03.2012 13:50;1052,357;2,052
24.03.2012 13:55;1052,498;1,692
24.03.2012 14:00;1052,818;3,840
24.03.2012 14:05;1053,151;3,996
24.03.2012 14:10;1053,478;3,924
24.03.2012 14:15;1053,811;3,996
