sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
07.04.2012 14:20;1331,458;0,780
07.04.2012 14:25;1331,507;0,588
07.04.2012 14:30;1331,570;0,756
07.04.2012 14:35;1331,653;0,996
07.04.2012 14:40;1331,747;1,128
07.04.2012 14:45;1331,807;0,720
07.04.2012 14:50;1331,855;0,576
07.04.2012 14:55;1331,914;0,708
07.04.2012 15:00;1331,972;0,696
07.04.2012 15:05;1332,022;0,600
07.04.2012 15:10;1332,071;0,588
07.04.2012 15:15;1332,124;0,636
07.04.2012 15:20;1332,219;1,140
07.04.2012 15:25;1332,491;3,264
07.04.2012 15:30;1332,879;4,656
07.04.2012 15:35;1333,199;3,840
07.04.2012 15:40;1333,318;1,428
07.04.2012 15:45;1333,397;0,948
07.04.2012 15:50;1333,485;1,056
07.04.2012 15:55;1333,546;0,732
07.04.2012 16:00;1333,616;0,840
07.04.2012 16:05;1333,701;1,020
07.04.2012 16:10;1333,790;1,068
07.04.2012 16:15;1333,901;1,332
07.04.2012 16:20;1334,016;1,380
07.04.2012 16:25;1334,143;1,524
07.04.2012 16:30;1334,252;1,308
07.04.2012 16:35;1334,326;0,888
07.04.2012 16:40;1334,412;1,032
07.04.2012 16:45;1334,501;1,068
07.04.2012 16:50;1334,584;0,996
07.04.2012 16:55;1334,667;0,996
07.04.2012 17:00;1334,718;0,612
07.04.2012 17:05;1334,757;0,468
07.04.2012 17:10;1334,810;0,636
07.04.2012 17:15;1334,869;0,708
07.04.2012 17:20;1334,935;0,792
07.04.2012 17:25;1335,032;1,164
07.04.2012 17:30;1335,209;2,124
07.04.2012 17:35;1335,392;2,196
07.04.2012 17:40;1335,526;1,608
07.04.2012 17:45;1335,636;1,320
07.04.2012 17:50;1335,722;1,032
07.04.2012 17:55;1335,792;0,840
07.04.2012 18:00;1335,841;0,588
07.04.2012 18:05;1335,900;0,708
07.04.2012 18:10;1335,964;0,768
07.04.2012 18:15;1336,021;0,684
07.04.2012 18:20;1336,066;0,540
07.04.2012 18:25;1336,109;0,516
07.04.2012 18:30;1336,148;0,468
07.04.2012 18:35;1336,179;0,372
07.04.2012 18:40;1336,209;0,360
07.04.2012 18:45;1336,232;0,276
07.04.2012 18:50;1336,250;0,216
07.04.2012 18:55;1336,261;0,132
07.04.2012 19:00;1336,270;0,108
07.04.2012 19:05;1336,277;0,084
07.04.2012 19:10;1336,284;0,084
07.04.2012 19:15;1336,289;0,060
07.04.2012 19:20;1336,293;0,048
07.04.2012 19:25;1336,296;0,036
07.04.2012 19:30;1336,299;0,036
07.04.2012 19:35;1336,300;0,012
07.04.2012 19:40;1336,301;0,012
07.04.2012 19:45;1336,302;0,012
07.04.2012 19:50;1336,302;0,000
07.04.2012 19:55;1336,302;0,000
07.04.2012 20:00;1336,302;0,000
07.04.2012 20:05;1336,302;0,000
07.04.2012 20:10;1336,302;0,000
07.04.2012 20:15;1336,302;0,000
07.04.2012 20:20;1336,302;0,000
07.04.2012 20:25;1336,302;0,000
07.04.2012 20:30;1336,302;0,000
07.04.2012 20:35;1336,302;0,000
07.04.2012 20:40;1336,302;0,000
07.04.2012 20:45;1336,302;0,000
07.04.2012 20:50;1336,302;0,000
07.04.2012 20:55;1336,302;0,000
07.04.2012 21:00;1336,302;0,000
07.04.2012 21:05;1336,302;0,000
07.04.2012 21:10;1336,302;0,000
07.04.2012 21:15;1336,302;0,000
07.04.2012 21:20;1336,302;0,000
07.04.2012 21:25;1336,302;0,000
07.04.2012 21:30;1336,302;0,000
07.04.2012 21:35;1336,302;0,000
07.04.2012 21:40;1336,302;0,000
07.04.2012 21:45;1336,302;0,000
07.04.2012 21:50;1336,302;0,000
07.04.2012 21:55;1336,302;0,000
07.04.2012 22:00;1336,302;0,000
07.04.2012 22:05;1336,302;0,000
07.04.2012 22:10;1336,302;0,000
07.04.2012 22:15;1336,302;0,000
07.04.2012 22:20;1336,302;0,000
07.04.2012 22:25;1336,302;0,000
07.04.2012 22:30;1336,302;0,000
07.04.2012 22:35;1336,302;0,000
07.04.2012 22:40;1336,302;0,000
07.04.2012 22:45;1336,302;0,000
07.04.2012 22:50;1336,302;0,000
07.04.2012 22:55;1336,302;0,000
07.04.2012 23:00;1336,302;0,000
07.04.2012 23:05;1336,302;0,000
07.04.2012 23:10;1336,302;0,000
07.04.2012 23:15;1336,302;0,000
07.04.2012 23:20;1336,302;0,000
07.04.2012 23:25;1336,302;0,000
07.04.2012 23:30;1336,302;0,000
07.04.2012 23:35;1336,302;0,000
07.04.2012 23:40;1336,302;0,000
07.04.2012 23:45;1336,302;0,000
07.04.2012 23:50;1336,302;0,000
07.04.2012 23:55;1336,302;0,000
