sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
;SB 5000TL-20;SB 5000TL-20
;2100530599;2100530599
;Gesamtertrag;Leistung
;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW
16.03.2012 00:00;848,153;0,000
16.03.2012 00:05;848,153;0,000
16.03.2012 00:10;848,153;0,000
16.03.2012 00:15;848,153;0,000
16.03.2012 00:20;848,153;0,000
16.03.2012 00:25;848,153;0,000
16.03.2012 00:30;848,153;0,000
16.03.2012 00:35;848,153;0,000
16.03.2012 00:40;848,153;0,000
16.03.2012 00:45;848,153;0,000
16.03.2012 00:50;848,153;0,000
16.03.2012 00:55;848,153;0,000
16.03.2012 01:00;848,153;0,000
16.03.2012 01:05;848,153;0,000
16.03.2012 01:10;848,153;0,000
16.03.2012 01:15;848,153;0,000
16.03.2012 01:20;848,153;0,000
16.03.2012 01:25;848,153;0,000
16.03.2012 01:30;848,153;0,000
16.03.2012 01:35;848,153;0,000
16.03.2012 01:40;848,153;0,000
16.03.2012 01:45;848,153;0,000
16.03.2012 01:50;848,153;0,000
16.03.2012 01:55;848,153;0,000
16.03.2012 02:00;848,153;0,000
16.03.2012 02:05;848,153;0,000
16.03.2012 02:10;848,153;0,000
16.03.2012 02:15;848,153;0,000
16.03.2012 02:20;848,153;0,000
16.03.2012 02:25;848,153;0,000
16.03.2012 02:30;848,153;0,000
16.03.2012 02:35;848,153;0,000
16.03.2012 02:40;848,153;0,000
16.03.2012 02:45;848,153;0,000
16.03.2012 02:50;848,153;0,000
16.03.2012 02:55;848,153;0,000
16.03.2012 03:00;848,153;0,000
16.03.2012 03:05;848,153;0,000
16.03.2012 03:10;848,153;0,000
16.03.2012 03:15;848,153;0,000
16.03.2012 03:20;848,153;0,000
16.03.2012 03:25;848,153;0,000
16.03.2012 03:30;848,153;0,000
16.03.2012 03:35;848,153;0,000
16.03.2012 03:40;848,153;0,000
16.03.2012 03:45;848,153;0,000
16.03.2012 03:50;848,153;0,000
16.03.2012 03:55;848,153;0,000
16.03.2012 04:00;848,153;0,000
16.03.2012 04:05;848,153;0,000
16.03.2012 04:10;848,153;0,000
16.03.2012 04:15;848,153;0,000
16.03.2012 04:20;848,153;0,000
16.03.2012 04:25;848,153;0,000
16.03.2012 04:30;848,153;0,000
16.03.2012 04:35;848,153;0,000
16.03.2012 04:40;848,153;0,000
16.03.2012 04:45;848,153;0,000
16.03.2012 04:50;848,153;0,000
16.03.2012 04:55;848,153;0,000
16.03.2012 05:00;848,153;0,000
16.03.2012 05:05;848,153;0,000
16.03.2012 05:10;848,153;0,000
16.03.2012 05:15;848,153;0,000
16.03.2012 05:20;848,153;0,000
16.03.2012 05:25;848,153;0,000
16.03.2012 05:30;848,153;0,000
16.03.2012 05:35;848,153;0,000
16.03.2012 05:40;848,153;0,000
16.03.2012 05:45;848,153;0,000
16.03.2012 05:50;848,153;0,000
16.03.2012 05:55;848,153;0,000
16.03.2012 06:00;848,153;0,000
16.03.2012 06:05;848,153;0,000
16.03.2012 06:10;848,153;0,000
16.03.2012 06:15;848,153;0,000
16.03.2012 06:20;848,153;0,000
16.03.2012 06:25;848,153;0,000
16.03.2012 06:30;848,153;0,000
16.03.2012 06:35;848,153;0,000
16.03.2012 06:40;848,153;0,000
16.03.2012 06:45;848,153;0,000
16.03.2012 06:50;848,154;0,012
16.03.2012 06:55;848,157;0,036
16.03.2012 07:00;848,161;0,048
16.03.2012 07:05;848,167;0,072
16.03.2012 07:10;848,173;0,072
16.03.2012 07:15;848,181;0,096
16.03.2012 07:20;848,193;0,144
16.03.2012 07:25;848,209;0,192
16.03.2012 07:30;848,227;0,216
16.03.2012 07:35;848,247;0,240
16.03.2012 07:40;848,270;0,276
16.03.2012 07:45;848,302;0,384
16.03.2012 07:50;848,343;0,492
16.03.2012 07:55;848,392;0,588
16.03.2012 08:00;848,453;0,732
16.03.2012 08:05;848,523;0,840
16.03.2012 08:10;848,606;0,996
16.03.2012 08:15;848,697;1,092
16.03.2012 08:20;848,801;1,248
16.03.2012 08:25;848,916;1,380
16.03.2012 08:30;849,040;1,488
16.03.2012 08:35;849,175;1,620
16.03.2012 08:40;849,320;1,740
16.03.2012 08:45;849,476;1,872
16.03.2012 08:50;849,640;1,968
16.03.2012 08:55;849,812;2,064
16.03.2012 09:00;849,994;2,184
16.03.2012 09:05;850,187;2,316
16.03.2012 09:10;850,386;2,388
16.03.2012 09:15;850,593;2,484
16.03.2012 09:20;850,810;2,604
16.03.2012 09:25;851,034;2,688
16.03.2012 09:30;851,266;2,784
16.03.2012 09:35;851,503;2,844
16.03.2012 09:40;851,746;2,916
16.03.2012 09:45;851,996;3,000
16.03.2012 09:50;852,251;3,060
16.03.2012 09:55;852,513;3,144
16.03.2012 10:00;852,780;3,204
16.03.2012 10:05;853,052;3,264
16.03.2012 10:10;853,328;3,312
16.03.2012 10:15;853,610;3,384
16.03.2012 10:20;853,897;3,444
16.03.2012 10:25;854,188;3,492
16.03.2012 10:30;854,484;3,552
16.03.2012 10:35;854,784;3,600
16.03.2012 10:40;855,090;3,672
16.03.2012 10:45;855,399;3,708
16.03.2012 10:50;855,710;3,732
16.03.2012 10:55;856,025;3,780
16.03.2012 11:00;856,344;3,828
16.03.2012 11:05;856,667;3,876
16.03.2012 11:10;856,995;3,936
16.03.2012 11:15;857,325;3,960
16.03.2012 11:20;857,654;3,948
16.03.2012 11:25;857,985;3,972
16.03.2012 11:30;858,322;4,044
16.03.2012 11:35;858,662;4,080
16.03.2012 11:40;859,005;4,116
16.03.2012 11:45;859,352;4,164
16.03.2012 11:50;859,700;4,176
16.03.2012 11:55;860,046;4,152
16.03.2012 12:00;860,396;4,200
16.03.2012 12:05;860,746;4,200
16.03.2012 12:10;861,099;4,236
16.03.2012 12:15;861,452;4,236
16.03.2012 12:20;861,806;4,248
16.03.2012 12:25;862,159;4,236
16.03.2012 12:30;862,512;4,236
16.03.2012 12:35;862,862;4,200
16.03.2012 12:40;863,212;4,200
16.03.2012 12:45;863,561;4,188
16.03.2012 12:50;863,907;4,152
16.03.2012 12:55;864,252;4,140
16.03.2012 13:00;864,597;4,140
16.03.2012 13:05;864,945;4,176
16.03.2012 13:10;865,288;4,116
16.03.2012 13:15;865,628;4,080
16.03.2012 13:20;865,968;4,080
16.03.2012 13:25;866,300;3,984
16.03.2012 13:30;866,632;3,984
16.03.2012 13:35;866,959;3,924
16.03.2012 13:40;867,285;3,912
16.03.2012 13:45;867,609;3,888
16.03.2012 13:50;867,928;3,828
16.03.2012 13:55;868,243;3,780
16.03.2012 14:00;868,554;3,732
16.03.2012 14:05;868,861;3,684
16.03.2012 14:10;869,166;3,660
16.03.2012 14:15;869,466;3,600
16.03.2012 14:20;869,763;3,564
16.03.2012 14:25;870,056;3,516
16.03.2012 14:30;870,347;3,492
16.03.2012 14:35;870,635;3,456
16.03.2012 14:40;870,920;3,420
16.03.2012 14:45;871,201;3,372
16.03.2012 14:50;871,479;3,336
16.03.2012 14:55;871,748;3,228
16.03.2012 15:00;872,010;3,144
