sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
;SB 5000TL-20;SB 5000TL-20
;2100530599;2100530599
;Gesamtertrag;Leistung
;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW
15.12.2011 00:00;51,685;0,000
15.12.2011 00:05;51,685;0,000
15.12.2011 00:10;51,685;0,000
15.12.2011 00:15;51,685;0,000
15.12.2011 00:20;51,685;0,000
15.12.2011 00:25;51,685;0,000
15.12.2011 00:30;51,685;0,000
15.12.2011 00:35;51,685;0,000
15.12.2011 00:40;51,685;0,000
15.12.2011 00:45;51,685;0,000
15.12.2011 00:50;51,685;0,000
15.12.2011 00:55;51,685;0,000
15.12.2011 01:00;51,685;0,000
15.12.2011 01:05;51,685;0,000
15.12.2011 01:10;51,685;0,000
15.12.2011 01:15;51,685;0,000
15.12.2011 01:20;51,685;0,000
15.12.2011 01:25;51,685;0,000
15.12.2011 01:30;51,685;0,000
15.12.2011 01:35;51,685;0,000
15.12.2011 01:40;51,685;0,000
15.12.2011 01:45;51,685;0,000
15.12.2011 01:50;51,685;0,000
15.12.2011 01:55;51,685;0,000
15.12.2011 02:00;51,685;0,000
15.12.2011 02:05;51,685;0,000
15.12.2011 02:10;51,685;0,000
15.12.2011 02:15;51,685;0,000
15.12.2011 02:20;51,685;0,000
15.12.2011 02:25;51,685;0,000
15.12.2011 02:30;51,685;0,000
15.12.2011 02:35;51,685;0,000
15.12.2011 02:40;51,685;0,000
15.12.2011 02:45;51,685;0,000
15.12.2011 02:50;51,685;0,000
15.12.2011 02:55;51,685;0,000
15.12.2011 03:00;51,685;0,000
15.12.2011 03:05;51,685;0,000
15.12.2011 03:10;51,685;0,000
15.12.2011 03:15;51,685;0,000
15.12.2011 03:20;51,685;0,000
15.12.2011 03:25;51,685;0,000
15.12.2011 03:30;51,685;0,000
15.12.2011 03:35;51,685;0,000
15.12.2011 03:40;51,685;0,000
15.12.2011 03:45;51,685;0,000
15.12.2011 03:50;51,685;0,000
15.12.2011 03:55;51,685;0,000
15.12.2011 04:00;51,685;0,000
15.12.2011 04:05;51,685;0,000
15.12.2011 04:10;51,685;0,000
15.12.2011 04:15;51,685;0,000
15.12.2011 04:20;51,685;0,000
15.12.2011 04:25;51,685;0,000
15.12.2011 04:30;51,685;0,000
15.12.2011 04:35;51,685;0,000
15.12.2011 04:40;51,685;0,000
15.12.2011 04:45;51,685;0,000
15.12.2011 04:50;51,685;0,000
15.12.2011 04:55;51,685;0,000
15.12.2011 05:00;51,685;0,000
15.12.2011 05:05;51,685;0,000
15.12.2011 05:10;51,685;0,000
15.12.2011 05:15;51,685;0,000
15.12.2011 05:20;51,685;0,000
15.12.2011 05:25;51,685;0,000
15.12.2011 05:30;51,685;0,000
15.12.2011 05:35;51,685;0,000
15.12.2011 05:40;51,685;0,000
15.12.2011 05:45;51,685;0,000
15.12.2011 05:50;51,685;0,000
15.12.2011 05:55;51,685;0,000
15.12.2011 06:00;51,685;0,000
15.12.2011 06:05;51,685;0,000
15.12.2011 06:10;51,685;0,000
15.12.2011 06:15;51,685;0,000
15.12.2011 06:20;51,685;0,000
15.12.2011 06:25;51,685;0,000
15.12.2011 06:30;51,685;0,000
15.12.2011 06:35;51,685;0,000
15.12.2011 06:40;51,685;0,000
15.12.2011 06:45;51,685;0,000
15.12.2011 06:50;51,685;0,000
15.12.2011 06:55;51,685;0,000
15.12.2011 07:00;51,685;0,000
15.12.2011 07:05;51,685;0,000
15.12.2011 07:10;51,685;0,000
15.12.2011 07:15;51,685;0,000
15.12.2011 07:20;51,685;0,000
15.12.2011 07:25;51,685;0,000
15.12.2011 07:30;51,685;0,000
15.12.2011 07:35;51,685;0,000
15.12.2011 07:40;51,685;0,000
15.12.2011 07:45;51,685;0,000
15.12.2011 07:50;51,685;0,000
15.12.2011 07:55;51,685;0,000
15.12.2011 08:00;51,685;0,000
15.12.2011 08:05;51,685;0,000
15.12.2011 08:10;51,685;0,000
15.12.2011 08:15;51,685;0,000
15.12.2011 08:20;51,685;0,000
15.12.2011 08:25;51,685;0,000
15.12.2011 08:30;51,686;0,012
15.12.2011 08:35;51,689;0,036
15.12.2011 08:40;51,694;0,060
15.12.2011 08:45;51,701;0,084
15.12.2011 08:50;51,711;0,120
15.12.2011 08:55;51,723;0,144
15.12.2011 09:00;51,737;0,168
15.12.2011 09:05;51,752;0,180
15.12.2011 09:10;51,767;0,180
15.12.2011 09:15;51,784;0,204
15.12.2011 09:20;51,803;0,228
15.12.2011 09:25;51,824;0,252
15.12.2011 09:30;51,847;0,276
15.12.2011 09:35;51,873;0,312
15.12.2011 09:40;51,900;0,324
15.12.2011 09:45;51,930;0,360
15.12.2011 09:50;51,962;0,384
15.12.2011 09:55;51,995;0,396
15.12.2011 10:00;52,033;0,456
15.12.2011 10:05;52,069;0,432
15.12.2011 10:10;52,107;0,456
15.12.2011 10:15;52,146;0,468
15.12.2011 10:20;52,176;0,360
15.12.2011 10:25;52,206;0,360
15.12.2011 10:30;52,226;0,240
15.12.2011 10:35;52,240;0,168
15.12.2011 10:40;52,252;0,144
15.12.2011 10:45;52,261;0,108
15.12.2011 10:50;52,270;0,108
15.12.2011 10:55;52,281;0,132
15.12.2011 11:00;52,303;0,264
15.12.2011 11:05;52,317;0,168
15.12.2011 11:10;52,345;0,336
15.12.2011 11:15;52,391;0,552
15.12.2011 11:20;52,445;0,648
15.12.2011 11:25;52,509;0,768
15.12.2011 11:30;52,574;0,780
15.12.2011 11:35;52,635;0,732
15.12.2011 11:40;52,690;0,660
15.12.2011 11:45;52,742;0,624
15.12.2011 11:50;52,791;0,588
15.12.2011 11:55;52,840;0,588
15.12.2011 12:00;52,895;0,660
15.12.2011 12:05;52,968;0,876
15.12.2011 12:10;53,057;1,068
15.12.2011 12:15;53,159;1,224
15.12.2011 12:20;53,224;0,780
15.12.2011 12:25;53,264;0,480
15.12.2011 12:30;53,302;0,456
15.12.2011 12:35;53,383;0,972
15.12.2011 12:40;53,519;1,632
15.12.2011 12:45;53,617;1,176
15.12.2011 12:50;53,746;1,548
15.12.2011 12:55;53,836;1,080
15.12.2011 13:00;53,962;1,512
15.12.2011 13:05;54,109;1,764
15.12.2011 13:10;54,261;1,824
15.12.2011 13:15;54,373;1,344
15.12.2011 13:20;54,465;1,104
15.12.2011 13:25;54,538;0,876
15.12.2011 13:30;54,588;0,600
15.12.2011 13:35;54,622;0,408
15.12.2011 13:40;54,641;0,228
15.12.2011 13:45;54,666;0,300
15.12.2011 13:50;54,711;0,540
15.12.2011 13:55;54,765;0,648
15.12.2011 14:00;54,812;0,564
15.12.2011 14:05;54,860;0,576
15.12.2011 14:10;54,908;0,576
15.12.2011 14:15;54,961;0,636
15.12.2011 14:20;55,000;0,468
15.12.2011 14:25;55,031;0,372
15.12.2011 14:30;55,063;0,384
15.12.2011 14:35;55,094;0,372
15.12.2011 14:40;55,124;0,360
15.12.2011 14:45;55,154;0,360
15.12.2011 14:50;55,181;0,324
15.12.2011 14:55;55,205;0,288
15.12.2011 15:00;55,224;0,228
