sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
29.12.2011 13:35:00;94,590;0,540
29.12.2011 13:40:00;94,626;0,432
29.12.2011 13:45:00;94,657;0,372
29.12.2011 13:50:00;94,678;0,252
29.12.2011 13:55:00;94,692;0,168
29.12.2011 14:00:00;94,702;0,120
29.12.2011 14:05:00;94,707;0,060
29.12.2011 14:10:00;94,713;0,072
29.12.2011 14:15:00;94,717;0,048
29.12.2011 14:20:00;94,718;0,012
29.12.2011 14:25:00;94,727;0,108
29.12.2011 14:30:00;94,747;0,240
29.12.2011 14:35:00;94,784;0,444
29.12.2011 14:40:00;94,904;1,440
29.12.2011 14:45:00;95,059;1,860
29.12.2011 14:50:00;95,105;0,552
29.12.2011 14:55:00;95,178;0,876
29.12.2011 15:00:00;95,236;0,696
29.12.2011 15:05:00;95,303;0,804
29.12.2011 15:10:00;95,361;0,696
29.12.2011 15:15:00;95,419;0,696
29.12.2011 15:20:00;95,461;0,504
29.12.2011 15:25:00;95,492;0,372
29.12.2011 15:30:00;95,518;0,312
29.12.2011 15:35:00;95,539;0,252
29.12.2011 15:40:00;95,555;0,192
29.12.2011 15:45:00;95,564;0,108
29.12.2011 15:50:00;95,570;0,072
29.12.2011 15:55:00;95,577;0,084
29.12.2011 16:00:00;95,585;0,096
29.12.2011 16:05:00;95,591;0,072
29.12.2011 16:10:00;95,596;0,060
29.12.2011 16:15:00;95,601;0,060
29.12.2011 16:20:00;95,606;0,060
29.12.2011 16:25:00;95,609;0,036
29.12.2011 16:30:00;95,611;0,024
29.12.2011 16:35:00;95,611;0,000
29.12.2011 16:40:00;95,611;0,000
29.12.2011 16:45:00;95,611;0,000
29.12.2011 16:50:00;95,611;0,000
29.12.2011 16:55:00;95,611;0,000
29.12.2011 17:00:00;95,611;0,000
29.12.2011 17:05:00;95,611;0,000
29.12.2011 17:10:00;95,611;0,000
29.12.2011 17:15:00;95,611;0,000
29.12.2011 17:20:00;95,611;0,000
29.12.2011 17:25:00;95,611;0,000
29.12.2011 17:30:00;95,611;0,000
29.12.2011 17:35:00;95,611;0,000
29.12.2011 17:40:00;95,611;0,000
29.12.2011 17:45:00;95,611;0,000
29.12.2011 17:50:00;95,611;0,000
29.12.2011 17:55:00;95,611;0,000
29.12.2011 18:00:00;95,611;0,000
29.12.2011 18:05:00;95,611;0,000
29.12.2011 18:10:00;95,611;0,000
29.12.2011 18:15:00;95,611;0,000
29.12.2011 18:20:00;95,611;0,000
29.12.2011 18:25:00;95,611;0,000
29.12.2011 18:30:00;95,611;0,000
29.12.2011 18:35:00;95,611;0,000
29.12.2011 18:40:00;95,611;0,000
29.12.2011 18:45:00;95,611;0,000
29.12.2011 18:50:00;95,611;0,000
29.12.2011 18:55:00;95,611;0,000
29.12.2011 19:00:00;95,611;0,000
29.12.2011 19:05:00;95,611;0,000
29.12.2011 19:10:00;95,611;0,000
29.12.2011 19:15:00;95,611;0,000
29.12.2011 19:20:00;95,611;0,000
29.12.2011 19:25:00;95,611;0,000
29.12.2011 19:30:00;95,611;0,000
29.12.2011 19:35:00;95,611;0,000
29.12.2011 19:40:00;95,611;0,000
29.12.2011 19:45:00;95,611;0,000
29.12.2011 19:50:00;95,611;0,000
29.12.2011 19:55:00;95,611;0,000
29.12.2011 20:00:00;95,611;0,000
29.12.2011 20:05:00;95,611;0,000
29.12.2011 20:10:00;95,611;0,000
29.12.2011 20:15:00;95,611;0,000
29.12.2011 20:20:00;95,611;0,000
29.12.2011 20:25:00;95,611;0,000
29.12.2011 20:30:00;95,611;0,000
29.12.2011 20:35:00;95,611;0,000
29.12.2011 20:40:00;95,611;0,000
29.12.2011 20:45:00;95,611;0,000
29.12.2011 20:50:00;95,611;0,000
29.12.2011 20:55:00;95,611;0,000
29.12.2011 21:00:00;95,611;0,000
29.12.2011 21:05:00;95,611;0,000
29.12.2011 21:10:00;95,611;0,000
29.12.2011 21:15:00;95,611;0,000
29.12.2011 21:20:00;95,611;0,000
29.12.2011 21:25:00;95,611;0,000
29.12.2011 21:30:00;95,611;0,000
29.12.2011 21:35:00;95,611;0,000
29.12.2011 21:40:00;95,611;0,000
29.12.2011 21:45:00;95,611;0,000
29.12.2011 21:50:00;95,611;0,000
29.12.2011 21:55:00;95,611;0,000
29.12.2011 22:00:00;95,611;0,000
29.12.2011 22:05:00;95,611;0,000
29.12.2011 22:10:00;95,611;0,000
29.12.2011 22:15:00;95,611;0,000
29.12.2011 22:20:00;95,611;0,000
29.12.2011 22:25:00;95,611;0,000
29.12.2011 22:30:00;95,611;0,000
29.12.2011 22:35:00;95,611;0,000
29.12.2011 22:40:00;95,611;0,000
29.12.2011 22:45:00;95,611;0,000
29.12.2011 22:50:00;95,611;0,000
29.12.2011 22:55:00;95,611;0,000
29.12.2011 23:00:00;95,611;0,000
29.12.2011 23:05:00;95,611;0,000
29.12.2011 23:10:00;95,611;0,000
29.12.2011 23:15:00;95,611;0,000
29.12.2011 23:20:00;95,611;0,000
29.12.2011 23:25:00;95,611;0,000
29.12.2011 23:30:00;95,611;0,000
29.12.2011 23:35:00;95,611;0,000
29.12.2011 23:40:00;95,611;0,000
29.12.2011 23:45:00;95,611;0,000
29.12.2011 23:50:00;95,611;0,000
29.12.2011 23:55:00;95,611;0,000
