sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
;SB 5000TL-20;SB 5000TL-20
;2100530599;2100530599
;Gesamtertrag;Leistung
;Counter;Analog
dd.MM.yyyy HH:mm;kWh;kW
01.02.2012 00:00;295,523;0,000
01.02.2012 00:05;295,523;0,000
01.02.2012 00:10;295,523;0,000
01.02.2012 00:15;295,523;0,000
01.02.2012 00:20;295,523;0,000
01.02.2012 00:25;295,523;0,000
01.02.2012 00:30;295,523;0,000
01.02.2012 00:35;295,523;0,000
01.02.2012 00:40;295,523;0,000
01.02.2012 00:45;295,523;0,000
01.02.2012 00:50;295,523;0,000
01.02.2012 00:55;295,523;0,000
01.02.2012 01:00;295,523;0,000
01.02.2012 01:05;295,523;0,000
01.02.2012 01:10;295,523;0,000
01.02.2012 01:15;295,523;0,000
01.02.2012 01:20;295,523;0,000
01.02.2012 01:25;295,523;0,000
01.02.2012 01:30;295,523;0,000
01.02.2012 01:35;295,523;0,000
01.02.2012 01:40;295,523;0,000
01.02.2012 01:45;295,523;0,000
01.02.2012 01:50;295,523;0,000
01.02.2012 01:55;295,523;0,000
01.02.2012 02:00;295,523;0,000
01.02.2012 02:05;295,523;0,000
01.02.2012 02:10;295,523;0,000
01.02.2012 02:15;295,523;0,000
01.02.2012 02:20;295,523;0,000
01.02.2012 02:25;295,523;0,000
01.02.2012 02:30;295,523;0,000
01.02.2012 02:35;295,523;0,000
01.02.2012 02:40;295,523;0,000
01.02.2012 02:45;295,523;0,000
01.02.2012 02:50;295,523;0,000
01.02.2012 02:55;295,523;0,000
01.02.2012 03:00;295,523;0,000
01.02.2012 03:05;295,523;0,000
01.02.2012 03:10;295,523;0,000
01.02.2012 03:15;295,523;0,000
01.02.2012 03:20;295,523;0,000
01.02.2012 03:25;295,523;0,000
01.02.2012 03:30;295,523;0,000
01.02.2012 03:35;295,523;0,000
01.02.2012 03:40;295,523;0,000
01.02.2012 03:45;295,523;0,000
01.02.2012 03:50;295,523;0,000
01.02.2012 03:55;295,523;0,000
01.02.2012 04:00;295,523;0,000
01.02.2012 04:05;295,523;0,000
01.02.2012 04:10;295,523;0,000
01.02.2012 04:15;295,523;0,000
01.02.2012 04:20;295,523;0,000
01.02.2012 04:25;295,523;0,000
01.02.2012 04:30;295,523;0,000
01.02.2012 04:35;295,523;0,000
01.02.2012 04:40;295,523;0,000
01.02.2012 04:45;295,523;0,000
01.02.2012 04:50;295,523;0,000
01.02.2012 04:55;295,523;0,000
01.02.2012 05:00;295,523;0,000
01.02.2012 05:05;295,523;0,000
01.02.2012 05:10;295,523;0,000
01.02.2012 05:15;295,523;0,000
01.02.2012 05:20;295,523;0,000
01.02.2012 05:25;295,523;0,000
01.02.2012 05:30;295,523;0,000
01.02.2012 05:35;295,523;0,000
01.02.2012 05:40;295,523;0,000
01.02.2012 05:45;295,523;0,000
01.02.2012 05:50;295,523;0,000
01.02.2012 05:55;295,523;0,000
01.02.2012 06:00;295,523;0,000
01.02.2012 06:05;295,523;0,000
01.02.2012 06:10;295,523;0,000
01.02.2012 06:15;295,523;0,000
01.02.2012 06:20;295,523;0,000
01.02.2012 06:25;295,523;0,000
01.02.2012 06:30;295,523;0,000
01.02.2012 06:35;295,523;0,000
01.02.2012 06:40;295,523;0,000
01.02.2012 06:45;295,523;0,000
01.02.2012 06:50;295,523;0,000
01.02.2012 06:55;295,523;0,000
01.02.2012 07:00;295,523;0,000
01.02.2012 07:05;295,523;0,000
01.02.2012 07:10;295,523;0,000
01.02.2012 07:15;295,523;0,000
01.02.2012 07:20;295,523;0,000
01.02.2012 07:25;295,523;0,000
01.02.2012 07:30;295,523;0,000
01.02.2012 07:35;295,523;0,000
01.02.2012 07:40;295,523;0,000
01.02.2012 07:45;295,523;0,000
01.02.2012 07:50;295,523;0,000
01.02.2012 07:55;295,523;0,000
01.02.2012 08:00;295,523;0,000
01.02.2012 08:05;295,523;0,000
01.02.2012 08:10;295,523;0,000
01.02.2012 08:15;295,524;0,012
01.02.2012 08:20;295,526;0,024
01.02.2012 08:25;295,529;0,036
01.02.2012 08:30;295,534;0,060
01.02.2012 08:35;295,540;0,072
01.02.2012 08:40;295,548;0,096
01.02.2012 08:45;295,560;0,144
01.02.2012 08:50;295,574;0,168
01.02.2012 08:55;295,604;0,360
01.02.2012 09:00;295,643;0,468
01.02.2012 09:05;295,687;0,528
01.02.2012 09:10;295,735;0,576
01.02.2012 09:15;295,789;0,648
01.02.2012 09:20;295,851;0,744
01.02.2012 09:25;295,934;0,996
01.02.2012 09:30;296,031;1,164
01.02.2012 09:35;296,135;1,248
01.02.2012 09:40;296,247;1,344
01.02.2012 09:45;296,368;1,452
01.02.2012 09:50;296,493;1,500
01.02.2012 09:55;296,625;1,584
01.02.2012 10:00;296,763;1,656
01.02.2012 10:05;296,907;1,728
01.02.2012 10:10;297,061;1,848
01.02.2012 10:15;297,219;1,896
01.02.2012 10:20;297,382;1,956
01.02.2012 10:25;297,550;2,016
01.02.2012 10:30;297,724;2,088
01.02.2012 10:35;297,900;2,112
01.02.2012 10:40;298,077;2,124
01.02.2012 10:45;298,262;2,220
01.02.2012 10:50;298,454;2,304
01.02.2012 10:55;298,654;2,400
01.02.2012 11:00;298,857;2,436
01.02.2012 11:05;299,064;2,484
01.02.2012 11:10;299,277;2,556
01.02.2012 11:15;299,492;2,580
01.02.2012 11:20;299,711;2,628
01.02.2012 11:25;299,933;2,664
01.02.2012 11:30;300,154;2,652
01.02.2012 11:35;300,376;2,664
01.02.2012 11:40;300,599;2,676
01.02.2012 11:45;300,826;2,724
01.02.2012 11:50;301,053;2,724
01.02.2012 11:55;301,281;2,736
01.02.2012 12:00;301,513;2,784
01.02.2012 12:05;301,748;2,820
01.02.2012 12:10;301,982;2,808
01.02.2012 12:15;302,213;2,772
01.02.2012 12:20;302,449;2,832
01.02.2012 12:25;302,685;2,832
01.02.2012 12:30;302,921;2,832
01.02.2012 12:35;303,155;2,808
01.02.2012 12:40;303,386;2,772
01.02.2012 12:45;303,620;2,808
01.02.2012 12:50;303,855;2,820
01.02.2012 12:55;304,094;2,868
01.02.2012 13:00;304,331;2,844
01.02.2012 13:05;304,563;2,784
01.02.2012 13:10;304,789;2,712
01.02.2012 13:15;305,020;2,772
01.02.2012 13:20;305,248;2,736
01.02.2012 13:25;305,462;2,568
01.02.2012 13:30;305,665;2,436
01.02.2012 13:35;305,882;2,604
01.02.2012 13:40;306,071;2,268
01.02.2012 13:45;306,294;2,676
01.02.2012 13:50;306,514;2,640
01.02.2012 13:55;306,739;2,700
01.02.2012 14:00;306,959;2,640
01.02.2012 14:05;307,174;2,580
01.02.2012 14:10;307,385;2,532
01.02.2012 14:15;307,592;2,484
01.02.2012 14:20;307,796;2,448
01.02.2012 14:25;307,997;2,412
01.02.2012 14:30;308,191;2,328
01.02.2012 14:35;308,379;2,256
01.02.2012 14:40;308,567;2,256
01.02.2012 14:45;308,747;2,160
01.02.2012 14:50;308,917;2,040
01.02.2012 14:55;309,090;2,076
01.02.2012 15:00;309,253;1,956
