sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3

;SN: 2100530599;SN: 2100530599
28.03.2012 14:20;1167,435;4,176
28.03.2012 14:25;1167,777;4,104
28.03.2012 14:30;1168,119;4,104
28.03.2012 14:35;1168,465;4,152
28.03.2012 14:40;1168,805;4,080
28.03.2012 14:45;1169,140;4,020
28.03.2012 14:50;1169,470;3,960
28.03.2012 14:55;1169,796;3,912
28.03.2012 15:00;1170,107;3,732
28.03.2012 15:05;1170,419;3,744
28.03.2012 15:10;1170,737;3,816
28.03.2012 15:15;1171,048;3,732
28.03.2012 15:20;1171,358;3,720
28.03.2012 15:25;1171,653;3,540
28.03.2012 15:30;1171,949;3,552
28.03.2012 15:35;1172,241;3,504
28.03.2012 15:40;1172,530;3,468
28.03.2012 15:45;1172,818;3,456
28.03.2012 15:50;1173,096;3,336
28.03.2012 15:55;1173,375;3,348
28.03.2012 16:00;1173,651;3,312
28.03.2012 16:05;1173,920;3,228
28.03.2012 16:10;1174,191;3,252
28.03.2012 16:15;1174,450;3,108
28.03.2012 16:20;1174,703;3,036
28.03.2012 16:25;1174,961;3,096
28.03.2012 16:30;1175,212;3,012
28.03.2012 16:35;1175,448;2,832
28.03.2012 16:40;1175,668;2,640
28.03.2012 16:45;1175,889;2,652
28.03.2012 16:50;1176,108;2,628
28.03.2012 16:55;1176,322;2,568
28.03.2012 17:00;1176,527;2,460
28.03.2012 17:05;1176,731;2,448
28.03.2012 17:10;1176,931;2,400
28.03.2012 17:15;1177,117;2,232
28.03.2012 17:20;1177,296;2,148
28.03.2012 17:25;1177,470;2,088
28.03.2012 17:30;1177,638;2,016
28.03.2012 17:35;1177,795;1,884
28.03.2012 17:40;1177,945;1,800
28.03.2012 17:45;1178,088;1,716
28.03.2012 17:50;1178,223;1,620
28.03.2012 17:55;1178,347;1,488
28.03.2012 18:00;1178,466;1,428
28.03.2012 18:05;1178,577;1,332
28.03.2012 18:10;1178,678;1,212
28.03.2012 18:15;1178,773;1,140
28.03.2012 18:20;1178,856;0,996
28.03.2012 18:25;1178,933;0,924
28.03.2012 18:30;1179,000;0,804
28.03.2012 18:35;1179,063;0,756
28.03.2012 18:40;1179,121;0,696
28.03.2012 18:45;1179,171;0,600
28.03.2012 18:50;1179,214;0,516
28.03.2012 18:55;1179,251;0,444
28.03.2012 19:00;1179,281;0,360
28.03.2012 19:05;1179,305;0,288
28.03.2012 19:10;1179,325;0,240
28.03.2012 19:15;1179,340;0,180
28.03.2012 19:20;1179,351;0,132
28.03.2012 19:25;1179,360;0,108
28.03.2012 19:30;1179,366;0,072
28.03.2012 19:35;1179,371;0,060
28.03.2012 19:40;1179,373;0,024
28.03.2012 19:45;1179,375;0,024
28.03.2012 19:50;1179,375;0,000
28.03.2012 19:55;1179,375;0,000
28.03.2012 20:00;1179,375;0,000
28.03.2012 20:05;1179,375;0,000
28.03.2012 20:10;1179,375;0,000
28.03.2012 20:15;1179,375;0,000
28.03.2012 20:20;1179,375;0,000
28.03.2012 20:25;1179,375;0,000
28.03.2012 20:30;1179,375;0,000
28.03.2012 20:35;1179,375;0,000
28.03.2012 20:40;1179,375;0,000
28.03.2012 20:45;1179,375;0,000
28.03.2012 20:50;1179,375;0,000
28.03.2012 20:55;1179,375;0,000
28.03.2012 21:00;1179,375;0,000
28.03.2012 21:05;1179,375;0,000
28.03.2012 21:10;1179,375;0,000
28.03.2012 21:15;1179,375;0,000
28.03.2012 21:20;1179,375;0,000
28.03.2012 21:25;1179,375;0,000
28.03.2012 21:30;1179,375;0,000
28.03.2012 21:35;1179,375;0,000
28.03.2012 21:40;1179,375;0,000
28.03.2012 21:45;1179,375;0,000
28.03.2012 21:50;1179,375;0,000
28.03.2012 21:55;1179,375;0,000
28.03.2012 22:00;1179,375;0,000
28.03.2012 22:05;1179,375;0,000
28.03.2012 22:10;1179,375;0,000
28.03.2012 22:15;1179,375;0,000
28.03.2012 22:20;1179,375;0,000
28.03.2012 22:25;1179,375;0,000
28.03.2012 22:30;1179,375;0,000
28.03.2012 22:35;1179,375;0,000
28.03.2012 22:40;1179,375;0,000
28.03.2012 22:45;1179,375;0,000
28.03.2012 22:50;1179,375;0,000
28.03.2012 22:55;1179,375;0,000
28.03.2012 23:00;1179,375;0,000
28.03.2012 23:05;1179,375;0,000
28.03.2012 23:10;1179,375;0,000
28.03.2012 23:15;1179,375;0,000
28.03.2012 23:20;1179,375;0,000
28.03.2012 23:25;1179,375;0,000
28.03.2012 23:30;1179,375;0,000
28.03.2012 23:35;1179,375;0,000
28.03.2012 23:40;1179,375;0,000
28.03.2012 23:45;1179,375;0,000
28.03.2012 23:50;1179,375;0,000
28.03.2012 23:55;1179,375;0,000
